"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11",NA,"US","Botany","3007106","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"22473",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Nunes, J. Hage & et al.",1980,5,23,"Brazil","Bahia",NA,"Serra dos Lençois. ca. 4km N.E. of Lençois by old road.",-41.37,-12.53,NA,"http://n2t.net/ark:/65665/323a0efae-b97d-4fc3-9c3f-b0e508d3d30e",NA,"Qualea selloi Warm."
"12",NA,NA,"Botany","U.1768993","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu",NA,NA,NA,NA,NA,"Harley RM; et al.",1980,5,23,"Brazil",NA,NA,"Serras dos Lencois. ca. 4Km N.E. of Lencois by old road. Open area on deep sand.",-41.366667,-12.533333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1768993",NA,"Qualea selloi subsp. pubescens Stafleu"
"13",NA,"UnB","UB","163792","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Balslev, H","1979-01-01T00:00:00.000+0000",NA,"30427",NA,"Irwin, HS; Harley, RM; Onishi, E",1971,1,15,"Brazil","Minas Gerais","Belo Horizonte","Serra da Piedade. Ca. 35 km E. of Belo Horizonte, near BR-31.",0,0,"Rounded shrub to ca. 75 cm tall. Corolla cream.; Upper shrub-covered slopes of Serra da Piedade, with iron-rich rcks and gravel, the soil restricted to crevices and pockets.","BRA:UnB:UB:0000163792",NA,"Qualea selloi Warm."
"14",NA,"NY","NY","00424564","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","H. Balslev","1980-01-01T00:00:00.000+0000",NA,"30427",NA,"H. S. Irwin",1971,1,15,"Brazil","Minas Gerais",NA,"Ca. 35 km E. of Belo Horizonte, near BR-31.  Upper shrub covered slopes of Serra da Piedade",0,0,NA,"171fce96-27f5-46ce-b6ab-a1e07b760de0",NA,"Qualea selloi subsp. pubescens Stafleu"
"15",NA,"US","Botany","2940076","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"30427",NA,"H. S. Irwin, R. M. Harley & E. Onishi",1971,1,15,"Brazil","Minas Gerais",NA,"Serra do Espinhaço. Upper shrub-covered slopes of Serra da Piedade, with iron-rich rocks and gravel, the soil restricted to crevices and pockets, ca. 35km E of Belo Horizonte, near BR-31.",NA,NA,NA,"http://n2t.net/ark:/65665/30edb610c-5097-44ee-91e9-bbbb3693fc79",NA,"Qualea selloi Warm."
"16",NA,"IPA","IPA","9653","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"s.n.",NA,"Krieger, L.",1942,11,NA,"Brazil","São Paulo","São Paulo","Santo Amaro, Seminário do Espírito Santo.",0,0,"Árvore pequena; flores estriadas de roxo.","BRA:IPA:IPA:0000009653",NA,"Qualea selloi Warm."
"17","2015-09-05T04:36:40.000+0000","MNHN","P","P04660158","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,NA,NA,"Claussen",1840,4,1,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660158",NA,"Qualea selloi Warm."
"18",NA,"W","Herbarium W","0066817","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (U) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",1840,NA,NA,"Brazil",NA,NA,"Brasilia. Minas Geraes.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"19",NA,"W","Herbarium W","1889-0225300B","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (U) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",1840,NA,NA,"Brazil",NA,NA,"Brasilia, Minas Geraes.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"20","2015-09-05T04:36:40.000+0000","MNHN","P","P04660155","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,NA,"C2 1193","Saint-Hilaire, A.",1816,1,1,"Brazil","São Paulo",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660155",NA,"Qualea selloi Warm."
"21","2015-09-05T04:36:40.000+0000","MNHN","P","P04660156","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,NA,"C2 1193","Saint-Hilaire, A.",1816,1,1,"Brazil","São Paulo",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660156",NA,"Qualea selloi Warm."
"22","2015-09-05T04:36:40.000+0000","MNHN","P","P04660154","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,NA,"C2 1193","Saint-Hilaire, A.",1816,1,1,"Brazil","São Paulo",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660154",NA,"Qualea selloi Warm."
"23",NA,"W","Herbarium W","1889-0157689","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (U) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",NA,NA,NA,"Brazil",NA,NA,"Minas Geraes.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"24","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000566676","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,"ISOTYPE","346","346","F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"c562c368-1e87-461f-8798-eca251332f96",NA,"Qualea selloi Warm."
"25","2011-03-29T00:00:00.000+0000","BR",NA,"BR0000005530090","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,"SYNTYPE","346",NA,"Sellow F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005530090",NA,"Qualea selloi Warm."
"26",NA,"W","Herbarium W","1889-0124223","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (UT) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",NA,NA,NA,"Brazil",NA,NA,"Minas Geraes.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"27",NA,"G","Geneva Herbarium – General Collection (G)","G-G-242039/1","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Stafleu, F. A. (1950)",NA,"TYPE",NA,NA,"Sellow, F. (Coll. Moricand)",NA,NA,NA,"Brazil",NA,NA,"Brésil",-53.08972,-10.77306,NA,NA,NA,"Qualea selloi Warm."
"28",NA,"W","Herbarium W","1889-0225301","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (UT) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",NA,NA,NA,"Brazil",NA,NA,"Ouropreto.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"29",NA,"F","Botany","V0074826F","Qualea selloi var. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","var. pubescens Stafleu",NA,NA,"ISOTYPE",NA,NA,"P. C. D. Clausen",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"357b08ce-6b65-411b-bf31-58e4a9009325",NA,"Qualea selloi var. pubescens Stafleu"
"30",NA,"W","Herbarium W","1889-0152132","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (U) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",NA,NA,NA,"Brazil",NA,NA,"Ouropreto.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"31",NA,"UEFS","HUEFS","27256","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"346",NA,"Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000027256",NA,"Qualea selloi Warm."
"32",NA,"B","FMNH-B-Types","12982","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,"HOLOTYPE","346",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Qualea selloi Warm."
"33",NA,"W","Herbarium W","1889-0124202","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (U) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",NA,NA,NA,"Brazil",NA,NA,"Brazil, Minas.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"34","2015-01-06T00:00:00.000+0000","K","Herbarium","K001076909","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","Stafleu, F.A.",NA,NA,"s.n.",NA,"Claussen, P.",NA,NA,NA,"Brazil",NA,NA,".",NA,NA,"Herbarium Hookerianum 1867","http://specimens.kew.org/herbarium/K001076909",NA,"Qualea selloi subsp. pubescens Stafleu"
"35",NA,"W","Herbarium W","1889-0135378","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"36",NA,"W","Herbarium W","1889-0124203","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","F. A. Stafleu (U) 1950",NA,NA,NA,NA,"Clausen,P.C.D.",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,"Qualea selloi subsp. pubescens Stafleu"
"37",NA,"USP","SPF","13278","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Hoehne, W",NA,NA,"s.n.",NA,"Hoehne, W",1944,12,7,"Brazil","São Paulo","São Paulo","Parque do Estado",0,0,NA,"BRA:USP:SPF:0000013278",NA,"Qualea selloi Warm."
"38",NA,"USP","SPF","11251","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M","2000-08-01T00:00:00.000+0000",NA,"s.n.",NA,"Handro, O",1933,11,2,"Brazil","São Paulo","São Paulo","Parque do Estado",0,0,NA,"BRA:USP:SPF:0000011251",NA,"Qualea selloi Warm."
"39",NA,"NY","NY","584306","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F. FranÃ§a","1997-07-01T00:00:00.000+0000",NA,"s.n.",NA,"F. C. Hoehne",1931,10,26,"Brazil","SÃ£o Paulo",NA,"Capital, nativa no Jardim BotÃ¢nico",-46.618358,-23.646109,NA,"c8c9c707-1832-4ba8-adeb-70fb09fed621",NA,"Qualea selloi Warm."
"40","2015-09-05T04:36:40.000+0000","MNHN","P","P04660153","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,NA,"39","Claussen",1843,1,1,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660153",NA,"Qualea selloi Warm."
"41","2015-09-05T04:36:40.000+0000","MNHN","P","P04660159","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,NA,"122","Claussen",1842,11,1,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660159",NA,"Qualea selloi Warm."
"42","2015-09-05T04:36:40.000+0000","MNHN","P","P04660160","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,NA,"42","Claussen",1840,1,1,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660160",NA,"Qualea selloi Warm."
"43",NA,"F","Botany","V0326325F","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","RRC ID Flag","1950-01-01T00:00:00.000+0000",NA,"28397","28397","F. C. Hoehne",NA,NA,NA,"Brazil","SÃ£o Paulo",NA,NA,-49,-22,NA,"046d08cf-fe75-4339-b55b-901eb4031390",NA,"Qualea selloi Warm."
"44",NA,"MN","R","72842","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"12664",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo",NA,NA,NA,"Plantae Flum. Ex Herb. Glaziou; Herb. J. de Saldanha, 6106","BRA:MN:R:0000072842",NA,"Qualea selloi Warm."
