"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","23681","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","J.M. Silva","2017-03-31T00:00:00.000+0000",NA,"9725",NA,"J.M. Silva",2017,2,5,"Brazil","Pr","Castro","PCH Rio Iapó, Fazenda do Pulo",-50.142222,-24.716111,"árvore com 6 m de altura; fruto verde. Floresta Ombrófila Mista, na margem do rio.","BRA:UTFPR:HCF:0000023681",NA,"Callisthene minor Mart."
"2",NA,"MBM","MBM","408806","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","Silva, JM","2017-03-31T00:00:00.000+0000",NA,"9725",NA,"Silva, JM; Bayeri, I; Noguchi, G",2017,2,5,"Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo",-50.142222,-24.716111,"Árvore com 6 m de altura; fruto verde.; Floresta Ombrófila Mista, na margem do rio.","BRA:MBM:MBM:0000408806",NA,"Callisthene minor Mart."
"3",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","65172","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","G.A. Damasceno Junior","2017-12-13T00:00:00.000+0000",NA,"113",NA,"T.S.G. Botelho",2017,10,23,"Brazil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari. Estrada de acesso a sede do Cuitelo.",-53.421833,-18.155583,"HABITAT:Floresta estacional semidecidual.; HABITO:Árvore. 12,00 m de altura.; FRUTO:Fruto castanho escuro.;","BRA:UFMS:CGMS:0000065172",NA,"Callisthene minor Mart."
"4",NA,"Cenargen","CEN","97790","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","B. M. T. Walter",NA,NA,"5621",NA,"Anderson Cássio Sevilha",2016,4,6,"Brazil","Ma","CAROLINA","Foz do ribeirão das Lajes com o rio Farinha.",-47.225277,-6.555555,"Material coletado na baixada.","BRA:Cenargen:CEN:0000097790",NA,"Callisthene minor Mart."
"5",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","22368","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","M.L. Brotto","2016-11-22T00:00:00.000+0000",NA,"9545",NA,"J.M. Silva",2016,10,29,"Brazil","Pr","Castro","PCH do Rio Iapó, Fazenda Marumbi",-50.12,-24.737222,"árvore com 6 m de altura; flor de cor alva. Floresta Ombrófila Mista, em margem de rio.","BRA:UTFPR:HCF:0000022368",NA,"Callisthene minor Mart."
"6",NA,"Universidade Estadual de Londrina, UEL","FUEL","55405","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","Brotto, ML","2016-11-22T00:00:00.000+0000",NA,"9545",NA,"Silva, JM; Bayeri, I; Noguchi, G",2016,10,29,"Brazil","Paraná","Castro","Fazenda Marumbi, PCH Rio Iapó, em margem de rio",-50.12,-24.737222,"Árvore com 6m de altura; for de cor alva; Floresta Ombrófila Mista.","BRA:UEL:FUEL:0000055405",NA,"Callisthene minor Mart."
"7",NA,"Universidade Federal do Paraná, UFPR","EFC","16321","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","Brotto, M.L.","2016-11-22T00:00:00.000+0000",NA,"9545",NA,"Silva, J.M.; Brotto, M.L.; Völtz, R.R.",2016,10,29,"Brazil","Paraná","Castro","PCH Rio Iapó",-50.12,-24.7372,"Árvore 6 m, flor de cor alva. Floresta Ombrófila Mista, em margem de rio","BRA:UFPR:EFC:0000016321",NA,"Callisthene minor Mart."
"8",NA,"UEFS","HUEFS","232094","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","M.L.Brotto","2016-11-01T00:00:00.000+0000",NA,"9545",NA,"Silva, J.M.",2016,10,29,"Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi. Em margem de rio.",-50.12,-24.737222,"Floresta Ombrófila Mista.","BRA:UEFS:HUEFS:0000232094",NA,"Callisthene minor Mart."
"9",NA,"MBM","MBM","406715","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","Brotto, ML","2016-11-22T00:00:00.000+0000",NA,"9545",NA,"Silva, JM; Bayeri, I; Noguchi, G",2016,10,29,"Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi",-50.12,-24.737222,"Árvore com 6 m de altura; flor de cor alva.; Floresta Ombrófila Mista, em margem de rio.","BRA:MBM:MBM:0000406715",NA,"Callisthene minor Mart."
"10",NA,"IF","SPSF","51803","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","M.L. Brotto","2016-11-22T00:00:00.000+0000",NA,"9545",NA,"J.M. Silva & I. Bayeri & G. Noguchi",2016,10,29,"Brazil","Pr","Castro","PCH Rio Iapó, Fazenda Marumbi",-50.12,-24.737222,"COLETA: Árvore com 6 m de altura; flor de cor alva.; GEOGRAFIA: Floresta Ombrófila Mista, em margem de rio.;","BRA:IF:SPSF:0000051803",NA,"Callisthene minor Mart."
"11","2017-10-15T12:37:30.000+0000","JBRJ","RB","RB01309024","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.","A.P. Fontana",NA,NA,"9882",NA,"A.P. Fontana; P.M.G. Caxias",2016,11,9,"Brazil","Alagoas","Mata Grande","Boa Vista, Serra da Boa Vista, Cruzeiro",-3.711111,-9.047222,NA,"urn:catalog:JBRJ:RB:1309024",NA,"Callisthene minor Mart."
"12",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","183739","Callisthene minor Mart.",NA,"Vochysiaceae","Callisthene","minor","Mart.",NA,NA,NA,"20",NA,"Souza, JAM; Tomich, S; Avelar, R",2016,11,15,"Brazil","Minas Gerais","Itabirito","RPPN Córrego Seco",-43.857222,-20.244167,NA,"BRA:UFMG:BHCB:0000183739",NA,"Callisthene minor Mart."
