"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"21","","","MO","2906595","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","M.L. Kawasaki","1990-01-01","","Pipoly 6736","","John James Pipoly, III|Gary Samuels|Ian Dunn|Carlos S. Rosário","1984","2","28","brazil","Amazonas","","Serra Aracá, southern massif; W facing talus slope; tall moist forest.","-63.3","0.8","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"22","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","123475","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Shimizu, G.H.","2011-07-01","","10514","","Rodrigues, WA","1984","3","5","brazil","Amazonas","","Serra de Aracá., 03km ao Sul da parte central da Serra Aracá e 08km a Leste do rio Jauari. A 30min. do acampamento em direção a Serra do Aracá","-63.32","0.716667","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"23","","","Herbarium","K001076728","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Kawasaki, M.L.","","","10514","","Alan; Mota, C.D.A.; Rodrigues, W.A.","1984","3","5","brazil","","","03 km ao Sul da parte Central da Serra Aracá e 08 km a Leste do rio Jauari.","-63.32","0.82","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"24","","","NY","1181973","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","O. Kosovsky","2009-01-01","","5839","","M. G. da Silva","1982","5","16","brazil","RondÃ´nia","","BR-429, km 14.","-64.2286875885863","-12.4485880573069","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"25","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","135507","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Kosovsky, O.","","","5839","","Silva, MG da","1982","5","","brazil","Rondônia","","BR-429, km14","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"26","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","107862","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","78","","Silva, FR da","1982","12","10","brazil","Amazonas","","Hidrelétrica de Balbina","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"27","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82731","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","1317","","Pessoal do L.P.F., Bras�_lia","1978","1","18","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"28","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82741","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Vieira, L.S.","2010-03-01","","1327","","Pessoal do L.P.F., Bras�_lia","1978","1","21","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"29","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82710","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","1296","","Pessoal do L.P.F., Bras�_lia","1978","1","12","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"30","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82700","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","1286","","Pessoal do L.P.F., Bras�_lia","1978","1","9","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"31","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82856","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","985","","Pessoal do L.P.F., Bras�_lia","1977","9","12","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"32","","","UB","1089","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Rodrigues, W","","","1005","","Barbosa, M","1977","9","16","brazil","Pará","Barreirinha-Curua-Una","","","","Estéril; casca verrugosa; fuste reto; exud. liq. incolor; cerne/alburno castanho e escuro respect.; 5,4m; .","","centroide mpo (0)","GBIF","Qualea brevipedicellata Stafleu"
"33","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82900","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","1029","","Pessoal do L.P.F., Bras�_lia","1977","9","22","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"34","","","UB","1090","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Rodrigues, W","","","1074","","Barbosa, M","1977","10","4","brazil","Pará","Barreirinha-Curua-Una","","","","Estéril; casca verrugosa; fuste reto; exud. liq. incolor; cerne/alburno escuro e creme respect.; 12,6m; .","","centroide mpo (0)","GBIF","Qualea brevipedicellata Stafleu"
"35","","","UB","1083","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Rodrigues, W","","","1142","","Barbosa, M","1977","10","29","brazil","Pará","Barreirinha-Curua-Una","","","","Estéril; casca verrugosa; fuste reto; exud. liq. incolor; cerne/alburno indistintos-pardo.; 11m; .","","centroide mpo (0)","GBIF","Qualea brevipedicellata Stafleu"
"36","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82528","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","1114","","Pessoal do L.P.F., Bras�_lia","1977","10","24","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"37","","","UB","1088","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Rodrigues, W","","","1203","","Barbosa, M","1977","11","29","brazil","Pará","Barreirinha-Curua-Una","","","","Estéril; casca emplacas soltas; fuste reto; exud. liq. incolor; cerne/alburno castanho e pardo respect.; 19m; .","","centroide mpo (0)","GBIF","Qualea brevipedicellata Stafleu"
"38","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82583","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","1169","","Pessoal do L.P.F., Bras�_lia","1977","11","16","brazil","Pará","","Barreirinha, Curuá-Una.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"39","","","UB","1086","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Rodrigues, W","","","1230","","Barbosa, M","1977","12","14","brazil","Pará","Barreirinha-Curua-Una","","","","Estéril; casca verrugosa; fuste reto; exud. liq. incolor; cerne/alburno castanho e pardo respect.; 18,5m; .","","centroide mpo (0)","GBIF","Qualea brevipedicellata Stafleu"
"40","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","59934","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA59934","","Oliveira, AR de","1976","6","16","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke.","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"41","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","59687","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA59687","","Oliveira, AR de","1976","6","25","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26. Reserva Florestal Ducke.","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"42","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","58241","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA58241","","Mello, FC de","1976","6","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"43","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","57905","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA57905","","Reis, LQ","1976","6","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26. Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"44","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","58240","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA58240","","Mello, FC de","1976","7","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"45","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","57901","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA57901","","Reis, LQ","1976","8","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26. Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"46","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","57900","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA57900","","Reis, LQ","1976","8","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26. Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"47","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","72844","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","INPA72844","","Oliveira, AR de","1976","9","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal  Ducke, B08 U09 A03","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"48","","","NY","2026746","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","20276","","W. C. Steward","1974","2","14","brazil","Amazonas","","Manaus-Caracarai road, km 130","-60.086031","-1.859581","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"49","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","44198","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Balslev, H.","1980-01-01","","P20276","","Steward, WC","1974","2","14","brazil","Amazonas","","BR 174. km 130, Manaus-Caracaraí. Road, km 130","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"50","","","Herbarium","K001076724","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Balslev","","","P20276","","O.P.Monteiro; Steward, W.C.; Ramos, J.F.","1974","2","14","brazil","","Manaus","Manaus-Caracarai Road, km 130.","","","Field work supported in greater part by the National Science Foundation and coordinated by G.T. Prance","","centroide mpo (no state)","GBIF","Qualea brevipedicellata Stafleu"
"51","","","MO","2906407","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","L. Marcano-Berti","1985-01-01","","Steward 20276","","William C. Steward","1974","2","14","brazil","Amazonas","","Manaus-Caracarai Highway. Manaus-Caracarai Road, Km. 130. Forest on terra firme.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"52","","","Botany","U.1771065","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","","","Steward WC; Ramos JF; Monteiro OP","1974","2","14","brazil","","","State of Amazonas, Manuas-Caracarai Highway, Manaus-Caracarai Road, Km. 130.","","","","","no coordinates, municipality or state provided","GBIF","Qualea brevipedicellata Stafleu"
"53","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","23864","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","234","","Souza, JA de","1969","1","20","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, próximo da estr. do acamp.","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"54","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","25900","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","240","","Souza, JA de","1969","1","21","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, ha. A4, próximo da árvore nº 154F","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"55","","","UEC","28578","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Shimizu, G.H.","2008-04-01","","251","","Souza, J.A.C.","1969","1","20","brazil","Amazonas","Manaus","Reserva Florestal Ducke, Ha. A3, Fenológico n° 103 e Inventário do Dr. William, n° 1259, próximo da estrada do acampamento.","-60.251153","-2.607107","Árvoe de 25m de altura X 50cm de diâmetro. Flores rosa-amareladas, aromáticas.; Mata de terra firme. Solo argiloso.","","centroide mpo (0)","GBIF","Qualea brevipedicellata Stafleu"
"56","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27628","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","467","","Paula, JE de","1969","5","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"57","","","Botany","2920731","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","s.n.","","O. Monteiro","1969","5","14","brazil","Amazonas","","Estrada Manaus - Itacoatiara, km 70, ao lado direto (varadouro)","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"58","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27367","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Silva, M.F. da","1970-01-01","","INPA27367","","Monteiro, OP","1969","5","14","brazil","Amazonas","","AM-010, Estrada Manaus-Itacoatira Km 70 ao lado esquerdo","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"59","","","Botany","U.1771064","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","","","Monteiro OP","1969","5","14","brazil","","","Planta do Amazonas, Estrada Manuas-Itacoatiara km 70.","","","","","no coordinates, municipality or state provided","GBIF","Qualea brevipedicellata Stafleu"
"60","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","21422","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Rodrigues, W.A.","1968-01-01","","8545","","Rodrigues, WA","1968","7","","brazil","Amazonas","","AM10, km 109, picada 10, Estrada Manaus-Itacoatiara, km 109, picada 10","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"61","","","MO","2904197","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","M.L. Kawasaki","1991-01-01","","Prance 8501","","Ghillean T. Prance","1968","11","15","brazil","Rondônia","","Basin of Rio Madeira. Trail from Fortaleza, Rio Abuña 20km. above mouth to São Sebastiao mines. Forest on terra firme.","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"62","","","Botany","3339370","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","8501","","G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","1968","11","15","brazil","Rondônia","","Basin of Rio Madeira. Trail from Fortaleza, Rio Abunã 20 km above mouth to São Sebastião mines","","","","","","GBIF","Qualea brevipedicellata Stafleu"
"63","","","Botany","U.1771063","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","","","Prance GT; Rodrigues WA; Ramos JF; Farias LG","1968","11","15","brazil","","","Plants of Brazilian Amazonia, Territory of Rondônia, Basin of Rio Madeira. Trail from Fortaleza, Rio Abunã 20km above mouth to São Sebastião mines.","","","","","no coordinates, municipality or state provided","GBIF","Qualea brevipedicellata Stafleu"
"64","","","NY","02026748","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","","","","8501","","G. T. Prance","1968","11","15","brazil","RondÃ´nia","","Basin of Rio Madeira.  Trail from Fortaleza, Rio AbunÃ£ 20 km above mouth to SÃ£o Sebastiao Mines.","-65.53","-9.7","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"65","","","Herbarium","K001076727","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Kawasaki, M.L.","","","8501","","Ramos, J.F.; Rodrigues, W.A.; Farias, L.G.; Prance, G.T.","1968","11","15","brazil","","","Trail from Fortaleza, Rio Abunã 20 km above mouth to São Sebastião mines.","","","Field work carried out in collaboration with the Instituto de Pesquisas e Experimentação Agropecuaria do Norte, Belém, and financed in greater part by the National Science Foundation.","","no coordinates, municipality or state provided","GBIF","Qualea brevipedicellata Stafleu"
"66","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","18563","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Kawasaki, M.L.","1993-01-01","","8276","","Rodrigues, WA","1966","2","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
"67","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","17492","Qualea brevipedicellata Stafleu","","Vochysiaceae","Qualea","brevipedicellata","","Stafleu","Paula, J.E. de","1967-03-01","","8131","","Rodrigues, WA","1966","6","","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Qualea brevipedicellata Stafleu"
