"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","164336","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-04-28T00:00:00.000+0000",NA,"263",NA,"Mansur, T; Paula, RL de; Vidal, CV",2011,8,10,"Brazil","Minas Gerais","Santa Bárbara","Serra do Baú",-43.5925,-20.038333,"Arbustivo","BRA:UFMG:BHCB:0000164336","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"12",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","180767","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"s.n.",NA,"Mota, RC da; Arruda, LJ; Cheib, AL",2009,5,24,"Brazil","Minas Gerais","Caeté","Serra da Gandarela",-43.696389,-20.041944,NA,"BRA:UFMG:BHCB:0000180767","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"13",NA,"Universidade Federal da Bahia (UFBA)","ALCB","88906","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Gonçalves, DJP; Shimizu, GH","2014-07-01T00:00:00.000+0000",NA,"2055",NA,"Roque, N; Alunos de Botânica III",2009,5,23,"Brazil","Bahia","Mucugê","Chapada Diamantina, trilha Cruzeiro dos Bêbados até Medonha",-41.366667,-13,"ca. 4m alt., folhas discolores. Flores amarelas.; ecótono entre campos rupestre e Mata Semidecídua.","BRA:UFBA:ALCB:0000088906","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"14",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","131758","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"784",NA,"Souza, DT; Giorni, VT",2009,6,10,"Brazil","Minas Gerais","Brumadinho","Mineradora Ferrous., Área adjacente à Serra da Moeda, lado direito da BR 040 sentido BH-Rio de Janeiro. Formações de campo rupestres sobre quartzito e canga. Floresta Estacional Semidecidual.",-43.977222,-20.183611,NA,"BRA:UFMG:BHCB:0000131758","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"15",NA,"FUNED","FUNED-POL","4549","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"São-Thiago, P.S., Caires,C.S., Silveira,M.A.",2009,7,23,"Brazil","Mg","Januária","Parque Estadual Veredas do Peruaçu, MG. Próximo à sede.",-44.628889,-14.935833,"Pétalas amarelas","BRA:FUNED:FUNED-POL:0000004549","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"16",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","164030","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"s.n.",NA,"Mendes, MS",2009,8,NA,"Brazil","Minas Gerais","Mariana","Coordenadas aproximadas.",0,0,"Coordenadas aproximadas.","BRA:UFMG:BHCB:0000164030","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"17",NA,"FZB-BH","BHZB","8210","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"3914",NA,"Rezende, S.G.",2009,10,16,"Brazil","Mg","Mariana","Mina Samarco",-43.514722,-20.154722,"; Habitat: Floresta Estacional Semidecidual Alto-Montana.; Bioma: Mata Atlântica","BRA:FZB-BH:BHZB:0000008210","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"18",NA,"FZB-BH","BHZB","7192","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"2318",NA,"Rezende, S.G et al.",2008,1,18,"Brazil","Mg","Vazante","Mina de Zinco da Votorantin; Usicon",-46.821944,-17.959444,"; Habitat: Floresta Ripária; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000007192","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"19",NA,"UEFS","HUEFS","142561","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"2972",NA,"Conceição, A.A.",2008,7,12,"Brazil","Bahia","Palmeiras","Serra do Brejão, encosta para Morro do Pai Inácio.",-41.45,-12.45,"Campo rupestre queimado.","BRA:UEFS:HUEFS:0000142561","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"20",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","149355","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2011-07-01T00:00:00.000+0000",NA,"3137",NA,"Carmo, FF",2008,7,1,"Brazil","Minas Gerais","Catas Altas","Chapada de Canga",-43.405278,-20.137361,NA,"BRA:UFMG:BHCB:0000149355","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"21",NA,"UFOP","OUPR","21923","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Messias, M.C.T.B.","2008-08-25T00:00:00.000+0000",NA,"2149",NA,"Messias, M.C.T.B.; Ataíde, E.S.",2008,8,15,"Brazil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Alegria 7, Samarco Mineração",0,0,"Arbusto, 2,1m, frutos imaturos verdes, flores amarelas. Campos sujos sobre itabirito","BRA:UFOP:OUPR:0000021923","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"22",NA,"UFOP","OUPR","7321","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Shimizu, G.H.","2008-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Roschel, M.B.",2008,9,8,"Brazil","Minas Gerais","Ouro Preto","Antônio Pereira, Estrada para Santa Bárbara",0,0,"Campo ferruginoso. Arbusto. Flores amarelas","BRA:UFOP:OUPR:0000007321","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"23",NA,"USP","SPF","178764","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Foresto, EB","2007-01-01T00:00:00.000+0000",NA,"385",NA,"Foresto, EB",2007,3,16,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto",0,0,NA,"BRA:USP:SPF:0000178764","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"24",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","123917","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"110",NA,"Mendes, MS; Brina, AE; Neves, GS",2007,6,NA,"Brazil","Minas Gerais","Mariana","Mina de Conta História",-43.527778,-20.265278,NA,"BRA:UFMG:BHCB:0000123917","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"25",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","113669","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"318",NA,"Souza, DT",2007,8,16,"Brazil","Minas Gerais","Grão Mogol","Fazenda São Francisco., Trecho de sondagem da SAM Votorantim.",-42.901683,-16.600833,NA,"BRA:UFMG:BHCB:0000113669","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"26",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","149346","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2011-07-01T00:00:00.000+0000",NA,"1720",NA,"Carmo, FF",2007,12,27,"Brazil","Minas Gerais","Nova Lima","PE Rola Moça/C1",-44.033333,-20.066667,NA,"BRA:UFMG:BHCB:0000149346","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"27",NA,"UEFS","HUEFS","182148","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","2013-04-01T00:00:00.000+0000",NA,"572",NA,"Nascimento, F.H.F.",2006,3,20,"Brazil","Bahia","Rio de Contas","Serra das Almas. Cumeeira da Serra à esquerda do Campo do Queiroz.",-41.945278,-13.524167,"Floresta Alto Montana.","BRA:UEFS:HUEFS:0000182148","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"28",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","103832","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"398",NA,"Vidal, CV",2006,3,28,"Brazil","Minas Gerais","Turmalina","Cia Suzano Celulose",0,0,NA,"BRA:UFMG:BHCB:0000103832","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"29",NA,"USP","SPF","192468","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Foresto, EB","2006-01-01T00:00:00.000+0000",NA,"254",NA,"Foresto, EB",2006,4,24,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto",0,0,NA,"BRA:USP:SPF:0000192468","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"30",NA,"UFV","VIC","019327","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"2533",NA,"Silva, A.F. da",2006,4,5,"Brazil","Minas Gerais","Ouro Preto","Cachoeira da Agredinha",0,0,"Árvore de 2 m, flores amarelo ouro.","BRA:UFV:VIC:0000019327","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"31",NA,"USP","SPF","175110","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,"101",NA,"Borges, LM",2006,4,22,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",-43.676667,-19.101389,NA,"BRA:USP:SPF:0000175110","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"32",NA,"UEFS","HUEFS","93238","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"1240",NA,"Conceição, A.A.",2005,3,25,"Brazil","Bahia","Palmeiras","Serra dos Brejões",-41.471944,-12.4425,"Topo da Serra com Grotões (Florestas úmidas).","BRA:UEFS:HUEFS:0000093238","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"33",NA,"Universidade Federal da Bahia (UFBA)","ALCB","92982","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Gonçalves, DJP; Shimizu, GH","2014-07-01T00:00:00.000+0000",NA,"s/n",NA,"Guedes, ML",2005,3,25,"Brazil","Bahia","Piatã","Chapada Diamantina, Malhado de areia de Baixo",-41.824444,-13.245278,"ca de 5 m de altura. Folhas coriáceas, discolores, com a face adaxial verde brilhante. Inflorescência terminal com flores amarelas e botões esverdeados.","BRA:UFBA:ALCB:0000092982","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"34",NA,"UEFS","HUEFS","94660","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"424",NA,"Cardoso, D.",2005,4,15,"Brazil","Bahia","Palmeiras","Parque Nacional da Chapada Diamantina, Morro Mãe Inácia.",-41.466667,-12.45,"Campo rupestre.","BRA:UEFS:HUEFS:0000094660","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"35",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","99464","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"10419",NA,"Salino, A; Melo, PHA de; Andrade, LE",2005,4,26,"Brazil","Minas Gerais","Nova Lima","RPPN Mata Samuel de Paula",-43.863353,-20.001256,NA,"BRA:UFMG:BHCB:0000099464","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"36",NA,"UEFS","HUEFS","96965","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"576",NA,"Cardoso, D.",2005,6,20,"Brazil","Bahia","Palmeiras","Estrada de Mucugê para Palmeiras.",-41.5,-12.75,NA,"BRA:UEFS:HUEFS:0000096965","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"37",NA,"USP","SPF","192469","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Yamamoto, K","2006-01-01T00:00:00.000+0000",NA,"75",NA,"Foresto, EB",2005,8,20,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto",0,0,NA,"BRA:USP:SPF:0000192469","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"38",NA,"USP","SPF","192467","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Yamamoto, K","2006-01-01T00:00:00.000+0000",NA,"64",NA,"Foresto, EB",2005,8,20,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto",0,0,NA,"BRA:USP:SPF:0000192467","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"39",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","98858","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"4064",NA,"Tameirão Neto, E",2005,9,10,"Brazil","Minas Gerais","Grão Mogol","Fazenda Tamanduá - Plantar MG 15.",0,0,"Floresta semidecidual, arbóreo","BRA:UFMG:BHCB:0000098858","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"40",NA,"Universidade Federal da Bahia (UFBA)","ALCB","68767","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Gonçalves, DJP; Shimizu, GH","2014-07-01T00:00:00.000+0000",NA,"11420",NA,"Guedes, ML; Cruz, FG; Martins, DV; Gomes, DF; et al.",2004,9,18,"Brazil","Bahia","Piatã","Chapada Diamantina",-41.880278,-13.060833,"de ca 3m. Folhas maduras cartáceas e jovens membranáceas. Frutos imaturos verdes. Ocasional.","BRA:UFBA:ALCB:0000068767","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"41",NA,"UEFS","HUEFS","74704","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"2268",NA,"Giulietti, A.M.",2003,4,16,"Brazil","Bahia","Rio de Contas","Descida da Serra do Porco Gordo com destino a Arapiranga.",-41.753611,-13.450833,"Cerrado de altitude.","BRA:UEFS:HUEFS:0000074704","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"42",NA,"UEFS","HUEFS","74384","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","2013-04-01T00:00:00.000+0000",NA,"572",NA,"Conceição, A.S.",2003,5,30,"Brazil","Bahia","Abaíra","Catolés, Bicota, Subida do Bicota",-41.8525,-13.328333,"Campo rupestre.","BRA:UEFS:HUEFS:0000074384","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"43",NA,"UEFS","HUEFS","79306","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"3609",NA,"Tameirão Neto, E.",2003,7,3,"Brazil","Minas Gerais","Turmalina","Cia Suzano Celulose.",NA,NA,NA,"BRA:UEFS:HUEFS:0000079306","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"44",NA,"FZB-BH","BHZB","3745","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Sobral,M.",NA,NA,NA,NA,"Andrade, I.R. et al.",2003,7,2,"Brazil","Mg","Itinga","Estrada para Jacaré",NA,NA,"; Flor: Flores amarelas.; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000003745","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"45",NA,"USP","SPF","161822","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Tameirão Neto, E",NA,NA,"3609",NA,"Tameirão Neto, E",2003,7,3,"Brazil","Minas Gerais","Turmalina",NA,0,0,NA,"BRA:USP:SPF:0000161822","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"46",NA,"UEFS","HUEFS","60463","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","2002-12-01T00:00:00.000+0000",NA,"FCD99",NA,"Funch, R.",2002,4,5,"Brazil","Bahia","Palmeiras",NA,-41.4275,-12.463889,"Campo rupestre","BRA:UEFS:HUEFS:0000060463","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"47",NA,"UEFS","HUEFS","60640","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","2002-12-01T00:00:00.000+0000",NA,"7120",NA,"Queiroz, L.P.de",2002,6,15,"Brazil","Bahia","Jussiape","Ca. 10 km de Jussiape em direção a Barra da Estiva.",-41.538333,-13.446944,"Campo rupestre com vegetação arbustiva densa.","BRA:UEFS:HUEFS:0000060640","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"48",NA,"UFOP","OUPR","16478","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Messias, M.C.T.B.","2002-08-14T00:00:00.000+0000",NA,"02",NA,"Rochelle, A.L.C.",2002,8,12,"Brazil","Minas Gerais","Ouro Preto","Camarinhas, APA Estadual Cachoeira das Andorinhas",0,0,"Campo rupestre. Arvore. Frutos verdes","BRA:UFOP:OUPR:0000016478","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"49",NA,"UFOP","OUPR","22540","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","França, F.","2012-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Araújo, V.A.",2002,12,21,"Brazil","Minas Gerais","Ouro Branco","Serra de Ouro Branco",0,0,"Campo rupestre. Arboreo. Flores amarelas","BRA:UFOP:OUPR:0000022540","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"50",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","75890","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"173",NA,"Oliveira, AM; Stehmann, JR; Mota, RC da",2002,12,16,"Brazil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",0,-19.883333,NA,"BRA:UFMG:BHCB:0000075890","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"51",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","63813","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"531",NA,"Mota, RC da; Viana, L",2001,3,28,"Brazil","Minas Gerais","Mariana","Mina da Samitri.",0,0,NA,"BRA:UFMG:BHCB:0000063813","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"52",NA,"UEFS","HUEFS","118663","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"63",NA,"Pimentel, M.",2001,3,13,"Brazil","Minas Gerais","Nova Lima","Capão Xavier.",-43.978611,-20.048611,NA,"BRA:UEFS:HUEFS:0000118663","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"53",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","60466","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2014-07-01T00:00:00.000+0000",NA,"63",NA,"Pimentel, M; Madsen, V; Barros, AM; Almeida, L; Viana, MC; Raposeiras, R",2001,3,13,"Brazil","Minas Gerais","Nova Lima","Capão Xavier.",0,-20.048611,NA,"BRA:UFMG:BHCB:0000060466","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
"54",NA,"UFOP","OUPR","9577","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Messias, M.C.T.B.","2000-06-15T00:00:00.000+0000",NA,"211",NA,"Nogueira, R.E.",2000,3,30,"Brazil","Minas Gerais","Ouro Preto","Camarinhas, APA Estadual Cachoeira das Andorinhas",0,0,"Campo rupestre. Arbusto. Flores amarelas","BRA:UFOP:OUPR:0000009577","Vochysia emarginata Vahl ex Poir.",NA,NA,NA,NA
