"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","2936","Mello, FC de"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","16543","Ducke, A"
