"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2018-07-24T10:53:03.000+0000","JBRJ","RB","RB01382403","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","M. Gomes",NA,NA,"1424",NA,"C. Baez; E. Fernandez, R. Gomes, D. Maurenza",2018,2,2,"Brazil","Rio de Janeiro","Valença","Cumeeira acessada por um pasto próximoa Estrada Parque que liga o PESC e o PNM Açude da Concórdia . Parque Estadual da Serra da Concórdia",-43.7325,-22.353611,"Árvore matriz nº 58; CAP 230 cm; Corte marrom. Cálice verde com estrias vermelhas. Pétalas alvas com máculas amarelas e vermelhas na face interna das pétalas. Flor com cheiro adocicado.","urn:catalog:JBRJ:RB:1382403",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"2","2018-05-10T15:11:43.000+0000","JBRJ","RB","RB01386430","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","C. Baez",NA,NA,"1581",NA,"C. Baez; E. P. Fernandez & R. C. Gomes",2018,4,6,"Brazil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. REGUA -Trilha Vermelha e início da bifurcação para a Trilha Cinza. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu",-42.739444,-22.396389,"Árvore matriz nº 151; CAP 222 cm; Folhas discolores. Nervura primária amarelada. Frutos castanhos.","urn:catalog:JBRJ:RB:1386430",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"3","2018-05-10T15:11:37.000+0000","JBRJ","RB","RB01386418","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","C. Baez",NA,NA,"1569",NA,"C. Baez; E. P. Fernandez & R. C. Gomes",2018,4,5,"Brazil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. REGUA - Trilha Vermelha acessada pela Trilha Verde. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu",-42.738333,-22.396944,"Árvore matriz nº 126; CAP 280 cm; Corte marrom opaco. Folhas discolores. Nervura primária amarelada. Frtos marrons. Cálice persistente marrom.","urn:catalog:JBRJ:RB:1386418",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"4",NA,"UFES","VIES","28712","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.",NA,NA,NA,"4559",NA,"Assis, A.M.; Cribari, R.S.; Santos, R.; Santos, J.P.",2018,7,28,"Brazil","Espírito Santo","Vargem Alta",NA,-40.998611,-20.458889,"Árvore. Frutos caídos no chão. Floresta ombrófila densa montana primária.","BRA:UFES:VIES:0000028712",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"5","2017-10-08T16:37:19.000+0000","JBRJ","RB","RB00990159","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","Haroldo C. de Lima",NA,NA,"31",NA,"Fernanda F. Negreiros; Pablo J.P. Rodrigues, Mariana A. Igautaemy,Warlen S. da Costa e Ivo P.L. Souza",2015,2,4,"Brazil","Rio de Janeiro","Miguel Pereira","Orbel II, Módulo PPBio Mata Atlântica, Área da parcela 5D. Reserva Biológica do Tinguá",-43.421667,-22.539167,"Árvore emergente, DAP 42.1, Inflorescência esverdeada, mácula no centro vinosa, gineceu verde.  Parcela 5D/Triângulo 200 lado esquerdo da parcela 5. (Ind. 420)","urn:catalog:JBRJ:RB:990159",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"6","2017-10-16T22:54:00.000+0000","JBRJ","RB","RB00514892","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","G.H. Shimizu",NA,NA,"6827",NA,"H.C. de Lima",2008,1,7,"Brazil","Rio de Janeiro","Petrópolis","Duarte da Silveira, BR-040, Km 80,5, próximo ao viaduto sobre a Rua Luis Winter. Mata degradada de encosta.",-43.348056,-22.633611,"Árvore cerca de 17 metros de altura. Tronco com casca levemente estriada, acizentada, DAP com aproximadamente 45 cm. Botões esverdeados e flores com pétala alva com mácula central amarela e estrias avermelhadas. Três individuos remanescentes no fragmento da mata.","urn:catalog:JBRJ:RB:514892",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"11",NA,"MBML","MBML-HERBARIO","52472","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","A.P. Fontana/13-01-2006",NA,NA,"1885",NA,"A. P. Fontana; M. Pinho-Ferreira",2006,1,13,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, Trilha do Seca.",-40.533333,-19.968333,"Árvore, ca. 22m. Folhas e e frutos caídos no chão.","BRA:MBML:MBML-HERBARIO:0000052472",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"12",NA,"UFES","VIES","14429","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","G.H. Shimizu","2016-09-28T00:00:00.000+0000",NA,"210",NA,"Saiter, F.Z.",2005,1,13,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"SW1940","BRA:UFES:VIES:0000014429",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"13",NA,"UFV","VIC","029951","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.",NA,NA,NA,"104",NA,"Teixeira, R.N.C.; et al.",2005,5,20,"Brazil","Espírito Santo","Santa Maria de Jetibá","Fragmento florestal a 5 km de Santa Maria de Jetib",0,0,"Árvore de 30 m, emergente de glêndulas de tubos cilindricos caducos coletada em interior de mata.","BRA:UFV:VIC:0000029951",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"14",NA,"UNICAMP","UEC","152105","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","Shimizu, G.H.","2008-03-01T00:00:00.000+0000",NA,"104",NA,"Teixeira, R.N.T.",2004,9,20,"Brazil","Espírito Santo","Santa Maria De Jetibá","Fragmento Florestal a 5Km do Município de Santa Ma, Propriedade do Senhor Paulo SiCK.",-40.683333,-20.333333,"Àrvore emergente com 30m, coletada em topos de morro.","BRA:UNICAMP:UEC:0000152105",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"15",NA,"UFV","VIC","029950","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.",NA,NA,NA,"103",NA,"Teixeira, R.N.C.; et al.",2004,9,15,"Brazil","Espírito Santo","Santa Maria de Jetibá","Fragmento florestal a 5 km de Santa Maria de Jetib",0,0,"árvore de 35 m, emerente de glândulas de tubos cilindricos caducos, coletada em interior de mata.","BRA:UFV:VIC:0000029950",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"17","2017-10-15T13:38:25.000+0000","JBRJ","RB","RB01362613","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","G.H. Shimizu",NA,NA,"4570",NA,"L.S. Leoni; L.C. Medeiros",2001,1,21,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita",NA,NA,NA,"urn:catalog:JBRJ:RB:1362613",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"18","2017-03-15T10:55:24.000+0000","JBRJ","RB","RB01239630","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","M.C. Vianna","2001-02-16T00:00:00.000+0000",NA,"4599",NA,"L.S. Leoni; A.L. Silva & L.C. Medeiros",2001,2,8,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita.",NA,NA,NA,"urn:catalog:JBRJ:RB:1239630",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"19","2017-10-15T14:03:28.000+0000","JBRJ","RB","RB01259664","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","L.S. Leoni",NA,NA,"4663",NA,"Leoni, L.S.",2001,5,4,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita",NA,NA,NA,"urn:catalog:JBRJ:RB:1259664",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"20",NA,"MBML","MBML-HERBARIO","15338","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","M.C. Vianna/II-2002",NA,NA,"4808",NA,"L. Kollmann; et al",2001,10,4,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto 14m. DAP 22cm. Fuste 9m. Frutos marrons.","BRA:MBML:MBML-HERBARIO:0000015338",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"21",NA,"USP","SPF","122779","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","França, F","1996-01-01T00:00:00.000+0000",NA,"61543",NA,"Hatschbach, G",1995,1,15,"Brazil","Espírito Santo","Venda Nova do Imigrante",NA,0,0,NA,"BRA:USP:SPF:0000122779",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"22",NA,"NY","NY","424486","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","F. FranÃ§a","1996-01-01T00:00:00.000+0000",NA,"61543",NA,"G. G. Hatschbach",1995,1,15,"Brazil","EspÃ­rito Santo",NA,"Torre Telest",-41.1344248783044,-20.343517551792,NA,"bc91543d-a679-4753-b8c8-2160c72495e2",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"24",NA,"MA","MA","618526-1","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.",NA,NA,NA,"61543",NA,"G. Hatschbach & al.",1995,1,15,"Brazil",NA,NA,"Torre Celest (mun. Venda Nova do Imigrante) Espírito santo",NA,NA,NA,NA,NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"27",NA,"UEFS","HUEFS","229341","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","M.C.Vianna",NA,NA,"2573",NA,"Braga, J.M.A.",1995,8,1,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Microparcela 3A.",-44.566667,-22.25,NA,"BRA:UEFS:HUEFS:0000229341",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"28","2016-06-29T09:16:13.000+0000","JBRJ","RB","RB01136334","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","M. C. Viana",NA,NA,"2760",NA,"J. M.A. Braga",1995,8,24,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Microparcela 4B.",-44.566667,-22.25,NA,"urn:catalog:JBRJ:RB:1136334",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
"29","2016-06-30T15:16:59.000+0000","JBRJ","RB","RB01136358","Qualea gestasiana A.St.-Hil.","Vochysiaceae","Qualea","gestasiana","A.St.-Hil.","M. C. Viana",NA,NA,"2575",NA,"J. M.A. Braga",1995,8,1,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Microparcela 3B.",-44.566667,-22.25,"Caule ligeiramente esfoliante soltando em placas. Caule formando sulcos profundos","urn:catalog:JBRJ:RB:1136358",NA,"Qualea gestasiana A.St.-Hil.",NA,NA,NA
