"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11",NA,"UEFS","HUEFS","230797","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"429",NA,"Martins, C.T.V.D.",2014,5,2,"Brazil","Bahia","Mucugê","Córrego Sertãozinho.",-41.389444,-13.0025,NA,"BRA:UEFS:HUEFS:0000230797",NA,"Vochysia acuminata Bong."
"12",NA,"Universidade Federal do Ceará, UFC","EAC","59051","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Guedes, M.L.","2015-01-01T00:00:00.000+0000",NA,"23092",NA,"Guedes, M.L.",2014,11,14,"Brazil","Bahia","Mucugê","Chapada Diamantina, caminho para Tiburtino.",-41.014722,-13.014722,"Arbusto. Folhas coriáceas, amarelas. Inflorescência terminal, flores amarelo-ouro.; Campo rupestre.","BRA:UFC:EAC:0000059051",NA,"Vochysia acuminata Bong."
"13",NA,"Universidade Federal da Bahia (UFBA)","ALCB","118031","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Guedes, ML","2015-01-01T00:00:00.000+0000",NA,"23092",NA,"Guedes, ML; Medeiros, A; Alunos de Microbiologia",2014,11,14,"Brazil","Bahia","Mucugê","Chapada Diamantina, Caminho para Tiburtino.",-41.014722,-13.014722,"Folhas coriáceas, amarelas. Inflorescência terminal, flores amarelo-ouro.","BRA:UFBA:ALCB:0000118031",NA,"Vochysia acuminata Bong."
"14",NA,"UFRB","HURB","14328","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"688",NA,"Victor Jr., V.",2013,1,18,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014328",NA,"Vochysia acuminata Bong."
"15",NA,"UFRB","HURB","14334","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1184",NA,"Victor Jr., V.",2013,1,17,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014334",NA,"Vochysia acuminata Bong."
"16",NA,"UFRB","HURB","14337","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1237",NA,"Victor Jr., V.",2013,1,17,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014337",NA,"Vochysia acuminata Bong."
"17",NA,"UFRB","HURB","14329","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"726",NA,"Victor Jr., V.",2013,1,18,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014329",NA,"Vochysia acuminata Bong."
"18",NA,"UFRB","HURB","14326","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1093",NA,"Victor Jr., V.",2013,1,11,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014326",NA,"Vochysia acuminata Bong."
"19",NA,"UFRB","HURB","14332","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"728",NA,"Victor Jr., V.",2013,1,18,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014332",NA,"Vochysia acuminata Bong."
"20",NA,"UFRB","HURB","14336","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1209",NA,"Victor Jr., V.",2013,1,17,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014336",NA,"Vochysia acuminata Bong."
"21",NA,"UFRB","HURB","14327","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1080",NA,"Victor Jr., V.",2013,1,11,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014327",NA,"Vochysia acuminata Bong."
"22",NA,"UFRB","HURB","14325","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1345",NA,"Victor Jr., V.",2013,1,15,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014325",NA,"Vochysia acuminata Bong."
"23",NA,"UFRB","HURB","14333","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1198",NA,"Victor Jr., V.",2013,1,17,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014333",NA,"Vochysia acuminata Bong."
"24",NA,"UFRB","HURB","14335","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1193",NA,"Victor Jr., V.",2013,1,17,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014335",NA,"Vochysia acuminata Bong."
"25",NA,"UFRB","HURB","14330","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"884",NA,"Victor Jr., V.",2013,1,18,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014330",NA,"Vochysia acuminata Bong."
"26",NA,"UFRB","HURB","14331","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"694",NA,"Victor Jr., V.",2013,1,18,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014331",NA,"Vochysia acuminata Bong."
"27",NA,"UFRB","HURB","14324","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1354",NA,"Victor Jr., V.",2013,1,15,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014324",NA,"Vochysia acuminata Bong."
"28",NA,"UFRB","HURB","14323","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1334",NA,"Victor Jr., V.",2013,1,15,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000014323",NA,"Vochysia acuminata Bong."
"29",NA,"FZB-BH","BHZB","10155","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"946",NA,"Fernandes, M.G.C. et al.",2013,1,28,"Brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas",-43.708056,-19.046389,"; Habitat: Mata Ciliar; Fruto: Frutos imaturos verdes e maduros secos deiscentes; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000010155",NA,"Vochysia acuminata Bong."
"30",NA,"MBM","MBM","398182","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Shimizu, GH","2013-10-24T00:00:00.000+0000",NA,"6510",NA,"Verdi, M; Pougy, N; Maurenza, D; Martins, E; Dalcin, E",2013,10,14,"Brazil","Minas Gerais","Santana do Riacho","Predra do Elefante/APA Morro da Pedreira, Coletado na trilha para a Pedra do Elefante, a partir do riacho da Pausada Barriga da Lua até o início da encosta onde se localiza a pedra.",-43.553333,-19.290556,"Árvore, folhas verdes, flores amareladas, frequente. Altura: 6m.; Encontrada no campo graminoso seco as vezes pouco pedregoso. Próximo a rodovia MG-010. Onde observou-se a presença de turismo (concentração de pousadas na região) Sava","BRA:MBM:MBM:0000398182",NA,"Vochysia acuminata Bong."
"31","2017-10-07T22:34:11.000+0000","JBRJ","RB","RB00826271","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Gustavo Shimizu (por foto)","2013-10-24T00:00:00.000+0000",NA,"6510",NA,"M. Verdi; N. Pougy, D. Maurenza, E. Martins, E. Dalcin",2013,10,14,"Brazil","Minas Gerais","Santana do Riacho","Pedra do Elefante/ APA Morro da Pedreira. Coletado na trilha para a Pedra do Elefante, a partir do riacho da Pousada Barriga da Lua até o início da encosta onde se localiza a pedra.",-43.553333,-19.290555,"Folha verde; flores amarelas; frequente; encontrada na floresta ciliar; próximo a rodovia MG-010; onde observou-se a presença de turismo (concentração de pousadas na região)","urn:catalog:JBRJ:RB:826271",NA,"Vochysia acuminata Bong."
"32",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","154676","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,"2013-07-01T00:00:00.000+0000",NA,"459",NA,"Rocha, MJR; Pereira, AFS; Lautert, M; Bünger, MO",2012,3,22,"Brazil","Minas Gerais","Rio Pardo de Minas","Parque Estadual Serra Nova",-42.765556,-15.661111,NA,"BRA:UFMG:BHCB:0000154676",NA,"Vochysia acuminata Bong."
"33",NA,"FZB-BH","BHZB","9004","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1898",NA,"Ordones, J. et al.",2012,4,19,"Brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,NA,"; Habitat: Mata ciliar; Flor: Flores amarelas; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000009004",NA,"Vochysia acuminata Bong."
"34",NA,"FZB-BH","BHZB","8716","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"367",NA,"Andrade, I.R. et al.",2012,5,15,"Brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais.Cachoeira do Bicame",-43.719722,-19.018889,"; Habitat: Campo rupestre; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000008716",NA,"Vochysia acuminata Bong."
"35",NA,"UNICAMP","UEC","174884","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"545",NA,"Gonçalves, D.J.P.; Matheus, M.M.T.; Gonçalves, J.L.; Gonçalves, S.P.M.",2012,5,1,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.",-43.581431,-18.194253,"Árvore ca. 3m, flores e botões amarelos.; Mata na beira do córrego das Boleiras.","BRA:UNICAMP:UEC:0000174884",NA,"Vochysia acuminata Bong."
"36",NA,"UNICAMP","UEC","180697","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Shimizu, G.H.","2012-08-01T00:00:00.000+0000",NA,"101",NA,"Scatigna, A.V.; Guarçoni, E.A.E.",2012,7,20,"Brazil","Minas Gerais","Buenópolis","Serra do Cabral, fazenda Mirante. Margem da cachoeira do córrego Riachão.",-44.144444,-17.510278,"Árvore ca. 5m. Flores amarelas.; Mata ciliar.","BRA:UNICAMP:UEC:0000180697",NA,"Vochysia acuminata Bong."
"37",NA,"UFV","VIC","038650","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1926",NA,"Guarconi, E.; Scatinga, A.V.",2012,7,21,"Brazil","Minas Gerais","Buenópolis","Serra do Cabral, Fazenda Mirante, margem da cabeceira córrego do Riachão.",0,0,"Árvore de ca de 5 m, flor amarela.","BRA:UFV:VIC:0000038650",NA,"Vochysia acuminata Bong."
"38",NA,"FZB-BH","BHZB","9285","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1553",NA,"Fernandes, M.G.C. et al.",2012,7,11,"Brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais",-43.706944,-19.035278,"; Habitat: Mata ciliar; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000009285",NA,"Vochysia acuminata Bong."
"39",NA,"FZB-BH","BHZB","9454","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"586",NA,"Ferreira Junior, C.A. et al.",2012,9,11,"Brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerai",-43.708056,-19.046389,"; Habitat: Mata ciliar; Flor: Flores amarelas.; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000009454",NA,"Vochysia acuminata Bong."
"40",NA,"FZB-BH","BHZB","9607","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"2049",NA,"Ordones, J. et al.",2012,11,26,"Brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais",-43.708056,-19.046389,"; Habitat: Mata Ciliar; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000009607",NA,"Vochysia acuminata Bong."
"41",NA,"UNICAMP","UEC","180335","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Scatigna, A.V.","2012-12-01T00:00:00.000+0000",NA,"355",NA,"Scatigna, A.V.; Guarçoni, E.A.E.",2012,12,6,"Brazil","Minas Gerais","Buenópolis","Parque Estadual da Serra do Cabral. Subida pela fazenda Condado. Mata de Galeria.",-45.785833,-18.127222,"Árvore ca. 9m. Flores amarelas.","BRA:UNICAMP:UEC:0000180335",NA,"Vochysia acuminata Bong."
"42",NA,"Universidade Federal da Bahia (UFBA)","ALCB","100708","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Hurbath, F","2011-01-01T00:00:00.000+0000",NA,"156",NA,"Hurbath, F",2011,1,11,"Brazil","Bahia","Mucugê","Chapada Diamantina, Córrego do boiadeiro.",-42.522778,-14.534722,"ca de 8m de alt. Folhas discolores. Frutos esverdeados.; Vegetação ripária. Mata inundável.","BRA:UFBA:ALCB:0000100708",NA,"Vochysia acuminata Bong."
"43",NA,"UNICAMP","UEC","166048","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"182",NA,"Gonçalves, D.J.P.; Costa, L.B.; Oliveira, C.N.S.",2011,11,18,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do rio Preto, Heliporto, próximo a curso d'água, - 792 msm, 18088277s 43.336.351w .",0,0,"Árvore ca. 5m, flores amarelas, frutos jovens verdes, planta sobre rocha.; Transição entre capão de mata e cerrado rupestre.","BRA:UNICAMP:UEC:0000166048",NA,"Vochysia acuminata Bong."
"44",NA,"UNICAMP","UEC","166049","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"244",NA,"Gonçalves, D.J.P.; Cota, M.M.T.",2011,11,24,"Brazil","Minas Gerais","Diamantina","Rodovia Diamantina - São Gonçalo do Rio Preto. - 1232 msm, 0s , 43552894w.",0,0,"árvore ca.5m, flores amarelas.; Floresta de galeria.","BRA:UNICAMP:UEC:0000166049",NA,"Vochysia acuminata Bong."
"45",NA,"UNICAMP","UEC","166050","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"213",NA,"Gonçalves, D.J.P.; Costa, L.B.; Oliveira, C.N.S.",2011,11,19,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, próximo a Cachoeira do Crioulo - 871 msm, 18145660s 43369358w.",0,0,"Árvore ca. 3m, flores amarelas, botões e cálcar esverdeados.; Campo rupestre, areia na margem do rio.","BRA:UNICAMP:UEC:0000166050",NA,"Vochysia acuminata Bong."
"46",NA,"UNICAMP","UEC","166045","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"190",NA,"Gonçalves, D.J.P.; Costa, L.B.; Oliveira, C.N.S.",2011,11,18,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, - margem do Rio Preto, trilha para Poço do Veado, - 756 msm, 0s 43.330.404w.",0,0,"Árvore ca. 4m, sobre rocha na margem do Rio Preto.; Cerrado rupestre.","BRA:UNICAMP:UEC:0000166045",NA,"Vochysia acuminata Bong."
"47",NA,"UNICAMP","UEC","166052","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"215",NA,"Gonçalves, D.J.P.; Costa, L.B.; Oliveira, C.N.S.",2011,11,19,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","parque Estadual do rio Preto, próximo a Cachoeira do Crioulo, descendo pelo rio em direção a Cachoeira das Sempre- vivas, 870 msm, 18145090s 43360994w.",0,0,"árvore ca. 3m, flores amarelas e frutos jovens verdes.; Campo rupestre, próximo ao rio.","BRA:UNICAMP:UEC:0000166052",NA,"Vochysia acuminata Bong."
"48",NA,"UNICAMP","UEC","166047","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"214",NA,"Gonçalves, D.J.P.; Costa, L.B.; Oliveira, C.N.S.",2011,11,19,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, próximo a Cachoeira do Crioulo, descendo pelo rio em direção a Cachoeira das Sempre- vivas - 877 msm, 18145553s 43364993w.",0,0,"Árvore ca. 2,5m, frutos imaturos verdes.; Campo rupestre, próximo ao rio.","BRA:UNICAMP:UEC:0000166047",NA,"Vochysia acuminata Bong."
"49",NA,"UNICAMP","UEC","166084","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"150",NA,"Gonçalves, D.J.P.; Cota, M.M.T.",2011,11,15,"Brazil","Minas Gerais","Diamantina","Estrada sopa - São João da Chapada, 1142 msm, 18179917s 43704865w.",0,0,"árvore ca.7m,botões jovens esverdeados, folhas vernicosas, discolores.; Floresta de galeria.","BRA:UNICAMP:UEC:0000166084",NA,"Vochysia acuminata Bong."
"50",NA,"UNICAMP","UEC","166046","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"335",NA,"Gonçalves, D.J.P.; Cota, M.M.T.; Quaresma, A.S.",2011,12,16,"Brazil","Minas Gerais","Diamantina","Parque Nacional dos Sempre - Vivas, estar para o Renegado, perto da Ná Sica, 1175 - msm.&nf;178471149s ; 437620149w.",0,0,"Árvore, 6m, frutos verdes. Prensado em álcool.; Mata, solo com areia e rocha.","BRA:UNICAMP:UEC:0000166046",NA,"Vochysia acuminata Bong."
"51",NA,"UNICAMP","UEC","166051","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"279",NA,"Gonçalves, D.J.P.; Mattioli, C.C.; Quaresma, A.S.",2011,12,11,"Brazil","Minas Gerais","Datas","Depois do trevo, indo para Diamantina - 1110 - msm, 18,5720059s 43,609479w.",0,0,"árvore ca. 5m. Botões amarelos, cálcar avermelhado em flores velhas; botões pêlos laxos na face externa; inflorescência jovem com brácteas marrons; frutos verdes.; Mata de galeria.","BRA:UNICAMP:UEC:0000166051",NA,"Vochysia acuminata Bong."
"52",NA,"UNICAMP","UEC","166053","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"336",NA,"Gonçalves, D.J.P.; Cota, M.M.T.; Quaresma, A.S.",2011,12,16,"Brazil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, estrada para o Renegado, perto da Nhá Sica, 1175 - msm, 17, 8471149s ; 43, 7620149w .",0,0,"árvore ca. 5m, botões e flores amarelos, frutos imaturos verdes. Prensado em álcool.; Mata, solo com areia e rocha.","BRA:UNICAMP:UEC:0000166053",NA,"Vochysia acuminata Bong."
"53",NA,"UNICAMP","UEC","166044","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"337",NA,"Gonçalves, D.J.P.; Cota, M.M.T.; Quaresma, A.S.",2011,12,16,"Brazil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, estrada para o Renegado, perto da Nhá Sica, 1175 - msm, 17, 8471149s ; 43, 7620149w .",0,0,"Árvore ca, 5m, botões amarelos, frutos verdes. Presionados em álcool.; Mata, solo com areia e rocha.","BRA:UNICAMP:UEC:0000166044",NA,"Vochysia acuminata Bong."
"54",NA,"UFU","HUFU","59302","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"595",NA,"Franco, I.M.; Cruz, A.C.R.; Silva, P.R. & Araújo, T.Q.",2010,9,7,"Brazil","Minas Gerais","Diamantina","Campus JK da UFVJM, Descendo o lado direito da estrada atrás do Apiário da Universidade, seguindo em direção a córrego Soberbo.",-43.565556,-18.199444,"Árvore, ca. 4 m alt. Flores amarelas.; Campo rupestre, solo pedregoso, em capao de mata ao lado do corrego Soberbo.","BRA:UFU:HUFU:0000059302",NA,"Vochysia acuminata Bong."
