"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"Universidade Federal do Paraná, UFPR","EFC","15028","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Blum, C.T.","2016-05-30T00:00:00.000+0000",NA,"2471","Blum, C.T.",2016,3,14,"Brazil","Paraná","Morretes","Trilha para Torre da Prata",-48.7003,-25.599,"Árvore 28m, casca lisa/laminada cor de canela, frutos secos, Floresta Ombrófila Densa Submontana, estágio avançado da sucessão","BRA:UFPR:EFC:0000015028","Callisthene kuhlmannii H.F.Martins"
"2",NA,"Universidade Federal do Paraná, UFPR","EFC","13423","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Dall Agnol, R.T.","2018-03-20T00:00:00.000+0000",NA,"1837","Blum, C.T.",2014,10,1,"Brazil","Paraná","Curitiba","Jardim Botânico Municipal",-49.2418,-25.44278,"Árvore cultivada com 8m. Fruto seco.","BRA:UFPR:EFC:0000013423","Callisthene kuhlmannii H.F.Martins"
"3",NA,"UFES","VIES","40888","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Barboza, E.","2013-09-20T00:00:00.000+0000",NA,"8332","Silva, J.M.; Martins, L.M.",2013,9,19,"Brazil","Paraná","Curitiba",NA,NA,NA,"SW2549","BRA:UFES:VIES:0000040888","Callisthene kuhlmannii H.F.Martins"
"4",NA,"MBM","MBM","385431","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Barboza, E","2013-09-20T00:00:00.000+0000",NA,"8332","Silva, JM; Martins, LM",2013,9,19,"Brazil","Paraná","Curitiba","Jardim Botânico Municipal",-49.239167,-25.440833,"Árvore de 4m. Frutos secos.; Cultivada.","BRA:MBM:MBM:0000385431","Callisthene kuhlmannii H.F.Martins"
"5",NA,"Universidade Regional de Blumenau, FURB","FURB","34964","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Sobral, M","2010-01-01T00:00:00.000+0000",NA,"5921","Verdi, M.",2010,3,17,"Brazil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.",-48.870278,-28.169444,"Voucher estéril IFFSC 148 (Fitossociologia)","BRA:FURB:FURB:0000034964","Callisthene kuhlmannii H.F.Martins"
"6",NA,"MBM","MBM","339826","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu, GH","2009-11-01T00:00:00.000+0000",NA,"2433","Cordeiro, J",2007,6,16,"Brazil","Paraná","Curitiba","Jardim Botânico Municipal",0,0,"Arbusto, 2m, fruto verde, Cultivado","BRA:MBM:MBM:0000339826","Callisthene kuhlmannii H.F.Martins"
"7",NA,"MBM","MBM","323769","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu, GH","2009-11-01T00:00:00.000+0000",NA,"5129","Silva, JM; Barbosa, E; Cunha, EM",2006,10,12,"Brazil","Paraná","Jaguariaíva","Estrada para o Parque do Cerrado, Pesqueiro",0,0,"Árvore, 10m, flor alva. Margem do rio; cerrado","BRA:MBM:MBM:0000323769","Callisthene kuhlmannii H.F.Martins"
"8",NA,"MBM","MBM","290328","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu, GH","2009-11-01T00:00:00.000+0000",NA,"76245","Hatschbach, G; Hatschbach, M; Barbosa, E",2003,10,12,"Brazil","Mato Grosso do Sul","Porto Murtinho","Rod. MS 382, Bonito-Campo dos Índios, descida da chapada",0,0,"Árvore, 5m, flor alva. Cerrado; encosta rochosa do morro","BRA:MBM:MBM:0000290328","Callisthene kuhlmannii H.F.Martins"
"9",NA,"UNICAMP","UEC","133940","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu, G.H.","2014-06-01T00:00:00.000+0000",NA,"151","Urbanetz, C.; Domingos; Lelo; Lindenberg, M.F.",2003,10,3,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Vitória",0,0,"Árvore de 35m, frutos secos deiscentes.","BRA:UNICAMP:UEC:0000133940","Callisthene kuhlmannii H.F.Martins"
"10",NA,"UNICAMP","UEC","127478","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Barbosa, A.R.","2002-10-01T00:00:00.000+0000",NA,"1855","Zipparro, V.B.",2000,2,15,"Brazil","São Paulo","Sete Barras","Parque Intervales- Base Saibadela, Trilha Azul, antes do ponto 14.",0,0,"Ramo caído com 1 fruto maduro de coloração verde.","BRA:UNICAMP:UEC:0000127478","Callisthene kuhlmannii H.F.Martins"
