"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","192609","Assun̤̣o, PACL"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","185653","Assun̤̣o, PACL"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","59838","Oliveira, AR de"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","27843","Rodrigues, WA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","27859","Rodrigues, WA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","17463","Rodrigues, WA"
