"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UFU","HUFU","70427","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","Araújo, G.M.","2015-01-01T00:00:00.000+0000",NA,"67-9",NA,"Vasconcelos, H.",2015,5,18,"Brazil","Goiás",NA,"Parque Nacional da Chapada do Veadeiros.",0,0,"Arboreo (5 m alt.) Fruto verde.; Cerrado sentido restricto.","BRA:UFU:HUFU:0000070427",NA,"Callisthene mollissima Warm.",NA,NA
"2",NA,"UNICAMP","UEC","192340","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.",NA,NA,NA,"139",NA,"Silvestre, L.F.V.",2015,5,3,"Brazil","Goiás","Cavalcante","Engenho II, Sítio Histórico Kalunga",0,0,"Arbóreo 10m; Mata","BRA:UNICAMP:UEC:0000192340",NA,"Callisthene mollissima Warm.",NA,NA
"4",NA,"USP","SPF","222159","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","Devecchi, MF","2013-11-10T00:00:00.000+0000",NA,"237",NA,"Devecchi, MF",2013,9,6,"Brazil","Goiás","Colinas do Sul","Margens do rio Tocantinsinho. Cachoeira das Pedras Bonitas. Estrada vicinal ao sul da rodovia Colinas do Sul - Niquelândia (GO 132), a cerca de 4 km de Colinas do Sul e cerca de 1,5 km antes da ponte sobre o rio Tocantinsinho. Cerca de 4 km na estrad",-48.0545,-14.208,"Arvoreta ca. 3 m alt. Flores com pétalas amarelo-alvas.","BRA:USP:SPF:0000222159",NA,"Callisthene mollissima Warm.",NA,NA
"6",NA,"UnB","UB","172432","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","Silva Júnior, MC","2011-10-29T00:00:00.000+0000",NA,"27",NA,"Santana, SH; Gomes, AG; Giotto, AC; Rabelo, BS; Silva Júnior, MC",2011,10,29,"Brazil","Goiás","Cavalcante","RPPN Serra do Tombador.",0,0,"Arbórea. Fruto marrom.; Cerrado sentido restrito. Neossolo quartzarênico.","BRA:UnB:UB:0000172432",NA,"Callisthene mollissima Warm.",NA,NA
"7",NA,"Cenargen","CEN","89442","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","R. F. Haidar",NA,NA,"1420",NA,"Ricardo Flores Haidar",2010,8,9,"Brazil","To","NATIVIDADE",NA,-47.707222,-11.670555,"Frutos maduros. Estudo ambiental para criação do ""Parque Nacional da Serra de Natividade"". MMA /FUNATURA Doação.","BRA:Cenargen:CEN:0000089442",NA,"Callisthene mollissima Warm.",NA,NA
"8",NA,"UNITINS","HUTO","3886","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","Fonseca, M.L.","2009-07-01T00:00:00.000+0000",NA,"6152",NA,"Fonseca, M.L.",2009,7,8,"Brazil","Tocantins","Natividade","Bacia do Tocantins. Sub-bacia do rio Manuel Alves da Natividade. Solo argiloso cinza, quartzo leitoso. Relevo íngreme (morro)",-47.631667,-11.970833,"Árvore 7 m de altura e 18 cm DAP. Casca gretada. Folhas cartáceas. Frutos imaturos cor verde-amarronzados; Cerrado","BRA:UNITINS:HUTO:0000003886",NA,"Callisthene mollissima Warm.",NA,NA
"9","2013-06-11T18:41:54.000+0000","JBRJ","RB","RB00653140","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","Fonseca, M.L.",NA,NA,"6166",NA,"Fonseca, M.L.; Oliveira, F.C.A.; Silva Filho, A.P.; Oliveira, V.C.",2009,7,9,"Brazil","Tocantins","Jaú do Tocantins","Bacia do Tocantins. Sub-bacia: Tocantins. (T-1, área 1, ponto 1b).",-48.547778,-12.971667,"Árvore ca. 13m de alt. em 50cm DAP. Folhas cártaceas, discolores, frutos imaturos cor verde, maduros  marrons. Abundante.","urn:catalog:JBRJ:RB:653140",NA,"Callisthene mollissima Warm.",NA,NA
"10",NA,"UNITINS","HUTO","3240","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","Fonseca, M.L.","2009-07-01T00:00:00.000+0000",NA,"1532",NA,"Oliveira, F.C.A.",2009,7,5,"Brazil","Tocantins","Almas","Bacia do Tocantins. Sub-bacia do rio Manuel Alves da Natividade. Região da Fazenda Jaó. Solo argilo-arenoso amarelado com tapiocanga. Relevo plano",-47.263889,-11.633611,"Árvore 8 m de altura e 20 cm DAP. Casca cor cinza, estriada. Folhas discolores, cartáceas. Frutos maduros marrons. Abundante; Cerrado alto","BRA:UNITINS:HUTO:0000003240",NA,"Callisthene mollissima Warm.",NA,NA
"11",NA,"UNITINS","HUTO","3077","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.","Fonseca, M.L.","2009-07-01T00:00:00.000+0000",NA,"6249",NA,"Fonseca, M.L.",2009,7,11,"Brazil","Tocantins","Sandolândia","Bacia do Araguaia. Sub-bacia do rio Javaés. Solo argilo-arenoso. Relevo plano",-49.751389,-12.550833,"Árvore 8 m de altura e 20 cm DAP. Casca gretada. Folhas cartáceas, discolores. Frutos maduros marrons; Cerrado alto, seco","BRA:UNITINS:HUTO:0000003077",NA,"Callisthene mollissima Warm.",NA,NA
"12",NA,"UEFS","HUEFS","170263","Callisthene mollissima Warm.",NA,"Vochysiaceae","Callisthene","mollissima","Warm.",NA,NA,NA,"6219",NA,"Fonseca, M.L.",2009,7,9,"Brazil","Tocantins","Jaú do Tocantins","Bacia do Tocantins. Sub-bacia: Santa Tereza. (T-2, área 1, ponto 6).",-48.707222,-12.791389,NA,"BRA:UEFS:HUEFS:0000170263",NA,"Callisthene mollissima Warm.",NA,NA
