"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","228732","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,1143,NA,"Cardoso, L.J.T.",2015,2,5,"Brazil","Rio de Janeiro","Itatiaia","Parque Estadual da Pedra Selada. Fazenda Marimbondo.",-44.589444,-22.361389,"Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000228732","Vochysia glazioviana Warm."
"2",NA,"MBM","MBM","347367","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,1085,NA,"Assis, LCS; et al.",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque estadual do Ibitipoca, Mata Grande",0,0,"Árvore ca. 25 m alt. no interior da floresta (dossel entre 20 a 30 m alt.). Folhas discolores, nítidas em ambas as faces. raque das inflorescências verde. Botões amarelo-esverdeados","BRA:MBM:MBM:0000347367","Vochysia glazioviana Warm."
"3","2017-10-17T19:13:17.000+0000","JBRJ","RB","RB00550895","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","G. Shimizu","2008-01-01T00:00:00.000+0000",NA,1085,NA,"Assis, L.C.S.; E.F.Guimarães, M.Carvalho-Silva, E. von S. Madeiros & C.J.Silva",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Mata Grande.",NA,NA,"Arvore 25 m alt,no interior da floresta( dossel entre 20 a 30 m alt). Folhas discolores, nitídas em ambas as faces. Raque das inflorescências verde. Botões amarelo esverdeados.","urn:catalog:JBRJ:RB:550895","Vochysia glazioviana Warm."
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA104943","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","Shimizu, G.H.","2008-01-01T00:00:00.000+0000",NA,1085,NA,"Assis, L.C.",2005,1,18,"Brazil","Minas Gerais","Lima Duarte",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA104943","Vochysia glazioviana Warm."
"5",NA,"USP","SPF","185195","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,1085,NA,"Assis, LCS",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",0,0,NA,"BRA:USP:SPF:0000185195","Vochysia glazioviana Warm."
"6",NA,"UEFS","HUEFS","150967","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,1085,NA,"Assis, L.C.S.",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Mata grande.",NA,NA,"Mata Grande.","BRA:UEFS:HUEFS:0000150967","Vochysia glazioviana Warm."
"7","2015-09-05T09:31:43.000+0000","MNHN","P","P00733904","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","Stafleu",NA,"ISOTYPE",NA,3953,"Glaziou, A.",1870,3,10,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733904","Vochysia glazioviana Warm."
"8",NA,"B","FMNH-B-Types","12916","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,"ISOTYPE",3953,NA,"A. F. M. Glaziou",1870,3,10,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia glazioviana Warm."
"9","2015-01-06T00:00:00.000+0000","K","Herbarium","K001108328","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,5705,NA,"Gardner, G.",NA,NA,NA,"Brazil",NA,NA,".",NA,NA,"Herbarium Hookerianum, 1867","http://specimens.kew.org/herbarium/K001108328","Vochysia glazioviana Warm."
"10","2017-10-12T11:24:19.000+0000","JBRJ","RB","RB01260693","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,216,NA,"Barbosa,A.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260693","Vochysia glazioviana Warm."
