"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-10-08T18:24:28.000+0000","JBRJ","RB","RB01097697","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,"1143",NA,"L.J.T. Cardoso; P. Monteiro, R. Giovanetti & L. Jordão",2015,2,5,"Brazil","Rio de Janeiro","Itatiaia","Fazenda Marimbondo. Floresta Ombrófila Densa. Parque Estadual da Pedra Selada",-44.589444,-22.361389,"Árvore, terrícola","urn:catalog:JBRJ:RB:1097697","Vochysia glazioviana Warm."
"2",NA,"UEFS","HUEFS","228732","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,"1143",NA,"Cardoso, L.J.T.",2015,2,5,"Brazil","Rio de Janeiro","Itatiaia","Parque Estadual da Pedra Selada. Fazenda Marimbondo.",-44.589444,-22.361389,"Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000228732","Vochysia glazioviana Warm."
"3",NA,"NY","NY","1018823","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,"1085",NA,"L. C. de S. Assis",2005,1,18,"Brazil","Minas Gerais",NA,"Parque Estadual da Serra do Ibitipoca, Mata Grande.",-43.7933073964035,-21.8466417477187,NA,"540feba8-d2d1-496e-aee6-5d6f4effa510","Vochysia glazioviana Warm."
"4",NA,"MBM","MBM","347367","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,"1085",NA,"Assis, LCS; et al.",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque estadual do Ibitipoca, Mata Grande",0,0,"Árvore ca. 25 m alt. no interior da floresta (dossel entre 20 a 30 m alt.). Folhas discolores, nítidas em ambas as faces. raque das inflorescências verde. Botões amarelo-esverdeados","BRA:MBM:MBM:0000347367","Vochysia glazioviana Warm."
"5","2017-10-17T19:13:17.000+0000","JBRJ","RB","RB00550895","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","G. Shimizu","2008-01-01T00:00:00.000+0000",NA,"1085",NA,"Assis, L.C.S.; E.F.Guimarães, M.Carvalho-Silva, E. von S. Madeiros & C.J.Silva",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Mata Grande.",NA,NA,"Arvore 25 m alt,no interior da floresta( dossel entre 20 a 30 m alt). Folhas discolores, nitídas em ambas as faces. Raque das inflorescências verde. Botões amarelo esverdeados.","urn:catalog:JBRJ:RB:550895","Vochysia glazioviana Warm."
"6",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA104943","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","Shimizu, G.H.","2008-01-01T00:00:00.000+0000",NA,"1085",NA,"Assis, L.C.",2005,1,18,"Brazil","Minas Gerais","Lima Duarte",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA104943","Vochysia glazioviana Warm."
"7",NA,"USP","SPF","185195","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,"1085",NA,"Assis, LCS",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",0,0,NA,"BRA:USP:SPF:0000185195","Vochysia glazioviana Warm."
"8",NA,"UEFS","HUEFS","150967","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,"1085",NA,"Assis, L.C.S.",2005,1,18,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Mata grande.",NA,NA,"Mata Grande.","BRA:UEFS:HUEFS:0000150967","Vochysia glazioviana Warm."
"9",NA,"UNICAMP","UEC","152107","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,"1635",NA,"Valente, G.E.; Costa, C.A.",2005,2,11,"Brazil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro., Serra das 3 cabeças. Totem Deitado.",0,0,"Árvore com cerca de 3m de altura, coletada em borda de trilha próximo ao pâto do Totem Deitado","BRA:UNICAMP:UEC:0000152107","Vochysia glazioviana Warm."
"10","2017-10-19T07:59:16.000+0000","JBRJ","RB","RB00458051","Vochysia glazioviana Warm.","cf.","Vochysiaceae","Vochysia","glazioviana","Warm.","J.Wesenberg","2005-11-28T00:00:00.000+0000",NA,"677",NA,"J.Wesenberg; C.Seele,R.Engelmann",2005,3,16,"Brazil","Rio de Janeiro","Teresópolis","Parte superior da trilha do Rancho FRio.",-43.013056,-22.462778,"Árvore, DAP 8,3 cm , altura ca. 8m.","urn:catalog:JBRJ:RB:458051","Vochysia glazioviana Warm."
"11","2013-06-13T13:28:14.000+0000","JBRJ","RB","RB00551298","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","G.H.Shimizu","2008-01-01T00:00:00.000+0000",NA,"3633",NA,"R.C. Forzza; ´D. Pifano; S. Edwards; D. Zappi",2004,11,22,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, trilha da Mata Grande.",-43,-21.7,"Arvoreta estéril (voucher)","urn:catalog:JBRJ:RB:551298","Vochysia glazioviana Warm."
"12","2017-10-19T07:46:02.000+0000","JBRJ","RB","RB00458056","Vochysia glazioviana Warm.","cf.","Vochysiaceae","Vochysia","glazioviana","Warm.","J.Wesenberg","2005-11-28T00:00:00.000+0000",NA,"254",NA,"J.Wesenberg; C.Seele,R.Engelmann",2004,11,27,"Brazil","Rio de Janeiro","Teresópolis","Vale do Rio Frade.",-43.009444,-22.450556,"Árvore, DAP 13,9 cm, altura ca. 13m. Corte do tronco oxidando para laranja.","urn:catalog:JBRJ:RB:458056","Vochysia glazioviana Warm."
"13",NA,"NY","NY","1921152","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,"216",NA,"A. Barbosa",1949,8,9,"Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Orgaos. Estrada Padre Campo Antas, a altura do km 6 (abrigo 2 matas)",0,0,NA,"dffbcae1-1538-4c36-a3a6-27de1d9a9456","Vochysia glazioviana Warm."
"14","2017-10-19T07:31:38.000+0000","JBRJ","RB","RB00680834","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","M.C. Viana","1975-01-01T00:00:00.000+0000",NA,"24",NA,"Rizzini",1948,6,9,NA,NA,"Indeterminado","Matas à altura do Abrigo I.",NA,NA,"Árvore grande, fuste ca. de 25 m nos espécimes mais altos, reto, cilíndrico, copa relativamente, pequena, bem conformada. Espécie comuníssima no Parque, de cuja madeira são utilizadas ripas e taboas  para vengradamento, fôrro e obras internas; material estéril.","urn:catalog:JBRJ:RB:680834","Vochysia glazioviana Warm."
"15",NA,NA,"Botany","U.1769225","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.",NA,NA,NA,NA,NA,"Rizzini CT",1948,6,9,"Brazil",NA,NA,"Proced. Pratas a altura do Abrigo, A allitude mais au menos,550 m - Terezopolis, Est. do Rio.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769225","Vochysia glazioviana Warm."
"16","2017-10-19T07:19:49.000+0000","JBRJ","RB","RB00680836","Vochysia glazioviana Warm.",NA,"Vochysiaceae","Vochysia","glazioviana","Warm.","M.C. Viana","1978-01-01T00:00:00.000+0000",NA,"216",NA,"Altamiro Barbosa",1947,8,9,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Serra dos Órgãos.",NA,NA,"Árvore grande porte; flores amarelas.","urn:catalog:JBRJ:RB:680836","Vochysia glazioviana Warm."
