"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"1",NA,"UNICAMP","UEC","194988","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"8380",NA,"Lima, H.C.; et al.",2016,11,2,"Brazil","Rio de Janeiro","Nova Iguaçu","Reserva biológica do Tinguá. Tinguá estrada do comércio, a 4km após o entroncamento para a Sede da Rebio, entre Três Voltas e Bananal.",-43.462222,-22.576389,"Árvore com 19m alt. Tronco com casca fissurada escamosa, placas pequenas, cinza escuro, DAP ca. 90cm. Inflorescência ereta com flores amarelas. Frequente.; Mata de encosta","BRA:UNICAMP:UEC:0000194988",NA,"Vochysia laurifolia Warm.",NA,NA
"2","2017-10-15T14:15:53.000+0000","JBRJ","RB","RB01200155","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"8380",NA,"Haroldo C. de Lima; J.M.A. Braga, L.J.T. Cardoso, C. de Carvalho & W. da Silva",2016,11,2,"Brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Estrada do Comércio, a 4 km após o entroncamento para a Sede da Rebio, entre Três Voltas e Bananal. Mata de encosta. Reserva Biológica do Tinguá",-43.462222,-22.576389,"Árvore com 19 m alt. Tronco com casca fissurada-escamosa, placas pequenas, cinza-escuro, DAP ca. 90 cm. Inflorescência eréta com flores amarelas. Frequente. Fotos HCL.","urn:catalog:JBRJ:RB:1200155",NA,"Vochysia laurifolia Warm.",NA,NA
"3",NA,"UNICAMP","UEC","194989","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Lima, H.C.","2016-11-01T00:00:00.000+0000",NA,"8437",NA,"Lima, H.C.; et al.",2016,11,3,"Brazil","Rio de Janeiro","Duque de Caxias","Reserva Biológica do Tinguá. Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro.",-43.297222,-22.490833,"Árvore com 8m de alt. Tronco com casca lisa e pedracenta, DAP ca. 25cm. Inflorescência ereta com flores amarelas. Muito frequente.; Mata de altitude.","BRA:UNICAMP:UEC:0000194989",NA,"Vochysia laurifolia Warm.",NA,NA
"4","2017-10-15T14:16:16.000+0000","JBRJ","RB","RB01200216","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","H.C. de Lima",NA,NA,"8437",NA,"Haroldo C. de Lima; J.M.A. Braga, L.J.T. Cardoso, C. de Carvalho & W. da Silva",2016,11,3,"Brazil","Rio de Janeiro","Duque de Caxias","Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro. Mata de altitude. Reserva Biológica do Tinguá",-43.297222,-22.490833,"Árvore com 8 m alt. Tronco com casca lisa e pardacenta, DAP ca. 25 cm. Inflorescência eréta com flores amarelas. Muito frequente. Fotos CC.","urn:catalog:JBRJ:RB:1200216",NA,"Vochysia laurifolia Warm.",NA,NA
"5",NA,"UEFS","HUEFS","221542","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.",NA,NA,NA,"7841",NA,"Lima, H.C.de",2014,10,1,"Brazil","Rio de Janeiro","Nova Iguaçu","Rebio do Tingua, estrada do Comércio, Km 10,5.",NA,NA,NA,"BRA:UEFS:HUEFS:0000221542",NA,"Vochysia laurifolia Warm.",NA,NA
"6",NA,"NY","NY","03066068","Vochysia acuminata subsp. laurifolia (Warm.) Stafleu","Vochysiaceae","Vochysia","acuminata","laurifolia","subsp. laurifolia (Warm.) Stafleu",NA,NA,NA,"7841",NA,"H. C. de Lima",2014,10,1,"Brazil","Rio de Janeiro",NA,"Rebio do Tingua, Estrada do ComÃ©rcio, Km 10,5. 758 msm.",0,0,NA,"b0cd0142-9170-45cb-b91a-c3a9bdb65abf",NA,"Vochysia acuminata subsp. laurifolia (Warm.) Stafleu",NA,NA
"7",NA,"UEFS","HUEFS","189428","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","G.H.Shimizu & D.J.P.Gonçalves","2014-07-01T00:00:00.000+0000",NA,"1190",NA,"Borges, R.",2011,12,15,"Brazil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar, sítio do Cedro. Floresta ombrófila densa secundária em encosta de morro, com áreas de floresta nebular no topo.",-42.443889,-22.364444,NA,"BRA:UEFS:HUEFS:0000189428",NA,"Vochysia laurifolia Warm.",NA,NA
"8",NA,"UEFS","HUEFS","109128","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"4494",NA,"Amorim, A.M.",2004,12,11,"Brazil","Bahia","Una","Reserva Biológica de Una(REBIO), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada do Rio Maruím.",-39.083333,-15.15,NA,"BRA:UEFS:HUEFS:0000109128",NA,"Vochysia laurifolia Warm.",NA,NA
"9",NA,"NY","NY","02796007","Vochysia acuminata subsp. laurifolia (Warm.) Stafleu","Vochysiaceae","Vochysia","acuminata","laurifolia","subsp. laurifolia (Warm.) Stafleu",NA,NA,NA,"4494",NA,"A. M. Amorim",2004,12,11,"Brazil","Bahia",NA,"Reserva Biologica de Una (REBIO), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada do Rio Maruím.",-39.0833,-15.15,NA,"8c1ff9b8-12d8-49bf-b3e9-fc7f0cfff241",NA,"Vochysia acuminata subsp. laurifolia (Warm.) Stafleu",NA,NA
"10",NA,"USP","SPF","175094","Vochysia laurifolia Warm.","Vochysiaceae","Vochysia","laurifolia",NA,"Warm.","Shimizu, GH; Gonçalves, DJP","2011-08-01T00:00:00.000+0000",NA,"4494",NA,"Amorim, AM",2004,12,11,"Brazil","Bahia","Una","Reserva Biológica de Una",-39.083333,-15.15,NA,"BRA:USP:SPF:0000175094",NA,"Vochysia laurifolia Warm.",NA,NA
