"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","BHCB","184198","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","2016-12-15","","569","","Sousa, NL; Souza, JAM; Avelar, R","2016","12","9","brazil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.871944","-20.149808","","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"2","","","BHCB","188309","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","","","s.n.","","Torres, DM","2015","3","10","brazil","Minas Gerais","Brumadinho","Monumento Natural Municipal Serra da Calçada","-44.123298","-20.178103","","","centroide mpo (0)","GBIF","Vochysia emarginata Vahl ex Poir."
"3","","","BHCB","177066","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","2015-11-01","","379","","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","2015","4","30","brazil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611","Prensado em álcool","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"4","","","BHZB","11244","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","","","0","","Assis, L.","2015","10","27","brazil","Mg","Conceição do Mato Dentro","Parque Serra do Intendente","-43.615556","-19.0025","; Habitat: Floresta Estacional Semidecidual; Bioma: Mata Atlântica","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"5","","","SPF","209284","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","Antar, GM","2013-08-01","","196","","Antar, GM; Sano, PT; Kubo, MT; Gonella, PM","2013","6","23","brazil","Minas Gerais","Congonhas do Norte","Serra Talhada, Acesso para fazenda dos Pinhões da Serra na estrada Diamantina-Congonhas do Norte, ca. de 2-3 km.","-43.723003","-18.805817","Árvore próxima a curso d'água, ca. 5 m alt. Folhas discolores com a face abaxial mais clara. Cálice esverdeado, corola amarelada.; Mata ciliar. Solo arenoso.","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"6","","","BHCB","154788","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","2013-07-01","","2027","","Araujo, D; Portugal-Santana, A; Miranda, PLS; Góes-Neto, LAA; Bünger, MO","2012","3","20","brazil","Minas Gerais","Rio Pardo de Minas","Parque Estadual de Serra Nova","-42.736389","-15.648611","","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"7","","","HUEFS","186027","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","","","204","","Almeida-Silva, G.","2012","3","21","brazil","Bahia","Palmeiras","Parque Nacional Chapada Diamantina - Serra da Fumaça.","-41.485","-12.603889","Campo rupestre dominado por Vellozia sincorana.","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"8","","","BHZB","8774","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","","","318","","Andrade, I.R. et al.","2012","5","14","brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.708056","-19.046389","; Habitat: Campo rupestre; Flor: Flores amarelas; Bioma: Cerrado","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"9","","","BHZB","9284","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","","","1413","","Fernandes, M.G.C. et al.","2012","7","9","brazil","Mg","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.708056","-19.046389","; Habitat: Mata ciliar; Bioma: Cerrado","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
"10","","","BHCB","163326","Vochysia emarginata Vahl ex Poir.","","Vochysiaceae","Vochysia","emarginata","","Vahl ex Poir.","","2013-07-01","","5117","","Tameirão Neto, E; Vidal, CV","2012","8","14","brazil","Minas Gerais","Conceição do Mato Dentro","","-43.401389","-19.000833","Floresta semidecidual; Arbustivo","","original coordinates","GBIF","Vochysia emarginata Vahl ex Poir."
