"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"IMA","MAC","23812","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.",NA,NA,NA,"1157",NA,"M.Oliveira; A.A.Grillo",2002,10,16,"Brazil","Alagoas","Ibateguara","Coimbra.",0,0,"Árvore ca. 30 m de altura. Flores amarelas. Frutos maduros verdes.; Mata Atlântica.","BRA:IMA:MAC:0000023812",NA,"Vochysia oblongifolia Warm.",NA,NA
"2",NA,"UNICAP","HUCPE","1245","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.",NA,NA,NA,"1157",NA,"Oliveira, M.; Arthur Galileu; Arthur Galileu",2002,10,16,"Brazil","Alagoas","Ibateguara","Usina Serra Grande - Coimbra.",-35.937693,-8.979501,"Frutos maturos verdes; Sementes aladas. Frequente.","BRA:UNICAP:HUCPE:0000001245",NA,"Vochysia oblongifolia Warm.",NA,NA
"3",NA,"UFPE","UFP","36109","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.",NA,NA,NA,"1157",NA,"Oliveira, M.",2002,10,16,"Brazil","Alagoas","Ibateguara","Coimbra-Vegetação arbustivo-arbórea densa. Borda da mata.",0,0,"Árvore frequente.&nf;P14 B10 nº 37 DESC:Árvore com aproximadamente 15m de altura. Frutos verdes.;","BRA:UFPE:UFP:0000036109",NA,"Vochysia oblongifolia Warm.",NA,NA
"4",NA,"USP","SPF","111738","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.","França, F","1998-01-01T00:00:00.000+0000",NA,"2724",NA,"Ganev, W",1993,12,30,"Brazil","Bahia","Abaíra",NA,-41.833333,-13.35,NA,"BRA:USP:SPF:0000111738",NA,"Vochysia oblongifolia Warm.",NA,NA
"5",NA,"IPA","IPA","20679","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.","Andrade-Lima","1968-11-25T00:00:00.000+0000",NA,"68-5470",NA,"Andrade-Lima",1968,11,25,"Brazil","Paraíba","Espírito Santo","Engenho São Paulo, próximo ao rio.",0,0,"Árvore 15-20m; flor amarela, com ligeiro perfume.","BRA:IPA:IPA:0000020679",NA,"Vochysia oblongifolia Warm.",NA,NA
"6",NA,"USP","SPF","76210","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.","Anônimo",NA,NA,"9",NA,"Ducke, A",1951,10,8,"Brazil","Pernambuco",NA,NA,0,0,NA,"BRA:USP:SPF:0000076210",NA,"Vochysia oblongifolia Warm.",NA,NA
"7","2015-10-06T05:38:35.000+0000","MNHN","P","P00733902","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.","Mori",NA,"ISOLECTOTYPE",NA,995,"Gardner, G.",1839,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733902",NA,"Vochysia oblongifolia Warm.",NA,NA
"8","2017-11-21T15:25:29.000+0000","MNHN","P","P00733903","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.","Mori",NA,"ISOLECTOTYPE",NA,995,"Gardner, G.",1839,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733903",NA,"Vochysia oblongifolia Warm.",NA,NA
"9",NA,"NY","NY","1066","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.",NA,NA,"ISOLECTOTYPE","995",NA,"G. Gardner",1837,11,NA,"Brazil","Pernambuco",NA,"[along coast near Catuca]",0,0,NA,"3b02cf8a-c2d3-4810-8f0d-bafd04026733",NA,"Vochysia oblongifolia Warm.",NA,NA
"10",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245588/1","Vochysia oblongifolia Warm.",NA,"Vochysiaceae","Vochysia","oblongifolia","Warm.",NA,NA,"TYPE",NA,NA,"Gardner, G.",NA,NA,NA,"Brazil",NA,NA,"Brésil - Pernambouc",-53.08972,-10.77306,NA,NA,NA,"Vochysia oblongifolia Warm.",NA,NA
