"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments","FID","new_Lat","new_Lon","notes"
"1",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4643","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Faria, JEQ","2017-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, JLA",2017,1,16,"brazil","minas gerais","esmeraldas","Distrito de Caracóis",-44.254167,-19.796667,"Árvore ca. 12 m, frutos quase maduros marrons","BRA:UFVJM:HDJF:0000004643",NA,"Qualea selloi Warm.",NA,NA,2490,-19.796667,-44.254167,"original coordinates"
"2",NA,"Universidade Estadual Paulista, UNESP","BOTU","31205","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"26",NA,"Giles, A.L.O.",2014,11,26,"brazil","sao paulo","pardinho","Fazenda Águas de Janeiro",NA,NA,NA,"BRA:UNESPIBB:BOTU:0000031205",NA,"Qualea selloi Warm.",NA,NA,1303,-23.10177,-23.10177,"centroide mpo"
"3",NA,"MBM","MBM","410652","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Araújo, D",NA,NA,"2000",NA,"Araújo, D; Portugal-Santana, A; Miranda, PLS; Góes-Neto, LAA; Bünger, MO",2012,3,20,"brazil","minas gerais","rio pardo de minas","Parque Estadual Serra Nova, Areinha",-42.731111,-15.653889,"Árvore com cerca de 3 m; frutos marrons. Prensado em álcool.; Campo rupestre quartzito, solo arenoso.","BRA:MBM:MBM:0000410652",NA,"Qualea selloi Warm.",NA,NA,3112,-15.653889,-42.731111,"original coordinates"
"4",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","598","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Santos, RM","2011-09-29T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, PA; Amaral, WG",2010,5,27,"brazil","minas gerais","diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.",-43.5875,-18.198611,"Cerrado. Campo Rupestre.","BRA:UFVJM:HDJF:0000000598",NA,"Qualea selloi Warm.",NA,NA,2798,-18.198611,-43.5875,"original coordinates"
"5",NA,"MBM","MBM","307432","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, GH","2009-11-01T00:00:00.000+0000",NA,"1111",NA,"Barbosa, E; Costa, EF; Linsingen, L von",2005,7,14,"brazil","parana","jaguariaiva","Fazenda Cerca do Grande",0,0,"Área do cerrado, flor alva, nervuras violeta","BRA:MBM:MBM:0000307432",NA,"Qualea selloi Warm.",NA,NA,1000,-24.330567,-49.705016,"centroide mpo (0)"
"6",NA,"UNICAMP","UEC","180835","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2016-02-01T00:00:00.000+0000",NA,"624",NA,"Guarçoni, E.A.E.; Sartori, M.A.",2003,10,18,"brazil","minas gerais",NA,"Cadeia do Espinhaço, Serra da Moeda, Congonhas, RPPN Poço Fundo - CVRD",0,0,"Árvore de 14 m, frequente, folha verde discolor, sépala verde, pétala branca com estrias vinho. Fruto cápsula.; Mata terciária.","BRA:UNICAMP:UEC:0000180835",NA,"Qualea selloi Warm.",NA,NA,NA,-18.45539008,-44.67333254,"centroide estado (0)"
"7",NA,"UNICAMP","UEC","133087","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"12",NA,"Menini Neto, L.; Assis, L.C.S.; Magalhães, M.S.; Ladeira, M.K.",2002,5,24,"brazil","minas gerais","barroso","Mata do Baú",0,0,"Árvore ca. 6m de alt., na borda da mata. Folhas discolores, pecíolo verde acastanhado com indumento levemente alvacento. Frutos imaturos verde-escuros, maduros castanhos.","BRA:UNICAMP:UEC:0000133087",NA,"Qualea selloi Warm.",NA,NA,1997,-21.183739,-43.958433,"centroide mpo (0)"
"8",NA,"IAC","IAC","43157","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","L.C. Bernacci et al.","2001-01-09T00:00:00.000+0000",NA,"3450",NA,"L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan",2001,1,9,"brazil","sao paulo","ibiuna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 12.1",-47.092403,-23.689749,NA,"BRA:IAC:IAC:0000043157",NA,"Qualea selloi Warm.",NA,NA,1090,-23.689749,-47.092403,"original coordinates"
"9",NA,"UNICAMP","UEC","133086","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"116",NA,"Assis, L.C.S.",2001,4,30,"brazil","minas gerais","barroso","Mata do Baú",0,0,"Árvore com aproximadamente 12m encontrada na borda da mata, apresentando tronco amarronzado e fortemente sulcado, folhas discolores. Havia apenas esse indivíduo no local.","BRA:UNICAMP:UEC:0000133086",NA,"Qualea selloi Warm.",NA,NA,1997,-21.183739,-43.958433,"centroide mpo (0)"
"10",NA,"USP","SPF","147692","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,"829",NA,"Fiaschi, P",2001,6,4,"brazil","sao paulo","aguas de lindoia",NA,0,0,NA,"BRA:USP:SPF:0000147692",NA,"Qualea selloi Warm.",NA,NA,1545,-22.474784,-46.603631,"centroide mpo (0)"
"11",NA,"Cenargen","CEN","98099","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","G. H. Shimizu",NA,NA,"829",NA,"Pedro Fiaschi",2001,6,4,"brazil","sao paulo","aguas de lindoia","Morro Pelado.",NA,NA,"Folhas coriáceas, com margem revoluta. Frutos imaturos indumentados. Doação Universidade de São Paulo - Herbário SPF.","BRA:Cenargen:CEN:0000098099",NA,"Qualea selloi Warm.",NA,NA,1545,-22.474784,-22.474784,"centroide mpo"
"12",NA,"UNICAMP","UEC","133089","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"389",NA,"Assis, L.C.S.; Ladeira, M.K.",2001,11,25,"brazil","minas gerais","barroso","Mata do Baú",0,0,"Árvore ca 9m, borda da mata, tronco acinzentadom CAP 70cm, flores brancas e rosas. Pouco frequente.","BRA:UNICAMP:UEC:0000133089",NA,"Qualea selloi Warm.",NA,NA,1997,-21.183739,-43.958433,"centroide mpo (0)"
"13",NA,"UNICAMP","UEC","124901","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"398",NA,"Assis, L.C.S.; Ladeira, M.K.",2001,11,25,"brazil","minas gerais","barroso","Mata do Baú",0,0,"Árvore ca. 9m, borda da mata, tronco acinzentado, CAP 70cm, flores brancas e rosas. Pouco frequente.","BRA:UNICAMP:UEC:0000124901",NA,"Qualea selloi Warm.",NA,NA,1997,-21.183739,-43.958433,"centroide mpo (0)"
"14","2008-03-10T15:22:04.000+0000","JBRJ","RB","RB00457715","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","G.H. Shimizu",NA,NA,"316",NA,"N. Marquete; M. da C. Valente, J.F. Baumgratz, R. dos Anjos, M.M.B. Roschel, J. da C. Silva & J.L. da Silva",2000,10,19,"brazil","minas gerais","ouro preto","Estrada em direçao a Mina de Capanema, pr. a Cachoeira da Ajuda.",NA,NA,"Arvoreta de 5 m alt., capão da mata, frequente na região; flores com sépalas verde-vinosas, pétalas róseas com guias de néctas vinosas, filete róseo-esverdeado, antera amarela, ovário verde-piloso, estilete e estigma esverdeados.","urn:catalog:JBRJ:RB:457715",NA,"Qualea selloi Warm.",NA,NA,2297,-20.391209,-20.391209,"centroide mpo"
"15",NA,"UNICAMP","UEC","118055","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.",NA,NA,"s.n.",NA,"Sajo, M.G.",2000,11,22,"brazil","sao paulo","botucatu","Horto Florestal",0,0,"Árvore, flores amarelas, frutos escuros.","BRA:UNICAMP:UEC:0000118055",NA,"Qualea selloi Warm.",NA,NA,1381,-22.862462,-48.467603,"centroide mpo (0)"
"16",NA,"UNICAMP","UEC","182773","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.","2002-11-01T00:00:00.000+0000",NA,"790",NA,"Torres, R.B.; Franceschinelli, E.V.",1999,10,13,"brazil","minas gerais","camanducaia","Mata dos Mota.",-46.133333,-22.733333,"Mata de altiitude, área de mata desbatada.","BRA:UNICAMP:UEC:0000182773",NA,"Qualea selloi Warm.",NA,NA,1413,-22.733333,-46.133333,"original coordinates"
"17",NA,"UNICAMP","UEC","102381","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"98568",NA,"Kinoshita, L.S.; Crespo, S.; Feres, F.",1998,10,8,"brazil","minas gerais","carrancas","Pedreira do Guilherme, afloramento no caminhoo para Serra de Bicas",0,0,"Arvoreta, 2m, cálice verde, corola verde sendo uma modificada com tonalidade branca centro vináceo.","BRA:UNICAMP:UEC:0000102381",NA,"Qualea selloi Warm.",NA,NA,1882,-21.496559,-44.61248,"centroide mpo (0)"
"18",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA071884","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"610",NA,"Farah, F.T. et al.",1998,12,15,"brazil","minas gerais","patrocinio",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA071884",NA,"Qualea selloi Warm.",NA,NA,2640,-18.971217,-18.971217,"centroide mpo"
"19",NA,"UNICAMP","UEC","105395","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.",NA,NA,"340",NA,"Tozzi, A.M.G.A.; Moreira, J.L.A.; Santos, K.; Filliettaz, A.M.; Mendonça Filho, C.V.; Galvão, J.",1998,12,3,"brazil","sao paulo","aluminio",NA,0,0,"Flores brancas com manchas rosadas.; Cerrado fechado.","BRA:UNICAMP:UEC:0000105395",NA,"Qualea selloi Warm.",NA,NA,1169,-23.532336,-47.28159,"centroide mpo (0)"
"20","2015-01-06T00:00:00.000+0000","K","Herbarium","K001076905","Qualea selloi subsp. selloi","Vochysiaceae","Qualea","selloi","selloi","subsp. selloi","Marcano-Berti, L.",NA,NA,"5600",NA,"Passos, L.C.; Stannard, B.L.; Guedes, M.L.; Saar, E.; Harley, R.M.",1997,2,14,"brazil",NA,"andarai","Caminho para a antiga estrada para Xique-Xique do Igatu.",-41.31,-12.87,"Instituições Colaboradoras CEPLAC, IBGE, UEFS, USP","http://specimens.kew.org/herbarium/K001076905",NA,"Qualea selloi subsp. selloi",NA,NA,NA,-12.87,-41.31,"original coordinates"
"21","2015-03-27T00:00:00.000+0000","K","Herbarium","K001076904","Qualea selloi subsp. selloi","Vochysiaceae","Qualea","selloi","selloi","subsp. selloi","Marcano-Berti, L.",NA,NA,"5605",NA,"Passos, L.C.; Stannard, B.L.; Guedes, M.L.; Saar, E.; Harley, R.M.",1997,2,14,"brazil",NA,"andarai","Caminho para a antiga estrada para Xique-Xique do Igatu.",-41.31,-12.87,"Projeto Chapada Diamantina. Programa Plantas do Nordeste - Biodiversidade. Projeto financiado pela Rufford Foundation.","http://specimens.kew.org/herbarium/K001076904",NA,"Qualea selloi subsp. selloi",NA,NA,NA,-12.87,-41.31,"original coordinates"
"22","2015-03-25T00:00:00.000+0000","K","Herbarium","K001076903","Qualea selloi subsp. selloi","Vochysiaceae","Qualea","selloi","selloi","subsp. selloi",NA,NA,NA,"PCD 5828",NA,"Passos, L.C.; Stannard, B.L.; Guedes, M.L.; Saar, E.; Santos, T.R.; Atkins, S.",1997,2,17,"brazil",NA,"mucuge","Fazenda Pedra Grande estrada para Boninal.",NA,NA,"Projeto Chapada Dimantina. Convênio UFBA - Royal Botanic Gardens Kew. Instituições colaboradoras CEPLAC, IBGE, UEFS, USP. Programa Plantas do Nordeste - Biodiversidade. projeto Financiado pela Rufford Foundation","http://specimens.kew.org/herbarium/K001076903",NA,"Qualea selloi subsp. selloi",NA,NA,NA,NA,NA,"centroide mpo (no state)"
"23",NA,"UNICAMP","UEC","172757","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.","1997-01-01T00:00:00.000+0000",NA,"186",NA,"Pinheiro, M.H.O.",1996,11,5,"brazil","sao paulo","bauru","Jardim Botânico Municipal de Bauru.",0,0,"Árvore de 8m alt.; pétalas brancas com pequenas manchas roxas.; Mata mesófila; borda da mata.","BRA:UNICAMP:UEC:0000172757",NA,"Qualea selloi Warm.",NA,NA,1614,-22.254185,-49.126502,"centroide mpo (0)"
"24",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA015562","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Kawasaki, M.L.","1994-01-01T00:00:00.000+0000",NA,"6044",NA,"Souza, V.C. et al.",1994,6,2,"brazil","sao paulo","itapeva",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA015562",NA,"Qualea selloi Warm.",NA,NA,1064,-23.913268,-23.913268,"centroide mpo"
"25",NA,"UNICAMP","UEC","88296","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Tameirão Neto, E.","1995-01-01T00:00:00.000+0000",NA,"1694",NA,"Tameirão Neto, E.; Werneck, M.S.",1994,8,25,"brazil","minas gerais","perdizes","Acesso à Mata do Alaor (na ilha), CEMIG",0,0,NA,"BRA:UNICAMP:UEC:0000088296",NA,"Qualea selloi Warm.",NA,NA,2560,-19.400736,-47.195325,"centroide mpo (0)"
"26",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","8753","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","K. Yamamoto","1995-10-10T00:00:00.000+0000",NA,"899",NA,"G.F. Arbocz",1994,10,14,"brazil","sao paulo","joanopolis","Coletado na estrada para Cachoeira dos Pretos (ca. 900m de altitude; em área de mata de altitude).",NA,NA,NA,"BRA:JBP:HPL:0000008753",NA,"Qualea selloi Warm.",NA,NA,1354,-22.938958,-22.938958,"centroide mpo"
"27",NA,"MBM","MBM","172052","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","França, F",NA,NA,"4173",NA,"Carvalho, AM de; et al.",1993,2,20,"brazil","bahia","jacobina","Serra do Tombador, ca. 25km na estrada para Morro do Chapéu",0,0,NA,"BRA:MBM:MBM:0000172052",NA,"Qualea selloi Warm.",NA,NA,3721,-11.137404,-40.560093,"centroide mpo (0)"
"28",NA,"NY","NY","823351","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F. FranÃ§a","1994-01-01T00:00:00.000+0000",NA,"4201",NA,"A. M. V. de Carvalho",1993,2,20,"brazil","bahia",NA,"Monte Tambor. Hotel Serra do Ouro. VegetaÃ§Ã£o nos arredores do hotel, campos com afloramentos de arenito. Serra do Ouro.",-40.5180837747994,-11.1844226250214,NA,"d1e51f08-f827-4456-8199-ddeafebb71f8",NA,"Qualea selloi Warm.",NA,NA,NA,-11.1844226250214,-40.5180837747994,"original coordinates"
"29","2012-04-26T05:08:00.000+0000","MO","MO","100203595","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F. França","1994-01-01T00:00:00.000+0000",NA,"Carvalho 4173",NA,"André M. de Carvalho",1993,2,20,"brazil","bahia",NA,"Município de Jacobina. Serra do Tombador. Ca. 25 km na estrada Jacobina/Morro do Chapéu. Matas de Galeria & Campos rupestres.",NA,NA,NA,"urn:catalog:MO:Tropicos:100203595","http://www.tropicos.org/Specimen/100203595","Qualea selloi Warm.",NA,NA,NA,-12.47295682,-12.47295682,"centroide estado"
"30","2012-04-26T05:08:00.000+0000","MO","MO","100203581","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F. França","1994-01-01T00:00:00.000+0000",NA,"Carvalho 4201",NA,"André M. de Carvalho|André M. Amorim|Jomar G. Jardim",1993,2,20,"brazil","bahia",NA,"Município de Jacobina. Monte Tambor. Hotel Serra do Ouro.",NA,NA,NA,"urn:catalog:MO:Tropicos:100203581","http://www.tropicos.org/Specimen/100203581","Qualea selloi Warm.",NA,NA,NA,-12.47295682,-12.47295682,"centroide estado"
"31",NA,"UNICAMP","UEC","152102","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-03-01T00:00:00.000+0000",NA,"58",NA,"Meira, J.; Meira Neto, J.A.A.; Meira, J.H.A.",1993,4,25,"brazil","minas gerais","santa barbara","Caraça, Trilha da Cascatinha.",0,0,"Arbusto com 3m de altura, frutos secos.","BRA:UNICAMP:UEC:0000152102",NA,"Qualea selloi Warm.",NA,NA,2414,-20.029419,-43.475592,"centroide mpo (0)"
"32",NA,"UEFS","HUEFS","17352","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F.França","1995-01-01T00:00:00.000+0000",NA,"10050",NA,"Thomas, W.W.",1993,10,21,"brazil","bahia","alcobaca",NA,-39.25,-17.533333,NA,"BRA:UEFS:HUEFS:0000017352",NA,"Qualea selloi Warm.",NA,NA,2850,-17.533333,-39.25,"original coordinates"
"33",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","CPAP","16514","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M. L. Kawasaki","1994-01-01T00:00:00.000+0000",NA,"4741",NA,"Souza, V. C.; Yamamoto, K.; Stehmann, J.R.; Dutilh, J.A.",1993,11,27,"brazil","sao paulo","itarare","Terras",NA,NA,"Terrestre","BRA:CPAP:CPAP:0000016514",NA,"Qualea selloi Warm.",NA,NA,1041,-24.080018,-24.080018,"centroide mpo"
"34",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA012477","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Kawasaki, M.L.","1994-01-01T00:00:00.000+0000",NA,"4741",NA,"Souza, V.C. et al.",1993,11,27,"brazil","sao paulo","itarare",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA012477",NA,"Qualea selloi Warm.",NA,NA,1041,-24.080018,-24.080018,"centroide mpo"
"35",NA,"USP","SPF","118118","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M","2000-08-01T00:00:00.000+0000",NA,"47",NA,"Garcia, RJF",1992,5,27,"brazil","sao paulo","sao paulo","Parque Santo Dias",-46.7725,-23.663056,NA,"BRA:USP:SPF:0000118118",NA,"Qualea selloi Warm.",NA,NA,1130,-23.663056,-46.7725,"original coordinates"
"36",NA,"USP","SPF","118119","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M","2000-08-01T00:00:00.000+0000",NA,"162",NA,"Garcia, RJF",1992,9,10,"brazil","sao paulo","sao paulo","Parque Santo Dias",-46.7725,-23.663056,NA,"BRA:USP:SPF:0000118119",NA,"Qualea selloi Warm.",NA,NA,1130,-23.663056,-46.7725,"original coordinates"
"37",NA,"USP","SPF","118120","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M","2000-08-01T00:00:00.000+0000",NA,"299",NA,"Garcia, RJF",1992,12,15,"brazil","sao paulo","sao paulo","Parque Santo Dias",-46.7725,-23.663056,NA,"BRA:USP:SPF:0000118120",NA,"Qualea selloi Warm.",NA,NA,1130,-23.663056,-46.7725,"original coordinates"
"38",NA,"UNICAMP","UEC","58180","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.L.G.","2000-08-07T00:00:00.000+0000",NA,"25661",NA,"Yamamoto, K.",1991,11,30,"brazil","minas gerais","santa barbara","""Santuário"" do Caraça.",0,0,"Arvoreta com ca. 1,5-2,0 m alt. pétalas rósea com mancha vinosa na fauce.","BRA:UNICAMP:UEC:0000058180",NA,"Qualea selloi Warm.",NA,NA,2414,-20.029419,-43.475592,"centroide mpo (0)"
"39",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","26112","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M.L.G. Lisboa","2000-08-07T00:00:00.000+0000",NA,"791",NA,"M.C. Brügger; R.C. Forzza; R.G. Silveira",1991,11,29,"brazil","minas gerais","juiz de fora","distrito de Toledos",0,0,"Árvore no campo de pastagens. Flores lilacíneas em solo arenoso de montanha.","BRA:UFJF:CESJ:0000026112",NA,"Qualea selloi Warm.",NA,NA,1798,-21.745758,-43.46587,"centroide mpo (0)"
"40",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","24380","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M.L.G. Lisboa","2000-08-07T00:00:00.000+0000",NA,"CESJ24380",NA,"L. Krieger; Orlando",1988,10,10,"brazil","minas gerais","bom jardim de minas",NA,0,0,"Árvore pequena, em cerrado, flores róseas com desenhos vermelhos no ""labelo"".","BRA:UFJF:CESJ:0000024380",NA,"Qualea selloi Warm.",NA,NA,1727,-21.947166,-44.125804,"centroide mpo (0)"
"41",NA,"NY","NY","424563","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M. L. Kawasaki","1990-01-01T00:00:00.000+0000",NA,"26298",NA,"R. M. Harley",1988,11,26,"brazil","bahia",NA,"Pico das Almas.  Vertente norte.  Area de campos e mata, noroeste do Campo do Queiroz",-41.97,-13.52,NA,"ac0d3cce-65d3-403c-a30b-f568aa251e72",NA,"Qualea selloi Warm.",NA,NA,NA,-13.52,-41.97,"original coordinates"
"42","2015-08-23T05:45:00.000+0000","MO","MO","2904688","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M.L. Kawasaki","1990-01-01T00:00:00.000+0000",NA,"Harley 26298",NA,"R.M. Harley|B.L. Stannard|Renato de Mello-Silva|David J.N. Hind|I. Cordeiro|Lucia Rossi",1988,11,26,"brazil","bahia",NA,"Rio de Contas, Pico das Almas. Vertente norte. Area de campos e mata, noroeste do Campo do Queiroz. Na orla da mata ciliar.",-41.96666,-13.51666,NA,"urn:catalog:MO:Tropicos:2904688","http://www.tropicos.org/Specimen/2904688","Qualea selloi Warm.",NA,NA,NA,-13.51666,-41.96666,"original coordinates"
"43",NA,"UNICAMP","UEC","62866","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"1073",NA,"Andrade, P.; et al.",1987,11,27,"brazil","minas gerais","lima duarte","Pq. Estadual do Ibitipoca.",0,0,"Árbore, 15m, Pétala branca, com borda lilás, rajada de lilás no centro.; Mata (portaria)","BRA:UNICAMP:UEC:0000062866",NA,"Qualea selloi Warm.",NA,NA,1776,-21.799694,-43.887694,"centroide mpo (0)"
"44",NA,"UNICAMP","UEC","62868","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"45",NA,"Andrade, F.R.",1986,12,12,"brazil","minas gerais","santa barbara","Caraça, Caminho para Cachoeira Belchior.",0,0,"Arbusto 3m de altura, flores róseas.; Mata.","BRA:UNICAMP:UEC:0000062868",NA,"Qualea selloi Warm.",NA,NA,2414,-20.029419,-43.475592,"centroide mpo (0)"
