"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"15",NA,"MBM","MBM","350461","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Shimizu, GH","2008-03-01T00:00:00.000+0000",NA,"8265",NA,"Souza, VC; et al.",1995,3,11,"Brazil","Minas Gerais","Serro","Ca. 9 km de Serro em direção a Milho Verde",0,0,"Arvoreta, 3,5 m alt.; flores amarelas. Beira de mata. Campo rupestre com mata adjacente","BRA:MBM:MBM:0000350461","Vochysia emarginata Vahl ex Poir."
"16",NA,"NY","NY","00940493","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","O. Kosovsky","2009-01-01T00:00:00.000+0000",NA,"1045",NA,"R. de Mello-Silva",1995,4,10,"Brazil","Minas Gerais",NA,"17 km. da rodovia Curvelo-Diamantina (BR-367), em estrada vicinal nÃ£o pavimentada (MG220) em direÃ§Ã£o a Conselheiro Mata. Inselberg terminado na estrada, lado esquerdo.",0,0,NA,"27783d17-32af-459b-a6b3-ec5cf5763800","Vochysia emarginata Vahl ex Poir."
"17",NA,"NY","NY","00940623","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","M. L. Kawasaki",NA,NA,"1039",NA,"R. de Mello-Silva",1995,4,9,"Brazil","Minas Gerais",NA,"10 km. alÃ©m da cidade, na rodovia (BR 259) para Datas.",-43.379375372372,-18.6084842990958,NA,"f42cc2ac-5bd0-4387-a1f9-0d19a19e4d12","Vochysia emarginata Vahl ex Poir."
"18",NA,"MBM","MBM","206217","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"1259",NA,"França, F; et al.",1995,7,9,"Brazil","Bahia","Abaíra","Caminho da Boa Vista a Bicota",0,0,NA,"BRA:MBM:MBM:0000206217","Vochysia emarginata Vahl ex Poir."
"19",NA,"UEFS","HUEFS","17059","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","1997-02-01T00:00:00.000+0000",NA,"3017",NA,"Ganev, W.",1994,3,31,"Brazil","Bahia","Abaíra","Jambreiro.",-41.866667,-13.283333,"De encosta com campo rupestre, solo arenoso, com rochas.","BRA:UEFS:HUEFS:0000017059","Vochysia emarginata Vahl ex Poir."
"20",NA,"USP","SPF","120273","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Shimizu, GH","2008-06-01T00:00:00.000+0000",NA,"3017",NA,"Ganev, W",1994,3,31,"Brazil","Bahia","Abaíra",NA,-41.866667,-13.283333,NA,"BRA:USP:SPF:0000120273","Vochysia emarginata Vahl ex Poir."
"21",NA,"UEFS","HUEFS","16915","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","1997-02-01T00:00:00.000+0000",NA,"1023",NA,"França, F.",1994,4,17,"Brazil","Bahia","Abaíra",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000016915","Vochysia emarginata Vahl ex Poir."
"22",NA,"NY","NY","685044","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F. FranÃ§a","1997-01-01T00:00:00.000+0000",NA,"3220",NA,"W. Ganev",1994,5,5,"Brazil","Bahia",NA,"Caminho Jambreiro - Belo Horizonte.",-41.87,-13.28,NA,"e6e93adb-da2b-4100-9cf7-38b5c3ce25b4","Vochysia emarginata Vahl ex Poir."
"23",NA,"USP","SPF","120274","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Shimizu, GH","2008-06-01T00:00:00.000+0000",NA,"3220",NA,"Ganev, W",1994,5,5,"Brazil","Bahia","Abaíra",NA,-41.866667,-13.283333,NA,"BRA:USP:SPF:0000120274","Vochysia emarginata Vahl ex Poir."
"24",NA,"UEFS","HUEFS","20842","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"PCD415",NA,"Orlandi, R.P.",1994,8,29,"Brazil","Bahia","Palmeiras","Pai Inácio.",-41.466667,-12.45,"Vegetação rupícola em degraus rochosos. Afloramentos rochosos de arenito.","BRA:UEFS:HUEFS:0000020842","Vochysia emarginata Vahl ex Poir."
"25",NA,"UEFS","HUEFS","20812","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","1995-11-01T00:00:00.000+0000",NA,"PCD415",NA,"Orlandi, R.P.",1994,8,29,"Brazil","Bahia","Palmeiras","Pai Inácio.",-41.466667,-12.45,"Vegetação rupícola em degraus rochosos. Afloramento rochoso de arenito.","BRA:UEFS:HUEFS:0000020812","Vochysia emarginata Vahl ex Poir."
"26",NA,"UEFS","HUEFS","17343","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"283",NA,"Santos, E.B.",1991,5,23,"Brazil","Bahia","Barra da Estiva",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000017343","Vochysia emarginata Vahl ex Poir."
"27",NA,"NY","NY","00835445","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","O. Kosovsky","2009-01-01T00:00:00.000+0000",NA,"283",NA,"E. B. dos Santos",1991,5,23,"Brazil","Bahia",NA,"Camulengo. Povoado em baixo dos ""inselbergs"" ao S da Cadeia de Sincora. Estr. B. da Estiva/Triunfo do Sincora. Entr. km. 17",-41.32,-13.62,NA,"9d3d12d8-f327-4e49-925c-1bee013f7680","Vochysia emarginata Vahl ex Poir."
"28",NA,"MBM","MBM","172051","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","França, F",NA,NA,"283",NA,"Santos, EB dos; et al.",1991,5,23,"Brazil","Bahia","Barra da Estiva","Km 17 na estrada para Triunfo do Sincorá",0,0,NA,"BRA:MBM:MBM:0000172051","Vochysia emarginata Vahl ex Poir."
"29",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","18797","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Lima, J.C.A.; Ferreira, J.D.C.","1984-01-01T00:00:00.000+0000",NA,"160",NA,"Santos, M.M.",1984,8,9,"Brazil","Bahia","Encruzilhada","Estrada Divisa Alegre/Divisópolis.",NA,NA,"árvore, diâmetro à altura do peito 12 cm, diâmetro da copa 1,5 m, fanerófita, flor pequeno, verde, 4,5m altura. Inflorescência em cacho. Freqüência densa","BRA:UFSC:FLOR:0000018797","Vochysia emarginata Vahl ex Poir."
"30",NA,"IMA","MAC","4923","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","J.C.A.Lima","1984-10-01T00:00:00.000+0000",NA,"160",NA,"M.M.Santos; I.C.A. Lima",1984,8,9,"Brazil","Bahia",NA,"Encruzilhada, estrada divisa de Alegre - Divisópolis. Vegetação secundária, solo argiloso, relevo suave-ondulado.",-41.15,-15.733333,"Árvore Planta com 4,5m de alt.; DAP de 12cm, diâmetro de copa de 1,5m. Inflorescência em cachos. Fruto pequeno, verde.; Floresta Estacional Decidual","BRA:IMA:MAC:0000004923","Vochysia emarginata Vahl ex Poir."
"31",NA,"MBM","MBM","99653","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","França, F",NA,NA,"48160",NA,"Hatschbach, G",1984,9,13,"Brazil","Minas Gerais","Almenara","Ligação da Rod. BR-116 - Divisópolis",0,0,NA,"BRA:MBM:MBM:0000099653","Vochysia emarginata Vahl ex Poir."
"32",NA,"UEFS","HUEFS","31338","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F.França","1997-11-01T00:00:00.000+0000",NA,"6178",NA,"Coradin, L.",1983,6,28,"Brazil","Bahia","Jacobina","Rodovia Jacobina-Lage do Batata, km 15.",-40.633333,-11.083333,"Área de transição mata de montanha e campo rupestre.","BRA:UEFS:HUEFS:0000031338","Vochysia emarginata Vahl ex Poir."
"33",NA,"MBM","MBM","66617","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Hatschbach, G",NA,NA,"42906",NA,"Hatschbach, G",1980,3,23,"Brazil","Minas Gerais","Cristália","Bem Querer",0,0,NA,"BRA:MBM:MBM:0000066617","Vochysia emarginata Vahl ex Poir."
"34",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","2847","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"34",NA,"Viana, T",1980,4,4,"Brazil","Minas Gerais",NA,"Caraça. Capelinha.",0,0,"Terrestre-arenítico;aevoreta;nº461;","BRA:UFMG:BHCB:0000002847","Vochysia emarginata Vahl ex Poir."
"35","2017-10-19T12:00:44.000+0000","JBRJ","RB","RB00464755","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","M. C. Viana","1995-09-22T00:00:00.000+0000",NA,"22338",NA,"R. M. Harley ; G. L. Bromley, A. M. de Carvalho & J. M. Soares Nunes",1980,5,22,"Brazil","Bahia","Lençóis","Serra do Brejão ca. 14 km. N. W. of Lençóis. Western face of sandstone serra with horizontally bedded rocks. Extensive grassland & marsh on lower slopes and small streams with low woodland .",-41.45,-12.45,"Shrub to 2,5 m. Leaves coriaceous mid green. Flowers brigth yellow","urn:catalog:JBRJ:RB:464755","Vochysia emarginata Vahl ex Poir."
"36",NA,"MBM","MBM","170158","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Ferrari, LM",NA,NA,"65",NA,"Tales; et al.",1980,5,1,"Brazil","Minas Gerais",NA,"Serra de Caraça",0,0,NA,"BRA:MBM:MBM:0000170158","Vochysia emarginata Vahl ex Poir."
"37","2017-10-10T20:27:41.000+0000","JBRJ","RB","RB00458007","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"313",NA,"José Santino de Assis",1980,10,17,"Brazil","Minas Gerais","Taiobeiras",NA,-42.388333,-15.915,"àrvore 6m de altura. Caule cinza-claro. Frutos verdes (jovens),senescente, escuros","urn:catalog:JBRJ:RB:458007","Vochysia emarginata Vahl ex Poir."
"38",NA,"UFOP","OUPR","23010","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Badini, J.","1976-05-28T00:00:00.000+0000",NA,"s.n.",NA,"Badini, J.",1974,4,7,"Brazil","Minas Gerais","Ouro Preto","Morro do Cachorro",0,0,"Campo. Arvore. Flores amarelas","BRA:UFOP:OUPR:0000023010","Vochysia emarginata Vahl ex Poir."
"39",NA,"NY","NY","00940616","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","H. Balslev",NA,NA,"27734",NA,"H. S. Irwin",1970,3,17,"Brazil","Minas Gerais",NA,"Serra do EspinhaÃ§o, Ca. 23 km E. of Diamantina",-43.5028,-18.162,NA,"fb5b9090-f793-4478-b731-3e1a1b14bedb","Vochysia emarginata Vahl ex Poir."
"40",NA,"MBM","MBM","68276","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Balslev, H",NA,NA,"28656",NA,"Irwin, HS; et al.",1970,3,30,"Brazil","Minas Gerais","São João da Chapada","7km N of São João da Chapada",0,0,NA,"BRA:MBM:MBM:0000068276","Vochysia emarginata Vahl ex Poir."
"41",NA,"NY","NY","00371906","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","H. Balslev","1980-01-01T00:00:00.000+0000",NA,"20914",NA,"H. S. Irwin",1968,2,26,"Brazil","Minas Gerais",NA,"Serra do EspinhaÃ§o, ca. 30 km N. of SÃªrro on road(MG 2) to Diamantina",-43.65,-18.53,NA,"bf2b2a0c-263f-4bad-a6e8-067169a8b418","Vochysia emarginata Vahl ex Poir."
"42",NA,"NY","NY","00940620","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","M. C. Vianna",NA,NA,"19000",NA,"G. M. Magalhaes",1963,5,22,"Brazil","Minas Gerais",NA,"4 km O. da cidade.",-45.8334393322794,-18.3420758907428,NA,"5466a68b-5f7d-4f73-ba64-71b539a49064","Vochysia emarginata Vahl ex Poir."
"43",NA,"MBM","MBM","55107","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Vianna, MC",NA,NA,"19000",NA,"Magalhães, M",1963,5,22,"Brazil","Minas Gerais","São Gonçalo do Abaeté","São Gonçalo do Abaeté, 4km O da cidade",0,0,NA,"BRA:MBM:MBM:0000055107","Vochysia emarginata Vahl ex Poir."
"44",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","80822","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,"2013-07-01T00:00:00.000+0000",NA,"19000",NA,"Magalhães, GM",1963,5,22,"Brazil","Minas Gerais","São Gonçalo do Abaeté","40 km de São Gonçalo do Abaeté.",0,0,NA,"BRA:UFMG:BHCB:0000080822","Vochysia emarginata Vahl ex Poir."
"45",NA,"MBM","MBM","55105","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Vianna, MC",NA,NA,"3051",NA,"Pereira, E; Pabst, G",1957,4,22,"Brazil","Minas Gerais",NA,"Serra do Itacolomi",0,0,NA,"BRA:MBM:MBM:0000055105","Vochysia emarginata Vahl ex Poir."
"46",NA,"MBM","MBM","266098","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Barreto, M",NA,NA,"1796",NA,"Mgalhães, M",1942,4,29,"Brazil","Minas Gerais","Diamantina","Chapadão",0,0,NA,"BRA:MBM:MBM:0000266098","Vochysia emarginata Vahl ex Poir."
"47",NA,"UEFS","HUEFS","60325","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","D.J.P.Gonçalves & G.H.Shimizu","2014-07-01T00:00:00.000+0000",NA,"1796",NA,"Mendes Magalhães",1942,4,29,"Brazil","Minas Gerais","Diamantina","Chapadão.",NA,NA,"Capoeira.","BRA:UEFS:HUEFS:0000060325","Vochysia emarginata Vahl ex Poir."
"48",NA,"W","Herbarium W","1889-0157721","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"49",NA,"W","Herbarium W","0065534","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"50",NA,NA,"Botany","U.1769260","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"Oliveira F de",NA,NA,NA,"Brazil",NA,NA,"Proced. Minas Gerais. Itabira do Matto Dentro.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769260","Vochysia emarginata Vahl ex Poir."
"51",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","32043","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça",0,0,NA,"BRA:UFMG:BHCB:0000032043","Vochysia emarginata Vahl ex Poir."
"52",NA,NA,"Botany","U.1769259","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"Damazio L",NA,NA,NA,"Brazil",NA,NA,"Proced. Minas Gerais. Ouro Preto - Morro de S. Sbeastiano.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769259","Vochysia emarginata Vahl ex Poir."
"53",NA,NA,"Botany","U.1769263","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"Schwacke CAW",NA,NA,NA,"Brazil",NA,NA,"Proced. Minas Gerais.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769263","Vochysia emarginata Vahl ex Poir."
"54",NA,"W","Herbarium W","0065535","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"55","2017-10-12T11:24:05.000+0000","JBRJ","RB","RB01260663","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"6905",NA,"Williams ,L.O.",NA,NA,NA,"Brazil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260663","Vochysia emarginata Vahl ex Poir."
"56",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","23951","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Itabirito","Pico do Itabirito",0,0,NA,"BRA:UFMG:BHCB:0000023951","Vochysia emarginata Vahl ex Poir."
"57",NA,"F","Botany",NA,"Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"P. Thorin",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f7b77fce-329f-4251-8263-435db0818942","Vochysia emarginata Vahl ex Poir."
"58",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","28564","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Itabira",NA,0,0,NA,"BRA:UFMG:BHCB:0000028564","Vochysia emarginata Vahl ex Poir."
"59",NA,NA,"Botany","U.1769264","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"Damazio L",NA,NA,NA,"Brazil",NA,NA,"Proced. Minas Gerais. (Serr. indicacion do Lugar).",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769264","Vochysia emarginata Vahl ex Poir."
"60",NA,"W","Herbarium W","2009-0006769","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"61",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","80025","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F. França",NA,NA,"1259",NA,"F. França",NA,NA,NA,"Brazil","Bahia","ABAÍRA","Caminho Boa Vista/Bicota.",NA,NA,"Ambiente: Carrasco de encosta. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000080025","Vochysia emarginata Vahl ex Poir."
"62",NA,"W","Herbarium W","0065532","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"63",NA,"UFOP","OUPR","5757","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Lisboa, M.A.","1971-05-18T00:00:00.000+0000",NA,"s.n.",NA,"s.col.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","Morro São Sebastião",0,0,NA,"BRA:UFOP:OUPR:0000005757","Vochysia emarginata Vahl ex Poir."
