"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2018-07-27T17:39:19.000+0000","JBRJ","RB","RB01389030","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","G.H. Schimizu",NA,NA,"1672",NA,"C. Baez; E.P. Fernandez, R. Gomes, M. Verdi",2018,5,17,"Brazil","Rio de Janeiro","Valença","Estrada para as torres. Parque Estadual da Serra da Concórdia",-43.782222,-22.364167,"Árvore matriz nº 118; CAP 164 cm; Folhas discolores. Frutos verde-amarelados.","urn:catalog:JBRJ:RB:1389030",NA,"Vochysia schwackeana Warm."
"2","2018-07-27T17:35:46.000+0000","JBRJ","RB","RB01389032","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","G.H. Schimizu",NA,NA,"1674",NA,"C. Baez; E.P. Fernandez, R. Gomes, M. Verdi",2018,5,17,"Brazil","Rio de Janeiro","Valença","Estrada para as torres. Parque Estadual da Serra da Concórdia",-43.781389,-22.364722,"Árvore matriz nº ; 121; CAP 102 cm; Folhas discolores. Frutos verde-amarelados.","urn:catalog:JBRJ:RB:1389032",NA,"Vochysia schwackeana Warm."
"3","2016-02-19T05:24:00.000+0000","MO","MO","100176144","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"Meireles 569",NA,"José E. Meireles|F. Filardi",2008,1,31,"Brazil","Rio de Janeiro",NA,"Friburgo. Macaé de Cima. Estrada para o Rio das Flores, antes do Hotel São João.",NA,NA,NA,"urn:catalog:MO:Tropicos:100176144","http://www.tropicos.org/Specimen/100176144","Vochysia schwackeana Warm."
"4","2014-02-04T13:35:56.000+0000","JBRJ","RB","RB00522344","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"569",NA,"J.E.Meireles; F.Filardi",2008,1,31,"Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima. Estrada para o Rio das Flores, antes do Hotel São João.",NA,NA,"Árvore de 14 metros. Flores de cálice verde e corola amarelo-ovo. Muito frequente.","urn:catalog:JBRJ:RB:522344",NA,"Vochysia schwackeana Warm."
"5",NA,"NY","NY","1019214","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"569",NA,"J. E. Meireles",2008,1,31,"Brazil","Rio de Janeiro",NA,"MacaÃ© de Cima. Estrada para o Rio das Flores, antes do Hotel SÃ£o JoÃ£o.",-42.5309212652528,-22.2857503169645,NA,"3424848c-718e-426a-83c3-a5311f617bdf",NA,"Vochysia schwackeana Warm."
"6",NA,"USP","SPF","198136","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","Yamamoto, K","2008-01-01T00:00:00.000+0000",NA,"513",NA,"Santos, MF",2008,3,17,"Brazil","Minas Gerais","Itambé do Mato Dentro","APA Morro da Pedreira",0,0,NA,"BRA:USP:SPF:0000198136",NA,"Vochysia schwackeana Warm."
"7",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","139328","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,"2008-01-01T00:00:00.000+0000",NA,"513",NA,"Santos, MF; Serafim, H",2008,3,17,"Brazil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi), Terras de José Agostinho, na mata",-43.402056,-19.396361,"Árvore, 22 m. Ramos esverdeados. Folha com face adaxial brilhante. Flores amarelas (coletadas do chão em 12/2007). Frutos imaturos verdes, pedicelo amarelo.","BRA:UFMG:BHCB:0000139328",NA,"Vochysia schwackeana Warm."
"8",NA,"USP","SPF","198137","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","Shimizu, GH","2008-01-01T00:00:00.000+0000",NA,"239",NA,"Santos, MF",2008,3,13,"Brazil","Minas Gerais","Itambé do Mato Dentro","Parque Nacional da Serra do Cipó",0,0,NA,"BRA:USP:SPF:0000198137",NA,"Vochysia schwackeana Warm."
"9",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","141936","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.",NA,NA,NA,"239",NA,"Santos, MF; Serafim, H",2008,3,13,"Brazil","Minas Gerais","Itambé do Mato Dentro","APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi). Mata do Cachoeirão.",-43.432861,-19.431861,"Árvore, 16m. Folhas discolores, flores amarelas. Material prensado em álcool.","BRA:UFMG:BHCB:0000141936",NA,"Vochysia schwackeana Warm."
"10","2017-11-19T08:29:58.000+0000","JBRJ","RB","RB00652871","Vochysia schwackeana Warm.","Vochysiaceae","Vochysia","schwackeana",NA,"Warm.","K. Yamanoro","2008-01-01T00:00:00.000+0000",NA,"513",NA,"M.F. Santos; H. Serafim",2008,3,17,"Brazil","Minas Gerais","Itambé do Mato Dentro","Distrito  de  Santana  do  rio  Preto  (  Cabeça  de  Boi  ).  APA  do  Parque  Nacional  da  Serr  a  do  Cipó.  Terras  de  José  Augustinho  ,  na  mata.",-43.401944,-19.396389,"Árvore de 22m. Ramos esverdeados. Folha co mface adaxial brilhante. Flores amarelas ( coletadas do chão em 12/2007 ). Frutos imarturos verdes, pedicelo amarelo.","urn:catalog:JBRJ:RB:652871",NA,"Vochysia schwackeana Warm."
