"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","231894","Melo, MFF"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","192607","Assun̤̣o, PACL"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","191671","Ribeiro, JELS"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","181969","Vicentini, A"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","181881","Sothers, CA"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","180409","Kukle, P"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","85872","Roa, TA"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","85872","Acero, E"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","53491","Monteiro, OP"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","27855","Rodrigues, WA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","27844","Rodrigues, WA"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","19556","Prance, GT"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","18826","Prance, GT"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","13657",NA
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","13472",NA
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","246860","Ducke, A"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","168002","Ferreira, AJC"
