"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"HEPH","33101","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Chacon, RG","2017-09-01",NA,"1561",NA,"Chacon, RG; Oliveira, JAS",2017,9,26,"brazil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha para Corredeiras",-47.8325,-14.161667,"Árvore de 4m, flor amarela, fruto verde imaturo, com sépalas persistentes e tronco liso; Cerrado rupestre, neossolo","Ouratea glaucescens Engl.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HEPH","33103","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Chacon, RG","2017-09-01",NA,"1563",NA,"Chacon, RG; Oliveira, JAS",2017,9,26,"brazil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha para Corredeiras",-47.8325,-14.161667,"Árvore de 6m, flores amarelas, frutos verdes; Cerrado rupestre","Ouratea glaucescens Engl.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"ASE","36595","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Santana, JP","2016-02-01",NA,"461",NA,"Santana, JP",2016,1,18,"brazil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Arbusto, 4m, frutos imaturos de cor verdes. Folhas simples alternas.; Mata Atlântica.","Ouratea glaucescens Engl.",NA,"original coordinates outside municipality original in itaporanga d'ajuda falls in sao cristovao","GBIF"
"4",NA,NA,"HEPH","31811","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Chacon, RG","2016-04-20",NA,"60",NA,"Lemos, HL",2015,10,16,"brazil","Tocantins","Arraias","",-46.944075,-12.937503,"Árvore 3m. Frutos verdes e pedúnculo vermelho; Cerrado Rupestre","Ouratea glaucescens Engl.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"HUEFS","229421","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","","",NA,"3735",NA,"Souza, E.B.",2015,12,29,"brazil","Ceará","Martinópole","Estrada carroçável entre o centro de Martinópole e o Distrito de Salgadinho, a 2,5km da sede do município.",-40.684444,-3.198056,"Área de cerrado em contato com vegetação de várzea com carnaúbas.","Ouratea glaucescens Engl.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"CEN","94283","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","R. G. Chacon","",NA,"7229",NA,"Márcio Verdi - RB",2014,11,24,"brazil","Goiás","ALTO PARAISO DE GOIAS","Parque Nacional Chapada dos Veadeiros, São Jorge, Trilha dos Saltos.",-47.826388,-14.1725,"Folhas verdes; área com históricos de mineração e incêndios, trilha de acesso aos Saltos do Rio Preto, um dos principais atrativos locais muito visitados por turistas. Doação Jardim Botânico do Rio de","Ouratea glaucescens Engl.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"HEPH","29380","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Chacon, RG","2013-01-01",NA,"19",NA,"Françoso, RD",2013,5,1,"brazil","Minas Gerais","Formoso","Estrada de terra entre Formoso e a Fazenda São Francisco da Trijunção",-46.014167,-14.873889,"Arbusto; Cerrado típico","Ouratea glaucescens Engl.",NA,"original coordinates outside municipality original in formoso falls in cocos","GBIF"
"8",NA,NA,"HEPH","32934","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Chacon, RG","2013-09-14",NA,"243",NA,"Kuhlmann, MP",2013,9,14,"brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros",-47.53585,-14.183117,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 3,5 m; frutículos roxos maduros, receptáculo vermelho; até 4 frutículos no conjunto; flor amarela; Cerrado rupestre","Ouratea glaucescens Engl.",NA,"centroide mpo (0) OK","GBIF"
"9",NA,NA,"CEN","80007","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","M. C. Silva Júnior","",NA,"1312",NA,"Jair Eustáquio Quintino de Faria Jr.",2011,7,17,"brazil","Goiás","ALTO PARAISO DE GOIAS","Brasil - Goiás - Alto Paraiso de Goiás - Margem da estrada entre Alto Paraiso de Goiás e São Jorge, entrada de São Jorge, Cerrado sensu stricto.",-47.53585,-14.183117,"HERBÁRIO UB - Goiás.","Ouratea glaucescens Engl.",NA,"centroide mpo OK","GBIF"
"10",NA,NA,"HEPH","27918","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Oliveira, MS","2011-01-01",NA,"96",NA,"Vidal, JRB; Oliveira, MS",2011,7,1,"brazil","Goiás","Alto Paraíso de Goiás","Estrada saindo da Fazendo Oréades (Sítio Arqueológico - Pedra Escrita) para São Jorge - Alto Paraíso do GO.",-47.53585,-14.183117,"Árvore; Flor Amarela; Campo sujo","Ouratea glaucescens Engl.",NA,"centroide mpo (0) OK","GBIF"
"11",NA,NA,"UB","170306","Ouratea glaucescens Engl.",NA,"Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Silva Júnior, MC","2011-07-01",NA,"1312",NA,"Faria, JEQ; Silva Júnior, MC; Cazella, FM; Araújo, LM; Oliveira, PFD",2011,7,17,"brazil","Goiás","Alto Paraíso de Goiás","Margem da estrada entre Alto Paraíso de Goiás e São Jorge, entrada de São Jorge",-47.53585,-14.183117,"Árvore ca. 3 m de altura, flores amarelas; Cerrado sensu stricto","Ouratea glaucescens Engl.",NA,"centroide mpo (0) OK","GBIF"
