"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","240224","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","Ramos, J.F.","2014-05-21T00:00:00.000+0000",NA,"247",NA,"Mike Hopkins",2011,5,8,"Brazil","Roraima",NA,"Comunidade de Xixuaú",-61.57,-0.798792,NA,"urn:catalog:inpa:herbarium:223715",NA,"Blastemanthus sprucei Tiegh."
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","224474","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","Ramos, J.F.","2008-04-04T00:00:00.000+0000",NA,"21",NA,"Mike Hopkins",2008,1,21,"Brazil","Amazonas",NA,"Estação Ecológica de Anavilhanas, igarapé Bariaú",-60.85,-2.304444,NA,"urn:catalog:inpa:herbarium:208789",NA,"Blastemanthus sprucei Tiegh."
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","207537","Blastemanthus grandiflorus Planch.","cf.","Ochnaceae","Blastemanthus","grandiflorus","Planch.","Ramos, J.F.","2014-05-21T00:00:00.000+0000",NA,"1482",NA,"Mike Hopkins",1999,8,16,"Brazil","Amazonas",NA,NA,-65,-0.5,NA,"urn:catalog:inpa:herbarium:166233",NA,"Blastemanthus grandiflorus Planch."
"4","2009-07-17T14:29:00.000+0000","MO","MO","3095401","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","Aníbal Castillo","1999-01-01T00:00:00.000+0000",NA,"Castillo 6850",NA,"Anibal Castillo",1999,10,16,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Rio Autana, desde Barranco Colorado hasta Boca de Autana.",NA,NA,NA,"urn:catalog:MO:Tropicos:3095401","http://www.tropicos.org/Specimen/3095401","Blastemanthus sprucei Tiegh."
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","253473","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,NA,"11944",NA,"Mike Hopkins",1999,12,14,"Brazil","Amazonas",NA,"Rio Aracá, Campina da margem direita do rio Cueiras.",-63.27,0.04175,NA,"urn:catalog:inpa:herbarium:247209",NA,"Blastemanthus sprucei Tiegh."
"6","2008-05-27T22:02:00.000+0000","MO","MO","3073700","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","A. Licata & M. Niño","1995-01-01T00:00:00.000+0000",NA,"Stergios 16220",NA,"Basil Stergios",1994,11,3,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Piedra Aracapua y laguna adyacente. Selvas de rebalse (Igapó). Misión Proyecto Vavilov, Convenio IVIC-NEBA-UNELLEZ. 1 51'05.41""N; 66 35' 10.98""W.",NA,NA,NA,"urn:catalog:MO:Tropicos:3073700","http://www.tropicos.org/Specimen/3073700","Blastemanthus sprucei Tiegh."
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","179993","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,NA,"33607",NA,"Mike Hopkins",1992,3,10,"Brazil","Amazonas",NA,"""Rio Negro, Praia Grande, 40 Km ao Norte de Manaus, lado direito do rio;  igapó do  Lago Cemitério, margem Norte.""",NA,NA,NA,"urn:catalog:inpa:herbarium:6518",NA,"Blastemanthus sprucei Tiegh."
"8","2011-06-22T21:15:00.000+0000","MO","MO","3069016","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","G. Aymard","1992-01-01T00:00:00.000+0000",NA,"Marín 643",NA,"Euler Marín",1989,11,NA,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Dpto. Atabapo. Planicie Anegadiza entre el Caño Cotúa y Cerro Yapacana.",-66.91666,3.66666,NA,"urn:catalog:MO:Tropicos:3069016","http://www.tropicos.org/Specimen/3069016","Blastemanthus sprucei Tiegh."
"9","2011-06-22T21:15:00.000+0000","MO","MO","3069378","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","G. Aymard","1992-01-01T00:00:00.000+0000",NA,"Marín 635",NA,"Euler Marín",1989,11,NA,"Venezuela, Bolivarian Republic of","Amazonas",NA,"Dpto Atabapo. Planicie Anegadiza entre el Caño Cotúa y Cerro Yapacana.",-66.86666,3.66666,NA,"urn:catalog:MO:Tropicos:3069378","http://www.tropicos.org/Specimen/3069378","Blastemanthus sprucei Tiegh."
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","167110","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","Ramos, J.F.","2014-05-21T00:00:00.000+0000",NA,"993",NA,"Mike Hopkins",1987,11,22,"Brazil","Amazonas",NA,"Rio Negro, at its confluence with Rio Uaupés, Serra canaleao. Low Caatinga.",-67.3,-0.116667,NA,"urn:catalog:inpa:herbarium:193664",NA,"Blastemanthus sprucei Tiegh."
