"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UCS","HUCS","48170","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Farias, D. .M.","2017-12-11T00:00:00.000+0000",NA,"1068",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D. .A.",2017,10,27,"Brazil","Santa Catarina","Palhoça","Pedra do Urubu",-48.584722,-27.902222,"FURB 56154; Interior do fragmento, arvoreto","BRA:UCS:HUCS:0000048170",NA,"Ouratea vaccinioides Engl."
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","129148","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Guimarães, EF","2016-10-01T00:00:00.000+0000",NA,"691",NA,"Baez.; C.; Lima, T",2016,8,8,"Brazil","Rio de Janeiro","Silva Jardim","Área de Proteção Ambientalde Macaé de Cima. Rio bonito de Macaé de Cima. Pico de Velutina. Estrada pela Reserva Biológica do Matão.",-42.504444,-26.438611,"Terrícola, heliófila. Frequente,. Folhas glabas discolores. Sépalas verdes e pétalas amarelas. Estames verdes, pistilo alvo. Receptáculo de frutos vinosos. Frutos púrpuras.; Mata de altitude e afloramentos rochosos","BRA:UFBA:ALCB:0000129148",NA,"Ouratea vaccinioides Engl."
"3",NA,"MBM","MBM","396752","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Brotto, ML","2015-04-13T00:00:00.000+0000",NA,"1917",NA,"Brotto, ML; Völtz, RR",2015,4,1,"Brazil","Rio de Janeiro","Santa Maria Madalena","Pico do Desengano",-41.911667,-21.9,"Arbusto de 1,3m de altura; flores amarelas.; Campo de altitude.","BRA:MBM:MBM:0000396752",NA,"Ouratea vaccinioides Engl."
"4",NA,"Universidade Federal do Paraná, UFPR","EFC","13827","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Vieira, R.S.","2015-04-10T00:00:00.000+0000",NA,"713",NA,"Vieira, R.S.",2015,4,10,"Brazil","Paraná","Morretes","Serra da Graciosa - morro Sete",-48.8302,-25.2409,"Arvoreta na borda da matinha nebular. Com botões florais.","BRA:UFPR:EFC:0000013827",NA,"Ouratea vaccinioides Engl."
"5",NA,"Universidade Federal do Paraná, UFPR","EFC","13836","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Völtz, R.R.","2014-12-13T00:00:00.000+0000",NA,"505",NA,"Völtz, R.R.; et al.",2014,4,19,"Brazil","Paraná","Piraquara","Condomínio Recreio da Serra",-49.0115,-25.4517,"Árvore 7m alt.; flores com pétalas amarelas, botões florais verde-amarelados; floresta parqueada, com muitos indivíduos ao redor.","BRA:UFPR:EFC:0000013836",NA,"Ouratea vaccinioides Engl."
"6",NA,"Jardim Botânico de Brasília (JBB)","HEPH","32846","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Vieira, RS","2014-06-02T00:00:00.000+0000",NA,"379",NA,"Vieira, RS",2014,6,2,"Brazil","Paraná","Piraquara","Morro do Canal",0,0,"Arvoreta com 2 m ,com flores amarelas, próximo ao cume; Refúgio Vegetacional Altomontano","BRA:JBB:HEPH:0000032846",NA,"Ouratea vaccinioides Engl."
"7",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","64315","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Brotto, M.L.","2014-08-21T00:00:00.000+0000",NA,"5228",NA,"Cordeiro, J.",2014,8,12,"Brazil","Paraná","Guaratuba","Pico Pedra Branca de Araraquara, parte alta da trilha.",-48.878333,-25.936944,"Árvore de 3,5m; frutos imaturos verdes e alguns maduros pretos.","BRA:UFSC:FLOR:0000064315",NA,"Ouratea vaccinioides Engl."
"8",NA,"Jardim Botânico de Brasília (JBB)","HEPH","32848","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Vieira, RS","2014-08-03T00:00:00.000+0000",NA,"487",NA,"Vieira, RS; Blum, CT",2014,8,3,"Brazil","Paraná","Guaraqueçaba","Serra Gigante",0,0,"Arbusto Frequente com 1,5 m com frutos; Refúgio Vegetacional Altomontano","BRA:JBB:HEPH:0000032848",NA,"Ouratea vaccinioides Engl."
"9",NA,"MBM","MBM","404819","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Guimarães, EF","2015-05-01T00:00:00.000+0000",NA,"15",NA,"Fernandez, EP; Lima, T; Nogueira, L; Duffles, P",2013,9,3,"Brazil","São Paulo","Piquete","Pico dos Marins, Trilha de acesso ao cume do Pico dos Marins",-45.14,-22.501944,"Arbusto ca. 1,5m; ocorre de maneira esparsada nos Campos de Altitude; folhas simples, alternas, discolores e levemente serrilhadas nas margens; flores pequenas amarelas, com brácteas verde-claro e estames amarelo-vivo.; Campos de Al","BRA:MBM:MBM:0000404819",NA,"Ouratea vaccinioides Engl."
"10",NA,"Universidade Regional de Blumenau, FURB","FURB","29819","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides","Engl.","Sobral, M","2010-08-15T00:00:00.000+0000",NA,"1708",NA,"Korte, A.",2010,2,5,"Brazil","Santa Catarina","Santa Terezinha","Nova Esperança.",-49.950556,-26.730278,"Florística IFFSC 797 (Arbusto)","BRA:FURB:FURB:0000029819",NA,"Ouratea vaccinioides Engl."
