"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","240224",NA
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","224474",NA
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","207537","Roosmalen, MGM van"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","253473",NA
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","179993",NA
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","167110",NA
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","149654",NA
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","165879",NA
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","138778",NA
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","46881",NA
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","33675",NA
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","199002",NA
