"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","municipality","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","148536","Ouratea pendulosepala Sastre","Ochnaceae","Ouratea","pendulosepala","Sastre",NA,NA,NA,"8219",NA,"Ferreira, CAC",1986,9,NA,"Brazil","Amazonas","8 Km da Vila Residencial Atroarí. Canteiro de obras de Balbina.",-59.5,-1.5,NA,"urn:catalog:inpa:herbarium:52363",NA,"Ouratea pendulosepala Sastre",NA,NA,NA,NA
"2","2015-09-05T08:48:28.000+0000","MNHN","P","P05466127","Ouratea pendulosepala Sastre","Ochnaceae","Ouratea","pendulosepala","Sastre",NA,NA,NA,NA,15869,"Mori, S.|Cardoso, J.|Santos, M.R.|Daly, D.|Nonato, R.|Rabelo, B.|Belo, H.",1983,9,6,"Brazil","Amapá",NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466127",NA,"Ouratea pendulosepala Sastre",NA,NA,NA,NA
"3","2015-09-05T08:43:20.000+0000","MNHN","P","P05466125","Ouratea pendulosepala Sastre","Ochnaceae","Ouratea","pendulosepala","Sastre",NA,NA,NA,NA,15868,"Mori, S.|Cardoso, J.|Santos, M.R.|Daly, D.|Nonato, R.|Rabelo, B.|Belo, H.",1983,9,6,"Brazil","Amapá",NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466125",NA,"Ouratea pendulosepala Sastre",NA,NA,NA,NA
"4","2015-09-05T08:48:28.000+0000","MNHN","P","P05466128","Ouratea pendulosepala Sastre","Ochnaceae","Ouratea","pendulosepala","Sastre",NA,NA,NA,NA,15874,"Mori, S.|Cardoso, J.|Santos, M.R.|Daly, D.|Nonato, R.|Rabelo, B.|Belo, H.",1983,9,6,"Brazil","Amapá",NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466128",NA,"Ouratea pendulosepala Sastre",NA,NA,NA,NA
"5","2015-09-05T08:48:28.000+0000","MNHN","P","P05466123","Ouratea pendulosepala Sastre","Ochnaceae","Ouratea","pendulosepala","Sastre",NA,NA,NA,NA,15864,"Mori, S.|Cardoso, J.|Santos, M.R.|Daly, D.|Nonato, R.|Rabelo, B.|Belo, H.",1983,9,6,"Brazil","Amapá",NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466123",NA,"Ouratea pendulosepala Sastre",NA,NA,NA,NA
