"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2016-06-17T15:37:46.000+0000","JBRJ","RB","RB00680189","Blastemanthus grandiflorus Planch.",NA,"Ochnaceae","Blastemanthus","grandiflorus","Planch.","A. Ducke","1957-01-01T00:00:00.000+0000",NA,NA,NA,"A. Ducke",1936,12,8,"Brazil","Amazonas","Santa Isabel do Rio Negro","Rio Negro.",NA,NA,NA,"urn:catalog:JBRJ:RB:680189",NA,"Blastemanthus grandiflorus Planch."
"2",NA,"F","Botany",NA,"Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,"TYPE","3709",NA,"R. Spruce",1853,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"8096348b-308f-4886-bd18-e2a0b47b3b3a",NA,"Blastemanthus sprucei Tiegh."
"3",NA,NA,"Botany","L  0012440","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,"ISOTYPE",NA,NA,"Spruce R",NA,NA,NA,"Brazil",NA,NA,"Nordbrasilien.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200012440",NA,"Blastemanthus sprucei Tiegh."
"4",NA,"GOET","GOET-Typen","5616","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,"ISOTYPE",NA,NA,"SPRUCE",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Blastemanthus sprucei Tiegh."
"5",NA,"US","Botany","1694126","Blastemanthus grandiflorus Planch.",NA,"Ochnaceae","Blastemanthus","grandiflorus","Planch.",NA,NA,NA,"s.n.",NA,"A. Ducke",NA,NA,NA,"Brazil","Amazonas",NA,"Rio Curicuriary infer. (affl. R. Negro), ad ripas inundatas.",NA,NA,NA,"http://n2t.net/ark:/65665/319be43a2-a976-45f6-8874-39941d3de65f",NA,"Blastemanthus grandiflorus Planch."
"6",NA,NA,"Botany","L.2390720","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,NA,NA,NA,"Ule EHG",NA,NA,NA,"Brazil",NA,NA,"Baum 2-6 m. Bl. tiefgelb. Moura. Rio Negro.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2390720",NA,"Blastemanthus sprucei Tiegh."
"7",NA,"NY","NY","688546","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,"ISOTYPE","3709",NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,"Ad fumina Casiquiari, Vasiva et Pacimoni.",0,0,NA,"4f70c83d-0646-4af3-9aad-95dcbd109dff",NA,"Blastemanthus sprucei Tiegh."
"8",NA,NA,"Botany","L.2390722","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasiliae prov. Rio Negro.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2390722",NA,"Blastemanthus sprucei Tiegh."
"9","2015-11-26T00:00:00.000+0000","K","Herbarium","K001202437","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,NA,"s.n.",NA,"Spruce",NA,NA,NA,"Brazil",NA,NA,"Taruma. Barra do Rio Negro.",NA,NA,"[With: K001202438; Duplicates: K001202438]","http://specimens.kew.org/herbarium/K001202437",NA,"Blastemanthus sprucei Tiegh."
"10","2017-10-10T19:57:55.000+0000","JBRJ","RB","RB00680184","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.","C. Santre","1978-01-01T00:00:00.000+0000",NA,NA,NA,"A. Ducke",1911,4,26,"Brazil","Amazonas","Manaus",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:680184",NA,"Blastemanthus sprucei Tiegh."
"11",NA,"NY","NY","688545","Blastemanthus sprucei Tiegh.",NA,"Ochnaceae","Blastemanthus","sprucei","Tiegh.",NA,NA,"ISOTYPE","3709",NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,"Ad flumina Casiquiari, Vasiva et Pacimoni.",0,0,NA,"686c0e4a-b6cb-478c-9eb0-2ee6566040dd",NA,"Blastemanthus sprucei Tiegh."
