"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"MBM","409030","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","Rau, TG","2017-05-10",NA,"6",NA,"Rau, TG; Brotto, ML; Ferreira, PC; Lozano, ED",2017,5,6,"brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos",-48.968333,-25.87,"Árvore ca. 5 m. Botões florais amarelos quase abertos.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado, interior da mata.","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"FURB","56154","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","Farias, D.M.","2017-12-11",NA,"1068",NA,"Kassner-Filho, A.",2017,10,27,"brazil","Santa Catarina","Palhoça","Pedra do Urubu.",-48.584722,-27.902222,"","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"FURB","55732","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","Vieira, F.C.S.","2017-10-05",NA,"2466",NA,"Schwirkowski, P.",2017,10,5,"brazil","Santa Catarina","São Bento do Sul","Rio natal. No topo do morro da igreja.",-49.259167,-26.363333,"Pedicelo avermelhado, frutos esverdeados","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"RB","RB01181435","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","E. F. Guimarães & L. J. S. Pinto","2016-10-19",NA,"691",NA,"C. Baez; Thalis Lima, Patrícia da Rosa, Marta Moraes, Lucas Moraes, Daniel Maurenza, Raquel Negrão, Girso e Rafael",2016,8,8,"brazil","Rio de Janeiro","Silva Jardim","Rio Bonito de Macaé de Cima. Pico da Velutina (""Velutina´s Ridge""). Entrada pela Reserva Biológica do Matão. APA Macaé de Cima",-42.504444,-22.438611,"Terrícola, heliófila. Frequente. Folhas glabras discolores. Sépalas verdes e pétalas amarelas. Estames verdes, pistilo alvo. Receptáculo de frutos vinosos. Frutos púrpuras.","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"RB","RB01181527","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","E. F. Guimarães & L. J. S. Pinto","2016-10-19",NA,"798",NA,"C. Baez; Patrícia da Rosa, Daniel Maurenza, Lucas Moraes, Rafael Overney",2016,8,11,"brazil","Rio de Janeiro","Nova Friburgo","Mata de enconsta. Trilha para a Pedra Bicuda. APA Macaé de Cima",-42.529722,-22.438055,"Terrícola, heliófila. Arbusto 2 m, Folhas glabras discolores. Receptáculo dos frutos vináceo. Frutos púrpura e flores amarelas.","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"RB","RB01192874","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","E.F. Guimarães","2016-01-01",NA,"1125",NA,"C. Baez; Thalis Lima, Lucas Moraes, Fabiano Silva",2016,10,7,"brazil","Rio de Janeiro","Teresópolis","Morro Branca de Neve. Afloramento rochoso na trilha. Parque Estadual dos Três Picos",-42.758333,-22.351667,"Arbusto, heliófilo. Folhas glabras discolores. Pedicelo vináceo. Flores amarelas e vináceas. Estames verdes. 1,8m.","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"FURB","45701","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","Oliveira, AA de","2015-02-08",NA,"1103",NA,"Oliveira, A.A. de",2015,2,8,"brazil","Santa Catarina","Botuverá","Localidade de """".",-49.051944,-27.268611,"Regeneração IFFSC 468 /O/38","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"EFC","16288","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","Brotto, M.L.","2015-04-13",NA,"1917",NA,"Brotto, M.L.",2015,4,1,"brazil","Rio de Janeiro","Santa Maria Madalena","Pico do Desengano",-41.9117,-21.9,"Arbusto 1,3m; flores amarelas. Campo de altitude.","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"SPSF","50044","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","M.L.Brotto","2015-04-13",NA,"",NA,"M.L.Brotto & R.R.Voltz",2015,4,1,"brazil","Rio de Janeiro","Santa Maria Madalena","Pico do Desengano",-41.911667,-21.9,"COLETA: Arbusto de 1,3m de altura; Flores amarelas. Campo de altitude.; GEOGRAFIA: Arbusto de 1,3m de altura; flores amarelas. Campo de altitude.;","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"HEPH","32849","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","Vieira, RS","2015-04-10",NA,"713",NA,"Vieira, RS",2015,4,10,"brazil","Paraná","Morretes","Serra da Graciosa- Morro Sete",-48.855729,-25.518545,"Arvoreta Na Borda da Matinha Nebular. Com botoes florais; Floresta Ombrófila Densa Altomontana","Ouratea vaccinioides Engl.",NA,"centroide mpo (0) OK","GBIF"
"11",NA,NA,"EFC","14996","Ouratea vaccinioides Engl.",NA,"Ochnaceae","Ouratea","vaccinioides",NA,"Engl.","Völtz, R.R.","2016-06-03",NA,"890",NA,"Völtz, R.R.; et al.",2015,6,6,"brazil","Paraná","Morretes","Serra do Marumbi, morro Espinhento",-48.945,-25.4802,"Arvoreta 1,8 m alt.; flores com pétalas amareladas; fisionomia herbáceo-arbustiva de topo de morro, Refúgio Vegetacional Altomontano.","Ouratea vaccinioides Engl.",NA,"original coordinates OK","GBIF"
