"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","fieldNumber","comments"
"1","2016-07-07T14:15:45.000+0000","MNHN","P","P04874050","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Sastre & Offroy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04874050",NA,"Ouratea glaucescens Engl.",NA,NA,NA
"2","2017-11-20T00:00:00.000+0000","E","E","E00883586","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883586",NA,"Ouratea glaucescens Engl.",NA,NA,NA
"3","2017-04-26T10:05:00.000+0000","CLF","CLF","CLF023394","Gomphia glaucescens A.St.-Hil.","Ochnaceae","Ouratea","glaucescens",NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/clf/clf/clf023394",NA,"Gomphia glaucescens A.St.-Hil.",NA,NA,NA
"4","2015-09-05T08:28:15.000+0000","MNHN","P","P04874052","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Sastre & Offroy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04874052",NA,"Ouratea glaucescens Engl.",NA,NA,NA
"5","2015-09-05T09:48:41.000+0000","MNHN","P","P05541819","Gomphia glaucescens A.St.-Hil.","Ochnaceae","Ouratea","glaucescens",NA,"A.St.-Hil.","Sastre & Offroy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541819",NA,"Gomphia glaucescens A.St.-Hil.",NA,NA,NA
"6","2015-09-05T08:56:25.000+0000","MNHN","P","P05541145","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Sastre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541145",NA,"Ouratea glaucescens Engl.",NA,NA,NA
"7","2015-09-05T09:48:42.000+0000","MNHN","P","P05541822","Gomphia glaucescens A.St.-Hil.","Ochnaceae","Ouratea","glaucescens",NA,"A.St.-Hil.","Sastre & Offroy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05541822",NA,"Gomphia glaucescens A.St.-Hil.",NA,NA,NA
"8","2018-03-23T17:14:40.000+0000","UM","MPU","MPU691496","Gomphia glaucescens A.St.-Hil.","Ochnaceae","Ouratea","glaucescens",NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu691496",NA,"Gomphia glaucescens A.St.-Hil.",NA,NA,NA
"9","2016-07-07T14:15:45.000+0000","MNHN","P","P04874051","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Sastre & Offroy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04874051",NA,"Ouratea glaucescens Engl.",NA,NA,NA
"10","2016-07-07T14:15:45.000+0000","MNHN","P","P04874049","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Sastre & Offroy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04874049",NA,"Ouratea glaucescens Engl.",NA,NA,NA
"11","2017-11-20T00:00:00.000+0000","E","E","E00883587","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883587",NA,"Ouratea glaucescens Engl.",NA,NA,NA
"12","2015-09-05T08:28:15.000+0000","MNHN","P","P04874047","Ouratea glaucescens Engl.","Ochnaceae","Ouratea","glaucescens",NA,"Engl.","Sastre & Offroy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04874047",NA,"Ouratea glaucescens Engl.",NA,NA,NA
