"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"CEN","95638","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","R. F. Haidar","",NA,"1798",NA,"Ricardo Flores Haidar",2015,6,26,"brazil","Piauí","CARACOL","Piauí. Expedição Parque Nacional Serra das Confusões - Coleta de dados de flora para tese de Ricardo Haidar e Gabriel Damasco. Fuso: 23L. - E:683619,717 - N:8978767,924. Alt: 524,04",-43.328611,-9.234722,"Doação.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"JPB","53526","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","Queiroz, LP de","2010-05-01",NA,"14887",NA,"Queiroz, LP de; Salas, RM; Cardoso, D; Ribeiro, PG",2010,5,29,"brazil","Bahia","Morro do Chapéu","APA Gruta dos Brejões, Ca. de 3 Km N da comunidade.",-41.405278,-11.091667,"Árvore ca. 4,0 m alt. Folhas papiráceas. Frutos imaturos verdes com lobos do cálice acescentes verdes.; Caatinga arbustivo-arbórea sobre afloramento calcáreo, com muitas rochas expostas.","Patagonula bahiensis Moric.",NA,"original coordinates outside municipality original in morro do chapeu falls in joao dourado","GBIF"
"3",NA,NA,"HUEFS","212126","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","","",NA,"4484",NA,"Queiroz, E.P.",2010,6,23,"brazil","Bahia","Maracás","Água Branca.",-40.553066,-13.497374,"Caatinga.","Patagonula bahiensis Moric.",NA,"centroide mpo OK","GBIF"
"4",NA,NA,"HUEFS","170640","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","","",NA,"8963",NA,"Melo, E.",2010,12,22,"brazil","Bahia","Itatim","Inselbergue Morro das Tocas.",-39.741152,-12.724353,"Mata de base.","Cordia incognita Gottschling & J.S.Mill.",NA,"centroide mpo OK","GBIF"
"5",NA,NA,"HVASF","3141","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","Marcondes Oliveira","2010-11-18",NA,"1922",NA,"J.G. Carvalho-Sobrinho",2009,2,9,"brazil","Ceará","Brejo Santo","estrada para Açude Atalho.",-38.920806,-7.556139,"Árvore ca. 7m alt. Folhas papiráceas. Inflorescência passada.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"ALCB","96195","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","Guedes, ML","2017-05-01",NA,"307",NA,"Bolson, M; Cordeiro, J",2009,9,26,"brazil","Paraná","São Pedro do Iguaçu","Parque estadual Cabeça do Cachorro",-53.89083,-24.906177,"Flor alva.; semidecidual.","Cordia incognita Gottschling & J.S.Mill.",NA,"centroide mpo (0) OK","GBIF"
"7",NA,NA,"ALCB","90967","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","Guedes, ML","2009-12-01",NA,"16215",NA,"Guedes, ML; Gomes, FS; Melo, E; Silva, BM da",2009,10,27,"brazil","Bahia","Jussara","Irecê, Caminho para Central",-41.984444,-11.056667,"de ca 2 m de altura. Folhas cartáceas, discolores. Frutos com cálice acrescente marrom.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"ALCB","95526","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","Guedes, ML","2017-05-01",NA,"6936",NA,"Melo, E; Silva, BM; Guedes, ML; Gomes, FS",2009,10,25,"brazil","Bahia","São Gabriel","Irecê, Estrada para Jussara",-41.942778,-11.165,"3-5 m alt. Folhas membranáceas. Frutos castanhos.; beira da estrada.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates outside municipality original in sao gabriel falls in jussara","GBIF"
"9",NA,NA,"HUEFS","165619","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01",NA,"16193",NA,"Guedes, M.L.",2009,10,27,"brazil","Bahia","Irecê","",-41.944167,-11.164722,"Mata Estacional.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates outside municipality original in irece falls in jussara","GBIF"
"10",NA,NA,"HST","19575","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01",NA,"403",NA,"C.Correia; F.C.Sobrinho & C. de Lima",2008,1,26,"brazil","Bahia","Sento Sé","estrada saindo de Sento Sé a 8 Km de distância da Sede",-41.958889,-9.722778,"Árvore ca. 4 m alt.; folhas coriáceas discolor, face abaxial verde prateado; flores com cálice verde claro e corola branca.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"11",NA,NA,"EAC","43517","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","Castro, A.S.F.","2008-05-11",NA,"2025",NA,"Castro, A.S.F.",2008,5,11,"brazil","Piauí","Caracol","Lagoa do Mato",-43.346841,-9.089046,"Árvore","Patagonula bahiensis Moric.",NA,"centroide mpo (0) OK","GBIF"
"12",NA,NA,"IPA","92267","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","Costa; Silva, M.B.","2008-12-17",NA,"2983",NA,"Barros, R.; et al.; et al.",2007,3,30,"brazil","Piauí","Caracol","PARNA - Serra das confusões., Sobrado da Luizinha.",-43.346841,-9.089046,"","Patagonula bahiensis Moric.",NA,"centroide mpo (0) OK","GBIF"
"13",NA,NA,"HUEFS","120256","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01",NA,"4695",NA,"Melo, E.",2007,4,14,"brazil","Bahia","Morro do Chapéu","Fazenda São João Brejões. Rio Salitre.",-41.089167,-11.266944,"Caatinga na beira do rio.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"14",NA,NA,"HUEFS","118523","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"13026",NA,"Queiroz, L.P.de",2007,4,13,"brazil","Bahia","Jequié","Morro da Torre.",-40.122222,-13.890833,"Floresta estacional com caatinga na base.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"15",NA,NA,"HUEFS","119322","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01",NA,"1955",NA,"Conceição, A.A.",2007,4,29,"brazil","Bahia","Paramirim","Catuarama.",-42.266667,-13.316667,"Caatinga.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates outside municipality original in paramirim falls in caturama","GBIF"
"16",NA,NA,"HUEFS","118251","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"12754",NA,"Queiroz, L.P.de",2007,4,10,"brazil","Bahia","Coribe","Ca, 5 Km S em estrada de terra que cruza pequeno ramal que sai a 5.1 km E de Ponto d'água, a 24,4 Km S de São Félix do Coribe na estrada para Coribe.",-44.32,-13.586111,"Floresta estacional.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"17",NA,NA,"HUEFS","119065","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"1863",NA,"Cardoso, D.",2007,5,4,"brazil","Bahia","Morro do Chapéu","Ca 2 Km da Comunidade Gruta dos Brejões.",-41.407778,-11.013611,"Caatinga arbórea-arbustiva sobre afloramento de calcário.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"18",NA,NA,"HUESB","2997","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","S.F. Conceição.","2007-07-01",NA,"168",NA,"Gonçalves, J.M.; A.O. Morais D.S.B. Souza V.N.S Carneiro F. França; A.O. Morais D.S.B. Souza V.N.S Carneiro F. França",2007,5,5,"brazil","Bahia","Morro do Chapéu","Lagedo Bodado",-42.566667,-11.257778,"Troca de Material; Arbusto 2m. Folhas cartáceas, discolores Frutos imaturos verdes ; DE","Patagonula bahiensis Moric.",NA,"original coordinates outside municipality original in morro do chapeu falls in gentio do ouro","GBIF"
"19",NA,NA,"HUEFS","121064","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2012-07-01",NA,"2251",NA,"Conceição, A.A.",2007,6,4,"brazil","Bahia","Morpará","",-43.231111,-11.701667,"Solo arenoso.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"20",NA,NA,"HUEFS","122760","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"1823",NA,"Santos, R.M.",2007,7,12,"brazil","Bahia","Iraquara","",-41.501667,-12.327222,"Caatinga.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"21",NA,NA,"HST","14173","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"968",NA,"E.B.Miranda ; E.B.Souza, D.C.Torres et M.M.S.Castro",2006,3,18,"brazil","Bahia","Pilão Arcado","Barra do Iú ca. 30 Km Oeste de Pilão Arcado",-42.804167,-10.023611,"Arvoreta ca. 3-4m alt.Folhas semi-coriáceas. Flores com corola branca","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"22",NA,NA,"HUEFS","107001","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"972",NA,"Miranda, E.B.",2006,3,18,"brazil","Bahia","Pilão Arcado","Barra do Iú ca. 30 Km Oeste de Pilão Arcado.",-42.804167,-10.023611,"Caatinga em solo arenoso, arbustivo-arbórea.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"23",NA,NA,"NY","01112535","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","","",NA,"935",NA,"E. B. Miranda-Silva",2006,3,18,"brazil","Bahia","","PilÃ£o Arcado: Barra do IÃº ca. 30 km oeste de PilÃ£o Arcado.",-42.8189,-10.0511,"","Patagonula bahiensis Moric.",NA,"original coordinates outside municipality original in  falls in pilao arcado","GBIF"
"24",NA,NA,"HVASF","238","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","Marcondes Oliveira","2009-11-18",NA,"1691",NA,"J.A. Siqueira Filho",2006,8,13,"brazil","Bahia","Sento Sé","PNBO, Boqueirão da Faveleira",-41.658076,-10.134058,"Árvore com ca. 3m alt. Infrutescências em cachos, terminais. Frutos secos, enegrecidos. Sépalas persistentes.","Cordia incognita Gottschling & J.S.Mill.",NA,"centroide mpo OK","GBIF"
"25",NA,NA,"JPB","36341","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","Stapf, MNS","2005-06-01",NA,"10087",NA,"Queiroz, LP de; Costa, JA; Nunes, TS; Nascimento, JG",2005,3,10,"brazil","Piauí","Coronel José Dias","Parque Nacional da Serra da Capivara",-42.556111,-8.844722,"Árvore ca. 6,0m alt.Folhas cartáceas. Flores com cálice verde, corola branca. Frutos imaturos verdes. DNA.; Caatinga arbustiva na encosta da Serra com muitos afloramentos de arenito. ; HA","Patagonula bahiensis Moric.",NA,"original coordinates OK","GBIF"
"26",NA,NA,"HUEFS","94922","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"197",NA,"Conceição, S.F.",2005,4,9,"brazil","Bahia","São Félix do Coribe","Estrada para Alagoinha.",-43.974167,-13.784722,"","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"27",NA,NA,"RB","RB00485901","Patagonula bahiensis Moric.",NA,"Ehretiaceae","Cordia","bahiensis",NA,"Moric.","","",NA,"54738",NA,"R.M.Harley; A.M.Giullietti",2004,2,1,"brazil","Bahia","Bahia","Livramento de Nossa Senhora, Povoado de Santa Luzia ao Sul da cidade, a estrada que vai para a Lagoa do Morro.",-41.830556,-13.788333,"Arbusto a pequena arvore 3m de altura, folhas bem discolores na face superior verde escura e a face inferior verde clara, as nervuras nas duas faces creme, botões florais e calice verdes, pétalas brancas, flor muito perfumada","Patagonula bahiensis Moric.",NA,"original coordinates outside municipality original in bahia falls in dom basilio","GBIF"
"28",NA,NA,"HUEFS","82500","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"9174",NA,"Queiroz, L.P.de",2004,3,17,"brazil","Bahia","Iaçu","Estrada de Iaçu para Mucugê, ca. 3 k de Iaçu.",-40.270556,-12.763611,"","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates OK","GBIF"
"29",NA,NA,"HUEFS","83627","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01",NA,"668",NA,"Moraes, M.V.",2004,3,30,"brazil","Bahia","Bela Vista","Estrada Mimoso - Sento Sé",-39.733333,-10.65,"","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates outside municipality original in bela vista falls in cansancao","GBIF"
"30",NA,NA,"HUEFS","83630","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","E.Melo","2007-09-01",NA,"671",NA,"Moraes, M.V.",2004,3,30,"brazil","Bahia","Bela Vista","Estrada do Campo Largo.",-39.733333,-10.65,"","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates outside municipality original in bela vista falls in cansancao","GBIF"
"31",NA,NA,"HUEFS","109891","Cordia incognita Gottschling & J.S.Mill.",NA,"Ehretiaceae","Cordia","incognita",NA,"Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01",NA,"5474",NA,"Pirani, J.R.",2004,4,7,"brazil","Minas Gerais","Mato Verde","São João do Bonito, estrada para as lavras na Serra Geral, 2,5 Km de São João do Bonito (12,5 da rodovia Mato Verde - Monte Azul, BR 122), próximo ao Córrego do Pé da Serra.",-42.826944,-15.305833,"Matas ciliares perturbadas e elementos de caatinga.","Cordia incognita Gottschling & J.S.Mill.",NA,"original coordinates outside municipality original in mato verde falls in monte azul","GBIF"
