"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","typeStatus","fieldNumber","comments","bibliographicCitation"
"1",NA,"NY","NY","1163874","Cordia fusca M.Stapf","Ehretiaceae","Cordia","fusca","M.Stapf",NA,NA,521,"M. N. SÃ¡nchez de Stapf",2005,10,29,"Brazil","Minas Gerais",NA,"Estrada Rio Novo, Nepomuceno. Capoeira",-43.1254612137361,-21.4613359787619,NA,"6c5e90e8-1ea8-4323-bdc3-e36f42b83894","Cordia fusca M.Stapf",NA,NA,NA,NA,NA,NA
"2",NA,"Reserva Natural Vale (CVRD)","CVRD","2845","Cordia fusca M.Stapf","Ehretiaceae","Cordia","fusca","M.Stapf","M.N.S. Stapf","2012-09-27T00:00:00.000+0000",224,"Menandro, M.S.",1990,7,29,"Brazil","Mg","SERRA AZUL DE MINAS","Folhas pilosas, com face superior mais escuro e mais áspera; cálice persistente de cor verde.",NA,NA,"<ll>dwc_commonname:</ll> Manemenem","BRA:CVRD:CVRD:0000002845","Cordia fusca M.Stapf",NA,NA,NA,NA,NA,NA
