"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","CPAP","21578","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","C. Urbanetz; A. M. Almeida","2011-01-01T00:00:00.000+0000",NA,"144",NA,"Almeida, A. M.; Azevedo, D. T.; Rodrigues, R. S.; Branco, O. D.",2010,11,16,"Brazil","Ms","Corumbá","Assentamento Taquaral lote 225",-57.696389,-19.100556,"Árvore apresentando inflorescência branca de forma estrelada com estames amarelo, planta com néctar apícola rara. Pasto degradado, solo argiloso, relevo suave ondulado.","BRA:CPAP:CPAP:0000021578","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"2",NA,"UDESC","LUSC","6190","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","Tagliari, F.",NA,NA,NA,NA,NA,2009,4,24,"Brazil","Santa Catarina","Lages","Sta. Terezinha so Salto.",NA,NA,NA,"BRA:UDESC:LUSC:0000006190","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"3",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","4042","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","V.C. Souza","2013-05-10T00:00:00.000+0000",NA,"7098",NA,"J.A. Lombardi, H. Lorenzi, R. Tsuji et al.",2008,1,22,"Brazil","Es","Itarana","Coletado a margem de estrada de terra (BR-484), Afonso Cláudio/Itarana, ca. S 19° 52'; W 40° 53' (150m.s.m.)",NA,NA,NA,"BRA:JBP:HPL:0000004042","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"4","2018-04-25T11:11:10.000+0000","JBRJ","RB","RB01385183","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","V.C. Souza",NA,NA,"7098",NA,"J.A. Lombardi; H. Lorenzi; R. Tsuji; L. Lorenzoni",2008,1,22,"Brazil","Espírito Santo","Itarana","Margem de estrada de terra (BR-484), Afonso Cláudio/Itarana",-40.883333,-19.866667,NA,"urn:catalog:JBRJ:RB:1385183","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"5",NA,"UDESC","LUSC","6260","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","Silva, G.M.",NA,NA,NA,NA,NA,2008,9,27,"Brazil","Santa Catarina","Corupá",NA,NA,NA,NA,"BRA:UDESC:LUSC:0000006260","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"6",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","CPAP","21229","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","S. M. Salis; E. M. Jesus","2010-01-01T00:00:00.000+0000",NA,"387",NA,"Jesus, E. M. ; Reis, V.D.A.; Oliveira, E.G.; Almeida, A.M.; Conceição, V.",2008,11,26,"Brazil","Ms","Corumbá","Assentamento Taquaral Lote 365",-57.727222,-19.153611,"Árvore com flores de cor branca, planta apícola rara. Pasto, solo argiloso, relevo plano.","BRA:CPAP:CPAP:0000021229","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"7",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","6936","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","V.C. Souza","2013-08-13T00:00:00.000+0000",NA,"1513",NA,"R. Tsuji, H. lorenzi, et al.",2007,1,24,"Brazil","Es","Itagassu","Coletado na estrada entre Itagassu seguindo em direção para Itassu.",NA,NA,NA,"BRA:JBP:HPL:0000006936","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"8","2018-04-20T17:47:28.000+0000","JBRJ","RB","RB01385116","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","V.C. Souza","2013-08-13T00:00:00.000+0000",NA,"1513",NA,"R. Tsuji; H. Lorenzi; et al",2007,1,24,"Brazil","Espírito Santo","Espírito Santo","Itagassu, Coletado na estrada entre Itagassu seguindo em direção para Itassu",NA,NA,NA,"urn:catalog:JBRJ:RB:1385116","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,NA
"9",NA,"UNICAMP","UEC","116524","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.",NA,NA,NA,"2771",NA,"Damasceno Junior, G.A.; Assis, E.M.",2003,3,18,"Brazil","Mato Grosso do Sul","Ladário","Fazenda Sâo Sebastião do Carandá.",-57.522917,-19.108167,"Fitossociologia 6768; Árvore 10,0m de altura. Frutos verdes.; Mata semidecídua. Solo litólico e rico em ferro, Morro.","BRA:UNICAMP:UEC:0000116524","Saccellium brasiliense I.M.Johnst.",NA,NA,NA,NA
"10",NA,"UNICAMP","UEC","174292","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.",NA,NA,NA,"2761",NA,"Damasceno Junior, G.A.; Velásquez, J.S.",2003,3,14,"Brazil","Mato Grosso do Sul","Ladário",NA,-57.529444,-19.190278,NA,"BRA:UNICAMP:UEC:0000174292","Saccellium brasiliense I.M.Johnst.",NA,NA,NA,NA
