"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","33838","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.",NA,NA,NA,"2771",NA,"G.A. Damasceno-Junior",2003,3,18,"Brazil","Mato Grosso do Sul","Ladário","Fazenda São Sebastião do Carandá.",-57.522917,-19.108167,"Fitossociologia 6768.HABITAT:Mata semidecídua. Solo litólico e rico em ferro. Morro.; HABITO:Árvore. 10,00m de altura.; FRUTO:Fruto verde.;","BRA:UFMS:CGMS:0000033838","Saccellium brasiliense I.M.Johnst."
"2",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","20195","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.",NA,"2016-01-01T00:00:00.000+0000",NA,"2771",NA,"G.A.Damasceno-Júnior; E.M.Assis, A.Takahasi",2003,3,18,"Brazil","Mato Grosso do Sul","Ladário","Fazenda São Sebastião do Carandá",-57.522917,-19.108167,"Árvore ca. 10 m alt.; fruto verde.","BRA:UFRPE:HST:0000020195","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill."
"3",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","33816","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.",NA,NA,NA,"2761",NA,"G.A. Damasceno-Junior",2003,3,14,"Brazil","Mato Grosso do Sul","Ladário","Fazenda São João.",-57.529444,-19.190528,"Fitossociologia 4995.HABITAT:Transição Cerradão/Mata perene. Solo litólico e rico em ferro. Morro.; HABITO:Árvore. 14,00m de altura.; FRUTO:Fruto marrom.;","BRA:UFMS:CGMS:0000033816","Saccellium brasiliense I.M.Johnst."
"4",NA,"Universidade Estadual de Londrina, UEL","FUEL","52522","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.",NA,NA,NA,"2761",NA,"Damasceno Junior, GA; Velasques, JS",2003,3,14,"Brazil","Mato Grosso do Sul","Ladário","Fazenda São João",-57.529444,-19.190528,"fitossociologia 4995; Árvore 14m de altura. Fruto marrom.; transição cerradão/mata perene.solo litólico e rico em ferro. morro","BRA:UEL:FUEL:0000052522","Saccellium brasiliense I.M.Johnst."
"5",NA,"MBM","MBM","398786","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,"2761",NA,"Damasceno-Junior, GA; Velasques, JS",2003,3,14,"Brazil","Mato Grosso do Sul","Ladário","Fazenda São João",-57.529444,-19.190528,"Árvore de 14,00m de altura. Frutos marrom. Fitossociologia 4995.; Transição Cerradão/ Mata Perene. Solo litólico e rico em ferro. Morro.","BRA:MBM:MBM:0000398786","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill."
"6",NA,"MBM","MBM","398795","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.",NA,NA,NA,"2771",NA,"Damasceno-Junior, GA; Assis, EM; Takahasi, A",2003,3,18,"Brazil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo",-57.522917,-19.108167,"Árvore de 10,00m de altura. Fruto verde. Fitossociologia 6768.; Mata semidecídual. Solo litólico e rico em ferro. Morro.","BRA:MBM:MBM:0000398795","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill."
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","218772","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.","Ehretiaceae","Cordia","brasiliensis","(I.M.Johnst.) Gottschling & J.S.Mill.","Hatschbach, G.G.","2003-01-01T00:00:00.000+0000",NA,"74350",NA,"Mike Hopkins",2002,9,18,"Brazil","Mato Grosso do Sul",NA,"Morraria do Sul, arredores. Solo calcário, na base do paredão.",NA,NA,NA,"urn:catalog:inpa:herbarium:68854","Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill."
"8",NA,"Jardim Botânico de Brasília (JBB)","HEPH","19121","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.","Sobral, M","2003-01-01T00:00:00.000+0000",NA,"74350",NA,"Hatschbach, G; Silva, JM da",2002,9,18,"Brazil","Mato Grosso do Sul","Bodoquena","Morraria do Sul arredores",0,0,"Árvore; solo arenoso, ;","BRA:JBB:HEPH:0000019121","Saccellium brasiliense I.M.Johnst."
"9",NA,"MBM","MBM","277242","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.","Hatschbach, G",NA,NA,"74350",NA,"Hatschbach, G; Hatschbach, M; Silva, JM",2002,11,18,"Brazil","Mato Grosso do Sul","Bodoquena","Morraria do Sul, arredores",0,0,NA,"BRA:MBM:MBM:0000277242","Saccellium brasiliense I.M.Johnst."
"10",NA,"Universidade Estadual Paulista, UNESP","HRCB","34996","Saccellium brasiliense I.M.Johnst.","Ehretiaceae","Cordia","brasiliense","I.M.Johnst.","Furlan, a.","2001-01-01T00:00:00.000+0000",NA,"60939",NA,"Hatschbach, G.",1994,6,12,"Brazil","Mato Grosso do Sul","Corumbá",NA,NA,NA,"Árvore, 6m.","BRA:UNESPRC:HRCB:0000034996","Saccellium brasiliense I.M.Johnst."
