"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UNEMAT","HERBAM","13341","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","Koch, AK","2016-10-19T00:00:00.000+0000",NA,"54",NA,"Lage, LA; Zanin, H",2016,7,27,"Brazil","Pará","Jacareacanga","UHE São Manoel - Linha de Transmissão ME UTM(05155",0,0,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000013341",NA,"Cordia decipiens I.M.Johnst.",NA,NA
"2",NA,"UEFS","HUEFS","103223","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M.N.S.Stapf","2007-10-01T00:00:00.000+0000",NA,"500",NA,"Stapf, M.N.S.",2005,9,12,"Brazil","Pará",NA,"estrada Santarém-Cuiabá, BR-163, km 50, depois da entrada de Belterra, sentido Cuiabá.",-54.899444,-2.749167,NA,"BRA:UEFS:HUEFS:0000103223",NA,"Cordia decipiens I.M.Johnst.",NA,NA
"3",NA,"UEFS","HUEFS","103228","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M.N.S.Stapf","2007-10-01T00:00:00.000+0000",NA,"505",NA,"Stapf, M.N.S.",2005,9,12,"Brazil","Pará","Belterra","caminho Pindobal - Porto Novo.",-54.950278,-2.596111,"Floresta alta de terra firme.","BRA:UEFS:HUEFS:0000103228",NA,"Cordia decipiens I.M.Johnst.",NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","173999","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","Stapf, M.N.S.","2007-01-01T00:00:00.000+0000",NA,"6915",NA,"Daly, DC",1991,6,8,"Brazil","Acre",NA,"""BR 317; Estrada Rio Branco-Brasiléia; approx. 10 Km W of Km 68. Primary moist forest on terra firme, undulating terrain.""",-67.75,-10.5,NA,"urn:catalog:inpa:herbarium:38022",NA,"Cordia decipiens I.M.Johnst.",NA,NA
"5","2008-05-27T22:02:00.000+0000","MO","MO","3276492","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M.N.S. Stapf","2006-01-01T00:00:00.000+0000",NA,"Daly 6915",NA,"Douglas C. Daly",1991,6,8,"Brazil","Acre",NA,"Mun. Rio Branco. BR 317 (Estrada Rio Branco-Brasileia). 10 km W of km 68. Primary moist forest on terra firme, undulating terrain.",-67.75,-10.5,NA,"urn:catalog:MO:Tropicos:3276492","http://www.tropicos.org/Specimen/3276492","Cordia decipiens I.M.Johnst.",NA,NA
"6",NA,"NY","NY","1188765","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M. N. SÃ¡nchez de Stapf","2006-01-01T00:00:00.000+0000",NA,"6915",NA,"D. C. Daly",1991,6,8,"Brazil","Acre",NA,"BR 317 (Estrada Rio Branco-BrasilÃ©ia) approx. 10 km W of km 68",-67.75,-10.5,NA,"c4885857-3fa6-45e3-8ed6-fb596ceb6c4b",NA,"Cordia decipiens I.M.Johnst.",NA,NA
"7",NA,"NY","NY","866804","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M. N. Sánchez de Stapf","2006-01-01T00:00:00.000+0000",NA,"10154A",NA,"C. A. Cid Ferreira",1991,8,23,"Brazil","Acre",NA,"Reserva Extrativista Chico Mendes, Seringal Porongaba, estrada para a colocaçao Urubu, aproximadamente a 36 Km norte-nordeste de Brasiléia.",-68.623756,-10.701232,NA,"6edf03f0-a48f-4b4d-8c88-203ab11bac2a",NA,"Cordia decipiens I.M.Johnst.",NA,NA
"8","2009-05-01T10:01:00.000+0000","MO","MO","2856206","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M.N.S. Stapf","2006-01-01T00:00:00.000+0000",NA,"Cid Ferreira 10154a",NA,"C.A. Cid Ferreira",1991,8,23,"Brazil","Acre",NA,"Município de Brasiléia, Reserva Extrativista Chico Mendes, Seringal Porongaba, estrada para a colocação Urubu, aproximadamente a 36 km norte-nordeste de Brasiléia.",NA,NA,NA,"urn:catalog:MO:Tropicos:2856206","http://www.tropicos.org/Specimen/2856206","Cordia decipiens I.M.Johnst.",NA,NA
"9","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","160143","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","Costa, M.A. da S.","2014-09-15T00:00:00.000+0000",NA,"175",NA,"Saraiva, RS",1989,9,18,"Brazil","Acre",NA,"Flor Est. do Antimari, estrato 4, un. sec. 43, un. tec. 3, colocação Mapinguari. Mata de terra firme, solo argiloso.",NA,NA,NA,"urn:catalog:inpa:herbarium:171587",NA,"Cordia decipiens I.M.Johnst.",NA,NA
"10","2013-08-23T04:12:00.000+0000","MO","MO","2856095","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M.N.S. Stapf","2006-01-01T00:00:00.000+0000",NA,"Thomas 5134",NA,"W. Wayt Thomas",1986,6,17,"Brazil","Rondônia",NA,"Porto Velho: Represa Samuel: forest along PR-3 road, ca. 10 km SE of dam. Level terra firme forest near river.",-63.4,-8.81666,NA,"urn:catalog:MO:Tropicos:2856095","http://www.tropicos.org/Specimen/2856095","Cordia decipiens I.M.Johnst.",NA,NA
