"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","CEN","95638","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","R. F. Haidar","","","1798","","Ricardo Flores Haidar","2015","6","26","brazil","Pi","CARACOL","Piauí. Expedição Parque Nacional Serra das Confusões - Coleta de dados de flora para tese de Ricardo Haidar e Gabriel Damasco. Fuso: 23L. - E:683619,717 - N:8978767,924. Alt: 524,04","-43.328611","-9.234722","Doação.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"2","","","JPB","53526","Patagonula bahiensis Moric.","","Ehretiaceae","Cordia","bahiensis","","Moric.","Queiroz, LP de","2010-05-01","","14887","","Queiroz, LP de; Salas, RM; Cardoso, D; Ribeiro, PG","2010","5","29","brazil","Bahia","Morro do Chapéu","APA Gruta dos Brejões, Ca. de 3 Km N da comunidade.","-41.405278","-11.091667","Árvore ca. 4,0 m alt. Folhas papiráceas. Frutos imaturos verdes com lobos do cálice acescentes verdes.; Caatinga arbustivo-arbórea sobre afloramento calcáreo, com muitas rochas expostas.","Patagonula bahiensis Moric.","","original coordinates","GBIF"
"3","","","HUEFS","212126","Patagonula bahiensis Moric.","","Ehretiaceae","Cordia","bahiensis","","Moric.","","","","4484","","Queiroz, E.P.","2010","6","23","brazil","Bahia","Maracás","Água Branca.","-40.553066","-13.497374","Caatinga.","Patagonula bahiensis Moric.","","centroide mpo","GBIF"
"4","","","HUEFS","170640","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","","","","8963","","Melo, E.","2010","12","22","brazil","Bahia","Itatim","Inselbergue Morro das Tocas.","-39.741152","-12.724353","Mata de base.","Cordia incognita Gottschling & J.S.Mill.","","centroide mpo","GBIF"
"5","","","HVASF","3141","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","Marcondes Oliveira","2010-11-18","","1922","","J.G. Carvalho-Sobrinho","2009","2","9","brazil","Ceará","Brejo Santo","estrada para Açude Atalho.","-38.920806","-7.556139","Árvore ca. 7m alt. Folhas papiráceas. Inflorescência passada.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"6","","","ALCB","96195","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","Guedes, ML","2017-05-01","","307","","Bolson, M; Cordeiro, J","2009","9","26","brazil","Paraná","São Pedro do Iguaçu","Parque estadual Cabeça do Cachorro","-53.89083","-24.906177","Flor alva.; semidecidual.","Cordia incognita Gottschling & J.S.Mill.","","centroide mpo (0)","GBIF"
"7","","","ALCB","90967","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","Guedes, ML","2009-12-01","","16215","","Guedes, ML; Gomes, FS; Melo, E; Silva, BM da","2009","10","27","brazil","Bahia","Jussara","Irecê, Caminho para Central","-41.984444","-11.056667","de ca 2 m de altura. Folhas cartáceas, discolores. Frutos com cálice acrescente marrom.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"8","","","ALCB","95526","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","Guedes, ML","2017-05-01","","6936","","Melo, E; Silva, BM; Guedes, ML; Gomes, FS","2009","10","25","brazil","Bahia","São Gabriel","Irecê, Estrada para Jussara","-41.942778","-11.165","3-5 m alt. Folhas membranáceas. Frutos castanhos.; beira da estrada.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"9","","","HUEFS","165619","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01","","16193","","Guedes, M.L.","2009","10","27","brazil","Bahia","Irecê","","-41.944167","-11.164722","Mata Estacional.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"10","","","HST","19575","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01","","403","","C.Correia; F.C.Sobrinho & C. de Lima","2008","1","26","brazil","Bahia","Sento Sé","estrada saindo de Sento Sé a 8 Km de distância da Sede","-41.958889","-9.722778","Árvore ca. 4 m alt.; folhas coriáceas discolor, face abaxial verde prateado; flores com cálice verde claro e corola branca.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"11","","","EAC","43517","Patagonula bahiensis Moric.","","Ehretiaceae","Cordia","bahiensis","","Moric.","Castro, A.S.F.","2008-05-11","","2025","","Castro, A.S.F.","2008","5","11","brazil","Piauí","Caracol","Lagoa do Mato","-43.346841","-9.089046","Árvore","Patagonula bahiensis Moric.","","centroide mpo (0)","GBIF"
"12","","","IPA","92267","Patagonula bahiensis Moric.","","Ehretiaceae","Cordia","bahiensis","","Moric.","Costa; Silva, M.B.","2008-12-17","","2983","","Barros, R.; et al.; et al.","2007","3","30","brazil","Piauí","Caracol","PARNA - Serra das confusões., Sobrado da Luizinha.","-43.346841","-9.089046","","Patagonula bahiensis Moric.","","centroide mpo (0)","GBIF"
"13","","","HUEFS","120256","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01","","4695","","Melo, E.","2007","4","14","brazil","Bahia","Morro do Chapéu","Fazenda São João Brejões. Rio Salitre.","-41.089167","-11.266944","Caatinga na beira do rio.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"14","","","HUEFS","118523","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01","","13026","","Queiroz, L.P.de","2007","4","13","brazil","Bahia","Jequié","Morro da Torre.","-40.122222","-13.890833","Floresta estacional com caatinga na base.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"15","","","HUEFS","119322","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01","","1955","","Conceição, A.A.","2007","4","29","brazil","Bahia","Paramirim","Catuarama.","-42.266667","-13.316667","Caatinga.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
"16","","","HUEFS","118251","Cordia incognita Gottschling & J.S.Mill.","","Ehretiaceae","Cordia","incognita","","Gottschling & J.S.Mill.","M.N.S.Stapf","2007-10-01","","12754","","Queiroz, L.P.de","2007","4","10","brazil","Bahia","Coribe","Ca, 5 Km S em estrada de terra que cruza pequeno ramal que sai a 5.1 km E de Ponto d'água, a 24,4 Km S de São Félix do Coribe na estrada para Coribe.","-44.32","-13.586111","Floresta estacional.","Cordia incognita Gottschling & J.S.Mill.","","original coordinates","GBIF"
