"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Cenargen","CEN","95638","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","R. F. Haidar",NA,NA,"1798",NA,"Ricardo Flores Haidar",2015,6,26,"Brazil","Pi","CARACOL","Piauí. Expedição Parque Nacional Serra das Confusões - Coleta de dados de flora para tese de Ricardo Haidar e Gabriel Damasco. Fuso: 23L. - E:683619,717 - N:8978767,924. Alt: 524,04",-43.328611,-9.234722,"Doação.","BRA:Cenargen:CEN:0000095638",NA,"Cordia incognita Gottschling & J.S.Mill."
"2",NA,"UFPB","JPB","53526","Patagonula bahiensis Moric.","Ehretiaceae","Cordia","bahiensis","Moric.","Queiroz, LP de","2010-05-01T00:00:00.000+0000",NA,"14887",NA,"Queiroz, LP de; Salas, RM; Cardoso, D; Ribeiro, PG",2010,5,29,"Brazil","Bahia","Morro do Chapéu","APA Gruta dos Brejões, Ca. de 3 Km N da comunidade.",-41.405278,-11.091667,"Árvore ca. 4,0 m alt. Folhas papiráceas. Frutos imaturos verdes com lobos do cálice acescentes verdes.; Caatinga arbustivo-arbórea sobre afloramento calcáreo, com muitas rochas expostas.","BRA:UFPB:JPB:0000053526",NA,"Patagonula bahiensis Moric."
"4",NA,"UEFS","HUEFS","212126","Patagonula bahiensis Moric.","Ehretiaceae","Cordia","bahiensis","Moric.",NA,NA,NA,"4484",NA,"Queiroz, E.P.",2010,6,23,"Brazil","Bahia","Maracás","Água Branca.",NA,NA,"Caatinga.","BRA:UEFS:HUEFS:0000212126",NA,"Patagonula bahiensis Moric."
"5",NA,"UEFS","HUEFS","170640","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.",NA,NA,NA,"8963",NA,"Melo, E.",2010,12,22,"Brazil","Bahia","Itatim","Inselbergue Morro das Tocas.",NA,NA,"Mata de base.","BRA:UEFS:HUEFS:0000170640",NA,"Cordia incognita Gottschling & J.S.Mill."
"6",NA,"UNIVASF","HVASF","3141","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","Marcondes Oliveira","2010-11-18T00:00:00.000+0000",NA,"1922",NA,"J.G. Carvalho-Sobrinho",2009,2,9,"Brazil","Ceará","Brejo Santo","estrada para Açude Atalho.",-38.920806,-7.556139,"Árvore ca. 7m alt. Folhas papiráceas. Inflorescência passada.","BRA:UNIVASF:HVASF:0000003141",NA,"Cordia incognita Gottschling & J.S.Mill."
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","96195","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","Guedes, ML","2017-05-01T00:00:00.000+0000",NA,"307",NA,"Bolson, M; Cordeiro, J",2009,9,26,"Brazil","Paraná","São Pedro do Iguaçu","Parque estadual Cabeça do Cachorro",0,0,"Flor alva.; semidecidual.","BRA:UFBA:ALCB:0000096195",NA,"Cordia incognita Gottschling & J.S.Mill."
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","90967","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","Guedes, ML","2009-12-01T00:00:00.000+0000",NA,"16215",NA,"Guedes, ML; Gomes, FS; Melo, E; Silva, BM da",2009,10,27,"Brazil","Bahia","Jussara","Irecê, Caminho para Central",-41.984444,-11.056667,"de ca 2 m de altura. Folhas cartáceas, discolores. Frutos com cálice acrescente marrom.","BRA:UFBA:ALCB:0000090967",NA,"Cordia incognita Gottschling & J.S.Mill."
"10",NA,"Universidade Federal da Bahia (UFBA)","ALCB","95526","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","Guedes, ML","2017-05-01T00:00:00.000+0000",NA,"6936",NA,"Melo, E; Silva, BM; Guedes, ML; Gomes, FS",2009,10,25,"Brazil","Bahia","São Gabriel","Irecê, Estrada para Jussara",-41.942778,-11.165,"3-5 m alt. Folhas membranáceas. Frutos castanhos.; beira da estrada.","BRA:UFBA:ALCB:0000095526",NA,"Cordia incognita Gottschling & J.S.Mill."
"11",NA,"UEFS","HUEFS","165619","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01T00:00:00.000+0000",NA,"16193",NA,"Guedes, M.L.",2009,10,27,"Brazil","Bahia","Irecê",NA,-41.944167,-11.164722,"Mata Estacional.","BRA:UEFS:HUEFS:0000165619",NA,"Cordia incognita Gottschling & J.S.Mill."
"13",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","19575","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01T00:00:00.000+0000",NA,"403",NA,"C.Correia; F.C.Sobrinho & C. de Lima",2008,1,26,"Brazil","Bahia","Sento Sé","estrada saindo de Sento Sé a 8 Km de distância da Sede",-41.958889,-9.722778,"Árvore ca. 4 m alt.; folhas coriáceas discolor, face abaxial verde prateado; flores com cálice verde claro e corola branca.","BRA:UFRPE:HST:0000019575",NA,"Cordia incognita Gottschling & J.S.Mill."
