"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"NY","NY","1188765","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M. N. SÃ¡nchez de Stapf","2006-01-01T00:00:00.000+0000",NA,"6915",NA,"D. C. Daly",1991,6,8,"Brazil","Acre",NA,"BR 317 (Estrada Rio Branco-BrasilÃ©ia) approx. 10 km W of km 68",-67.75,-10.5,NA,"c4885857-3fa6-45e3-8ed6-fb596ceb6c4b",NA,"Cordia decipiens I.M.Johnst."
"2","2014-07-22T18:38:54.000+0000","JBRJ","RB","RB00502533","Cordia decipiens I.M.Johnst.","cf.","Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M.N.S. Stapf","2007-01-01T00:00:00.000+0000",NA,"5332",NA,"C.A. Cid; et.al",1984,10,18,"Brazil","Acre","Cruzeiro do Sul","BR 364, 44 Km E da cidade Cruzeiro do Sul. P.A.D. Sta Luzia. Reserva Florestal.",-73.216667,-7.133333,"Árvore nº 807. Parcela 15, DAP= 16.5 cm. Flores. Árvores do inventário do D.G. Campell et.al","urn:catalog:JBRJ:RB:502533",NA,"Cordia decipiens I.M.Johnst."
"3","2017-10-16T22:32:20.000+0000","JBRJ","RB","RB00059734","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","M.W.S.Stapf",NA,NA,"380",NA,"A.Janssen ; I.Gemtchujnicov",1980,5,13,"Brazil","Amazonas","Humaitá","Campo IV, ao Norte da Transamazônica 2 Km da balsa.",NA,NA,"Arvoreta, até 4m; folhas verdes, pubérulas.","urn:catalog:JBRJ:RB:59734",NA,"Cordia decipiens I.M.Johnst."
"4",NA,"IEPA","HAMAB","4706","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.","Stapf, M.N.S. de","2007-01-01T00:00:00.000+0000",NA,"421",NA,"Maciel, U.N.",1979,12,4,"Brazil","Pará","Paragominas","Itinga do Pará; Fazenda Caboré. Mata de terra firme, solo argiloso.",0,0,"Árvore de 17 m; fruto imaturo; folha pilosa dorsalmente. &nf;Col. de madeira.","BRA:IEPA:HAMAB:0000004706",NA,"Cordia decipiens I.M.Johnst."
"5","2008-12-10T17:52:02.000+0000","K","Herbarium","K000583338","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.",NA,NA,"ISOTYPE","6048",NA,"Krukoff, B.A.",1934,9,8,"Brazil",NA,NA,"Basin of Rio Madeira  Municipality Manicore, near Santa Fe.",NA,NA,"""Chapeu de sol.""","http://specimens.kew.org/herbarium/K000583338",NA,"Cordia decipiens I.M.Johnst."
"6",NA,"F","Botany","V0052376F","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.",NA,NA,"ISOTYPE","6048",NA,"B. A. Krukoff",1934,9,8,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"e0414270-a180-47cc-8f53-d5e763f6897c",NA,"Cordia decipiens I.M.Johnst."
"7",NA,"US","Botany","2250274","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.",NA,NA,"ISOTYPE","6048",NA,"B. A. Krukoff",1934,9,8,"Brazil","Amazonas",NA,"State of Amazonas: Municipality of Manicore, near Santa Fe.",NA,NA,NA,"http://n2t.net/ark:/65665/310edd9a5-f076-4f52-a23a-ccb3a9d475b1",NA,"Cordia decipiens I.M.Johnst."
"8",NA,"NY","NY","335099","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.",NA,NA,"TYPE","6048",NA,"B. A. Krukoff",1934,9,8,"Brazil","Amazonas",NA,"Near Santa Fe",-61.3015865817728,-5.81285251017925,NA,"9e1f526b-cb5e-4570-8076-41e13b9f14da",NA,"Cordia decipiens I.M.Johnst."
"9","2008-11-25T00:00:00.000+0000","BR",NA,"BR0000006961466","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.",NA,NA,"ISOTYPE","6048",NA,"Krukoff B.A.",1934,9,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006961466",NA,"Cordia decipiens I.M.Johnst."
"10","2017-10-17T17:28:10.000+0000","JBRJ","RB","RB00536952","Cordia decipiens I.M.Johnst.",NA,"Ehretiaceae","Cordia","decipiens","I.M.Johnst.",NA,NA,"ISOTYPE","6048",NA,"Krukoff, B.A.",1934,11,8,"Brazil","Amazonas","Manicoré","Basin of Rio Madeira.",NA,NA,"N.V.: ""Chapéu de sol"". Shrub 40 ft high. Terra firma. Perto de Santa Fe","urn:catalog:JBRJ:RB:536952",NA,"Cordia decipiens I.M.Johnst."
