"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","161941","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01T00:00:00.000+0000",NA,"14887",NA,"Queiroz, L.P.de",2010,5,29,"Brazil","Bahia","Morro do Chapéu","APA Gruta dos Brejões, ca. de 3 Km N da comunidade.",-41.405278,-11.014722,"Catinga arbustivo-arbórea sobre afloramento calcáreo, com muitas rochas expostas.","BRA:UEFS:HUEFS:0000161941",NA,"Cordia incognita Gottschling & J.S.Mill."
"2",NA,"UEFS","HUEFS","170306","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-07-01T00:00:00.000+0000",NA,"16215",NA,"Guedes, M.L.",2009,10,27,"Brazil","Bahia","Irecê","Jussara, caminho para central.",-41.984444,-11.056667,"Caatinga.","BRA:UEFS:HUEFS:0000170306",NA,"Cordia incognita Gottschling & J.S.Mill."
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","90932","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","Guedes, ML","2009-11-01T00:00:00.000+0000",NA,"16193",NA,"Guedes, ML; Gomes, FS; Melo, E; Silva, BM da",2009,10,27,"Brazil","Bahia","Irecê","Irecê",-41.944167,-11.164722,"de ca 5 m de altura. Folhas membranáceas, discolores, com a face abaxial vilosa. Frutos com cálice marrom acrescente no fruto.","BRA:UFBA:ALCB:0000090932",NA,"Cordia incognita Gottschling & J.S.Mill."
"4",NA,"UEFS","HUEFS","161115","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-08-01T00:00:00.000+0000",NA,"403",NA,"Correia, C.",2008,1,26,"Brazil","Bahia","Sento Sé","Estada saindo de sento Sé a 8km de distancia da Sede.",-41.958889,-9.722778,"Caatinga arborea, solo arenoso","BRA:UEFS:HUEFS:0000161115",NA,"Cordia incognita Gottschling & J.S.Mill."
"5",NA,"UFPR","UPCB","58585","Patagonula bahiensis Moric.","Ehretiaceae","Cordia","bahiensis","Moric.","Conceição, S.F.","2007-06-01T00:00:00.000+0000",NA,"4695",NA,"Melo, E.",2007,4,14,"Brazil","Bahia","Morro do Chapéu","Fazenda São João Brejões, Rio Salitre",-41.089167,-11.266944,"Arbusto ca. 3-4m, folhas coriáceas discolores, frutos verdes, sépalas acrescentes verde-claras. Caatinga na beira do rio..","BRA:UFPR:UPCB:0000058585",NA,"Patagonula bahiensis Moric."
"6",NA,"Universidade Federal da Bahia (UFBA)","ALCB","80301","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","Conceição, AA; et al.","2007-04-01T00:00:00.000+0000",NA,"1955",NA,"Conceição, AA; Harley, RM; Santos, RM; Rocha, DSB",2007,4,19,"Brazil","Bahia",NA,"Paramirim, Catuarama.",-42.266667,-13.316667,"Ca. 4,0m alt. Fruto verde a pretos com sépalas castanhas.","BRA:UFBA:ALCB:0000080301",NA,"Cordia incognita Gottschling & J.S.Mill."
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","80499","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","Conceição, SF","2007-07-01T00:00:00.000+0000",NA,"4695",NA,"Melo, E; França, F; Gonçalves, Rocha, D; Côrtes, A",2007,4,14,"Brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Fazenda São João Brejões. Rio Salitre",-41.089167,-11.266944,"ca. de 3-4 m alt. Folhas coriáceas discolores. Frutos verdes, sépalas acrescentes verde-claras.; na beira do rio.","BRA:UFBA:ALCB:0000080499",NA,"Cordia incognita Gottschling & J.S.Mill."
"8",NA,"UESB","HUESB","3004","Patagonula bahiensis Moric.","Ehretiaceae","Cordia","bahiensis","Moric.","S.F. Conceição.","2007-06-01T00:00:00.000+0000",NA,"4695",NA,"Melo, E.; F. França, J M Gonçal; F. França, J M Gonçal",2007,4,14,"Brazil","Bahia","Morro do Chapéu","Fazenda São João brejões. Rio Salitre",-41.869444,-11.269444,"Troca de material; Arbusto ca de 3-4m de alt. Folhas coriáceas discolores Frutos verdes, sépalas acrescentes verdes-claras.; Caatinga na beira do Rio ; HA","BRA:UESB:HUESB:0000003004",NA,"Patagonula bahiensis Moric."
"9",NA,"MBM","MBM","336366","Patagonula bahiensis Moric.","Ehretiaceae","Cordia","bahiensis","Moric.",NA,NA,NA,"1863",NA,"Cardoso, D; et al.",2007,5,4,"Brazil","Bahia","Morro do Chapéu","#?#Ca 2km da Comunidade dos Brejões.",0,0,"Árvore de 5m de alt. Folhas cartáceas. Frutos imaturos verdes. Caatinga arbórea-arbustiva sobre afloramento de calcário.","BRA:MBM:MBM:0000336366",NA,"Patagonula bahiensis Moric."
"10",NA,"UEFS","HUEFS","119869","Cordia incognita Gottschling & J.S.Mill.","Ehretiaceae","Cordia","incognita","Gottschling & J.S.Mill.","M.N.S.Stapf","2012-07-01T00:00:00.000+0000",NA,"168",NA,"Gonçalves, J.M.",2007,5,5,"Brazil","Bahia","Morro do Chapéu","Lagedo Bordado.",-41.161111,-11.257778,NA,"BRA:UEFS:HUEFS:0000119869",NA,"Cordia incognita Gottschling & J.S.Mill."
