"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB01384156","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","","",NA,"8",NA,"Viveiro da Mata Atlântica",2017,1,1,"brazil","Rio de Janeiro","Nova Friburgo","",-42.501539,-22.319613,"","Cordia magnoliifolia Cham.",NA,"centroide mpo OK","GBIF"
"2",NA,NA,"MBM","409070","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","Völtz, RR","2017-03-08",NA,"1201",NA,"Völtz, RR; Brotto, ML",2017,2,20,"brazil","Paraná","Morretes","PARNA Saint-Hilaire/Lange, trilha para Torre da Prata",-48.717778,-25.600278,"Árvore 7 m alt.; frutos verdes.; Interior de Floresta Ombrófila Densa Submontana.","Cordia magnoliifolia Cham.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"ALCB","127900","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","Guedes, ML","2017-05-01",NA,"25582",NA,"Guedes, ML; Maia Neto, AL; Alunos de Botânica BIO C05",2017,4,2,"brazil","Bahia","Igrapiúna","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.",-39.156111,-13.877222,"Folhas cartáceas, discolores. Inflorescência terminal, flores em botões.","Cordia magnoliifolia Cham.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"RB","RB01164347","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","L.P.M. DE MORAES","2016-09-13",NA,"564",NA,"R. G. Barbosa-Silva; C.F.Hall, C.O.Martins-Hall, L.C.B. Lobato",2016,8,11,"brazil","Pará","Belém","Trilha do Macaco. Parque Estadual do Utinga",-48.426111,-1.423889,"Árvore, ca. de 4 m de alt., folha verde, fruto verde","Cordia magnoliifolia Cham.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"RB","RB00988735","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","E.Guimarães","",NA,"4035",NA,"M.G.Bovini; F.Negreiros et M.Iguatemy",2014,8,20,"brazil","Rio de Janeiro","Rio de Janeiro","REBIO Tinguá,próximo ao Orbel 2, parcela 5 do PPBio. 959 m.",-43.421944,-22.539167,"Árvore ca. 4,5m, semi-heliófila. Folhas semi-coriáceas, concolores. Frutos maduros vinosos. Próximo a cancela da entrada da REBio Tinguá.","Cordia magnoliifolia Cham.",NA,"original coordinates outside municipality original in rio de janeiro falls in nova iguacu","GBIF"
"6",NA,NA,"MBM","407012","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","Ariati, V","",NA,"943",NA,"Ariati, V; Augusto-Silva, M",2013,2,NA,"brazil","Paraná","Rio Branco do Sul","Pousada Ribeirão das Flores, EIA/RIMA PCH's Arrieiros e Água Branca",-49.34863,-25.077069,"Árvore isolada em pastagem. Fruto vermelho.; Ecótono Floresta Ombrófila Mista/Floresta Ombrófila Densa/Floresta Estacional Semidecidual.","Cordia magnoliifolia Cham.",NA,"centroide mpo (0) OK","GBIF"
"7",NA,NA,"RB","RB00889742","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","RAJÃO, P.H.M. ; ARAUJO, R.C.","",NA,"004",NA,"ARAUJO, R.C.; RAJÃO, P.H.M.",2013,3,24,"brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Campus Fiocruz-Mata Atlântica.",-43.45231,-22.924471,"Floresta Ombrófila Densa Submontana","Cordia magnoliifolia Cham.",NA,"centroide mpo OK","GBIF"
"8",NA,NA,"NY","03066150","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","","",NA,"4",NA,"R. C. Araujo",2013,3,24,"brazil","Rio de Janeiro","","Parque Estadual da Pedra Branca, Campus Fiocruz-Mata AtlÃ¢ntica.",NA,NA,"","Cordia magnoliifolia Cham.",NA,NA,"GBIF"
"9",NA,NA,"RB","RB01013411","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","S.A. Nicolau","",NA,"241",NA,"J.P.L. Braga; E.A. Williams; W.C. Freitas",2013,12,18,"brazil","Minas Gerais","Caldas","APA da Pedra Branca em Pocinhos do Rio Verde, coletada em remanescente de mata.",-46.391667,-21.956389,"Árvore ca. 6m. Folhas discolores e flores creme com cálice creme esverdeado. Borda de mata","Cordia magnoliifolia Cham.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"VIES","28684","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","Ribeiro, M.; Siqueira, G.","2012-07-01",NA,"801",NA,"Ribeiro, M.",2012,2,13,"brazil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande.",-39.832833,-18.445026,"SW1839","Cordia magnoliifolia Cham.",NA,"centroide mpo OK","GBIF"
"11",NA,NA,"RB","RB00780799","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia",NA,"Cham.","E.M.Saddi","",NA,"805",NA,"E.M.Saddi; Pedro Otavio Samor, Silfo Neves & Roni Chaves",2012,7,21,"brazil","Espírito Santo","Marilândia","Parcela 14 para os estudos do EIA do Mineroduto Morro do Pilar/MG - Linhares/ES.",-40.45,-19.44,"Arvoreta com cerca de 5m de altura. Frutos enegrecidos.","Cordia magnoliifolia Cham.",NA,"original coordinates OK","GBIF"
