"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"Reserva Natural Vale (CVRD)","CVRD","15912","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Geovane S. Siqueira","2018-07-12T00:00:00.000+0000",NA,"1277","Siqueira, G.S.",2018,7,12,"Brazil","Es","LINHARES",NA,NA,NA,"arvoreta 3 m, com ramos bem aromatizado <ll>dwc_commonname:</ll> Canela barração","BRA:CVRD:CVRD:0000015912",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"2",NA,"IF","SPSF","51317","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva",NA,NA,NA,"4574","P.L.R. de Moraes & H. van der Werff & M. Vergne & T.A. Pontes & M. Cruz",2015,1,21,"Brazil","Es","Linhares","Reserva Natural Vale, Marco de Ferro",NA,NA,"COLETA: Arvoreta 3m, frutos imaturos verdes.;","BRA:IF:SPSF:0000051317",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"3",NA,"Reserva Natural Vale (CVRD)","CVRD","15483","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Pedro L.R. Moraes","2014-06-18T00:00:00.000+0000",NA,"3664","P.L.R. Moraes, M.C. Vergne",2014,6,18,"Brazil","Es","LINHARES",NA,NA,NA,"Arvore 7m, flores brancas, frutos imaturos. <ll>dwc_commonname:</ll> Canela barração","BRA:CVRD:CVRD:0000015483",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"5",NA,"Reserva Natural Vale (CVRD)","CVRD","15455","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Geovane S. Siqueira","2015-09-10T00:00:00.000+0000",NA,"3736","P.L.R. Moraes, D.A. Folli, M.C. Vergne, M.C. Cruz",2014,9,25,"Brazil","Es","LINHARES",NA,-39.954083,-19.074583,"arvoreta de 3 m, subosque, poucos botões florais brancos, cúpulas remanesncentes nos ramos. <ll>dwc_commonname:</ll> Canela barração","BRA:CVRD:CVRD:0000015455",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"6",NA,"Universidade Estadual Paulista, UNESP","HRCB","63627","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Vergne, M.C.",NA,NA,"3736","Cruz, M.",2014,9,25,"Brazil","ESão Pauloírito Santo","Linhares","Reserva Natural da Vale",-39.954083,-19.074583,"Arvoreta 3m, subosque, poucos botões florais brancos, cúpulas remanescentes nos ramos.","BRA:UNESPRC:HRCB:0000063627",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"7",NA,"Universidade Estadual Paulista, UNESP","HRCB","61513","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Vergne, M.C.","2016-06-01T00:00:00.000+0000",NA,"860","Siqueira, G.S.",2013,2,15,"Brazil","ESão Pauloírito Santo","Linhares","Estrada Macanaíba Pele de Sapo. Perto da estrada.",-40.02,-19.165389,"Árvore 7m., fuste cilíndrico 4m., cap. Do fuste 36 cm., Diam. Da copa 4 m., casca áspera, seiva incolor.Flores e botões brancos perfumados. <ll>dwc_commonname:</ll> Canela da mussununga","BRA:UNESPRC:HRCB:0000061513",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"8",NA,"Universidade Estadual Paulista, UNESP","HRCB","61536","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Vergne, M.C.","2015-08-01T00:00:00.000+0000",NA,"3611","Moraes, P.L.R. de",2013,10,27,"Brazil","ESão Pauloírito Santo","Linhares","Estrada Flamengo",NA,NA,"Arvoreta 6 m, flores brancas","BRA:UNESPRC:HRCB:0000061536",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"9",NA,"Reserva Natural Vale (CVRD)","CVRD","13778","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Geovane S. Siqueira","2012-06-14T00:00:00.000+0000",NA,"739","Siqueira, G.S.",2012,6,14,"Brazil","Es","LINHARES",NA,-39.960167,-19.074306,"<ll>dwc_commonname:</ll> Canela barração","BRA:CVRD:CVRD:0000013778",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"10",NA,"Reserva Natural Vale (CVRD)","CVRD","13943","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Moraes, P.L.R.","2012-07-11T00:00:00.000+0000",NA,"3487","P.L.R. Moraes & G.S. Siqueira",2012,7,11,"Brazil","Es","SOORETAMA",NA,-40.148,-19.049139,"<ll>dwc_commonname:</ll> Canela barração","BRA:CVRD:CVRD:0000013943",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
"11",NA,"Universidade Estadual Paulista, UNESP","HRCB","59813","Ocotea ciliata L.C.S.Assis & Mello-Silva","Lauraceae","Ocotea","ciliata","L.C.S.Assis & Mello-Silva","Moraes, P.","2012-07-09T00:00:00.000+0000",NA,"3481","Moraes, P.L.R. de",2012,7,9,"Brazil","ESão Pauloírito Santo","Linhares",NA,NA,NA,"Árvore 4 m, frutos maduros vermelhos com cúpula verde. <ll>dwc_commonname:</ll> Canela barração","BRA:UNESPRC:HRCB:0000059813",NA,"Ocotea ciliata L.C.S.Assis & Mello-Silva",NA,NA,NA,NA
