"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","69908","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Flávio M. Alves","2017-09-12T00:00:00.000+0000",NA,"17444",NA,"A. Pott",2017,9,8,"Brazil","Mato Grosso do Sul","Campo Grande","Rancho WN.",-54.511239,-20.561611,"HABITAT:Vereda herbáceo-arbustiva com Mauritia flexuosa. Solo hidromórfico com afloramento do lençol freático. Relevo vale.;CULT:Fruto para fauna.;HABITO:Arvoreta. 3,00 m de altura. Esparsa.;FLOR:Flor ausente.;FRUTO:Fruto preto.;","BRA:UFMS:CGMS:0000069908",NA,"Nectandra gardneri Meisn.",NA
"2",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","59490","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","F.M. Alves","2015-11-12T00:00:00.000+0000",NA,"68",NA,"G.P.Freitas",2015,11,12,"Brazil","Mato Grosso do Sul","Jateí","Parque Estadual Várzeas do Ivinhema.",-53.663081,-22.898619,"HABITAT:Floresta Estacional Semi decidual, em ambiente de várzea.; HABITO:Árvore.;","BRA:UFMS:CGMS:0000059490",NA,"Nectandra gardneri Meisn.",NA
"3",NA,"UFPB","JPB","57666","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Nusbaumer, L","2013-07-01T00:00:00.000+0000",NA,"3816",NA,"Groupo Pedra Talhada",2013,5,2,"Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.",-36.435255,-9.235856,"tree, 23 m, 21 cm DBH; light green capsule, dark green cupule, good scent; on the 1-ha plot sample number H, tree number H0897; specimen photgraphed in situ; duplicates dried with hot air; Submontane tropical moist forest (plain)","BRA:UFPB:JPB:0000057666",NA,"Nectandra gardneri Meisn.",NA
"4",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","66306","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","F. Macedo Alves","2013-11-27T00:00:00.000+0000",NA,"604",NA,"F. Macedo Alves",2013,11,27,"Brazil","Mato Grosso do Sul","Campo Grande","Campus da UFMS, Próximo a Psicultura",-54.613333,-20.499167,"Material com flores secas HABITAT:Cerrado.; HABITO:Árvore cerca de 7m de altura.;","BRA:UFMS:CGMS:0000066306",NA,"Nectandra gardneri Meisn.",NA
"5",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","37979","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,"336",NA,"S.N.Moreira",2010,8,13,"Brazil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte. Área de Varjão proximo à ferrovia.",-54.789889,-20.556694,"HABITAT:Caapão em campo úmido de Veredas com buriti em domínio de Cerrado.; HABITO:Árvore.; FRUTO:Fruto negro.;","BRA:UFMS:CGMS:0000037979",NA,"Nectandra gardneri Meisn.",NA
"6",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","37980","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","D.O. Domingos",NA,NA,"337",NA,"S.N.Moreira",2010,8,13,"Brazil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte. Área de Varjão proximo à ferrovia.",-54.789889,-20.556694,"HABITAT:Caapão em campo úmido de Veredas com buriti em domínio de Cerrado.; HABITO:Árvore.;","BRA:UFMS:CGMS:0000037980",NA,"Nectandra gardneri Meisn.",NA
"7","2017-10-14T01:17:44.000+0000","JBRJ","RB","RB00727819","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","A. Guinel",NA,NA,"478",NA,"Daneu, L.; L.C. Gomes, A.O. Moraes, H. Gava",2010,12,1,"Brazil","Minas Gerais","Espera Feliz","Serra da Marcieira (área do ICMBIO), Topo da Serra.",-41.821389,-20.040833,"Árvore, ca. 14m alt. Folhas verde-escura com a face inferior mais clara. Inflorescência com flores creme","urn:catalog:JBRJ:RB:727819",NA,"Nectandra gardneri Meisn.",NA
"8",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","18566","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","F.M. Alves","2009-07-09T00:00:00.000+0000",NA,"4797",NA,"G.A. Damasceno-Junior",2007,4,25,"Brazil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.",-54.363,-20.655917,"4 m de alt.HABITAT:mata de galeria inundável. Solo argiloso. plano ondulado.; HABITO:arvoreta.;FLOR:Flor creme.;","BRA:UFMS:CGMS:0000018566",NA,"Nectandra gardneri Meisn.",NA
"9",NA,"MBM","MBM","318363","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Alves, FM","2009-11-11T00:00:00.000+0000",NA,"4828",NA,"Silva, JM; Barbosa, E",2006,6,10,"Brazil","Mato Grosso do Sul","Antônio João","Fazenda Cervo",0,0,"Árvore, 4m, flor creme. Capão","BRA:MBM:MBM:0000318363",NA,"Nectandra gardneri Meisn.",NA
"10","2008-05-27T22:02:00.000+0000","MO","MO","3434447","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","H. van der Werff","2008-01-01T00:00:00.000+0000",NA,"Silva 4828",NA,"J.M. Silva",2006,6,10,"Brazil","Mato Grosso do Sul",NA,"Fazenda Cervo (Mun. Antônio João). Capão.",NA,NA,NA,"urn:catalog:MO:Tropicos:3434447","http://www.tropicos.org/Specimen/3434447","Nectandra gardneri Meisn.",NA
