"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Instituto AmazÃ³nico de Investigaciones CientÃ­ficas SINCHI","COAH","24632","Rhodostemonodaphne peneia MadriÃ±Ã¡n","Lauraceae","Rhodostemonodaphne","peneia","MadriÃ±Ã¡n","MadriÃ±Ã¡n, S.","1997-01-01T00:00:00.000+0000",NA,"1286","LÃ³pez, R.",1996,3,22,"Colombia","Guaviare",NA,"entre caserÃ­o Nare y caserÃ­o Guanapalo",-72.31083,2.68667,"Ejemplar botÃ¡nico","SINCHI:COAH:24632",NA,"Rhodostemonodaphne peneia MadriÃ±Ã¡n"
"2",NA,"Herbario AmazÃ³nico Colombiano","COAH","24632","Rhodostemonodaphne peneia MadriÃ±Ã¡n","Lauraceae","Rhodostemonodaphne","peneia","MadriÃ±Ã¡n","MadriÃ±Ã¡n, S.",NA,NA,"1286","LÃ³pez-C., R.",NA,NA,NA,"Colombia",NA,"San JosÃ© del Guaviare",NA,-72.31083,2.68667,NA,"13481",NA,"Rhodostemonodaphne peneia MadriÃ±Ã¡n"
"3","2/06/17 16:16","INPA","INPA","121031","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","RondÌ«nia",NA,"BR364, Estrada da FUNAI, km 05., BR-364, Rodovia CuiabÌÁ-Porto Velho, Estrada da Funai, Km 5",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
"4","2/06/17 16:16","INPA","INPA","156493","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÌÁrio, ZF3., Distrito AgropecuÌÁrio da SUFRAMA-Rodovia BR-174 Km 64 depois 41 Km L na ZF-3, Fazenda Esteio",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
"5","2/06/17 16:16","INPA","INPA","15671","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","MadriÌ±ÌÁn, SR",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, ao lado do igarapÌ© perto dos canteiros",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
"6","2/06/17 16:16","INPA","INPA","159027","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke; entre a cantina e o campo de futebol",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
"7","2/06/17 16:16","INPA","INPA","161959","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","Ramos, JF",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Serra do AracÌÁ, 1 Km ao Sul da parte central da Serra do AracÌÁ e 9 Km a Leste do rio Jauari. II Inventariado situado ao pÌ© da serra.",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
"8","2/06/17 16:16","INPA","INPA","177273","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","MadriÌ±ÌÁn, S",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Margem da estrada de acesso aos alojamentos.",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
"9","2/06/17 16:16","INPA","INPA","177303","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Trilha a esquerda do km 0.35 estrada alojamento-torre.",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
"10","2/06/17 16:16","INPA","INPA","178640","Rhodostemonodaphne peneia","Lauraceae","Rhodostemonodaphne",NA,"MadriÌ±ÌÁn","MadriÌ±ÌÁn, SR",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Na entrada da Reserva.",NA,NA,NA,NA,NA,"Rhodostemonodaphne peneia MadriÌ±ÌÁn"
