"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"CESJ","62533","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","L.C.S. Assis","2013-06-01",NA,"511",NA,"D.S. Santiago",2013,3,30,"brazil","Minas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária localizada a 1.800 - 2.000 m de altitude.",-44.822926,-22.017171,"Árvore, ca. 10 m, frutos passados.","Persea splendens Meisn.",NA,"centroide mpo (0) OK","GBIF"
"2",NA,NA,"HUEFS","183002","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","P.Moraes","",NA,"663",NA,"Matos, E.N.de",2011,10,10,"brazil","Bahia","Maraú","Cassange, comunidade Saleiro.",-38.961667,-14.013056,"Floresta.","Persea splendens Meisn.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"MBM","401287","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","","",NA,"663",NA,"Matos, EN de; Fernandes, M; Vidal, M",2011,10,10,"brazil","Minas Gerais","Maraú","Cassange, Comunidade Saleiro",-38.961667,-14.013056,"Árvore, cerca de 15m de altura; folhas discolores, face abaxial tomentosa e ferrugínea, as novas com tricoma pulvurulento; flores pardacentas; LA 527.; Floresta.","Persea splendens Meisn.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"SPF","218700","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","Pena, MA","2009-01-01",NA,"655",NA,"Pena, MA",2008,1,21,"brazil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.",-43.510556,-19.246944,"Arbusto ca. 2 m. Folhas discolores com face abaxial reflexiva. Raque castanha. Botões castanho-esverdeados.","Persea splendens Meisn.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"NY","02103745","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","H. H. van der Werff","2012-01-01",NA,"6707",NA,"A. M. Amorim",2007,1,20,"brazil","Bahia","","Serra do Peito-de-MoÃ§a. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no Assentamento Santo Antonio. RPPN ""Caminho das Pedras"".",-39.3417,-15.1736,"","Persea splendens Meisn.",NA,"original coordinates outside municipality original in  falls in arataca","GBIF"
"6",NA,NA,"SPF","218394","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","Assis, LCS","2008-01-01",NA,"591",NA,"Pena, MA",2007,11,12,"brazil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.",-43.510556,-19.246944,"Arbusto. Folhas discolores com face abaxial dourado-claro.","Persea splendens Meisn.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"MO","3137836","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","H.v.d. Werff","2004-01-01",NA,"Fonseca 2568",NA,"Marina L. Fonseca",2001,4,24,"brazil","Goiás","","Municipio Campos Belos. Estrada de chão para Pouso Alto. Vegetacão: Vereda. Solo arenoso. Relevo: plano/ondulado.",-46.43055,-12.99833,"","Persea splendens Meisn.",NA,"original coordinates outside municipality original in  falls in campos belos","GBIF"
"8",NA,NA,"MO","3137618","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","H.v.d. Werff","2004-01-01",NA,"Fonseca 2704",NA,"Marina L. Fonseca",2001,5,15,"brazil","Bahia","","Mpio. de Cocos. Fazenda Trijuncão. Ponto 3. Relevo: Plano.",-45.94583,-14.77694,"","Persea splendens Meisn.",NA,"original coordinates outside municipality original in  falls in jaborandi","GBIF"
"9",NA,NA,"UB","133362","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","Moraes, PLR","2004-01-01",NA,"478",NA,"Sampaio, AB",2001,5,7,"brazil","Tocantins","Mateiros","Região do Jalapão",-46.133333,-10.55,"Flor creme.; Árvore 3m.; Borda de mata de galeria","Persea splendens Meisn.",NA,"original coordinates OK","GBIF"
"10",NA,NA,"HUEFS","177580","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","H.L.Ribeiro","2016-10-01",NA,"2704",NA,"Fonseca, M.L.",2001,5,15,"brazil","Bahia","Cocos","Fazenda Trijunção. Ponto 3.",-45.945833,-14.776944,"Vereda ocasional.","Persea splendens Meisn.",NA,"original coordinates outside municipality original in cocos falls in jaborandi","GBIF"
"11",NA,NA,"UB","133361","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","Moraes, PLR","2004-01-01",NA,"374",NA,"Sampaio, AB",2001,5,3,"brazil","Tocantins","Mateiros","Região do Jalapão",-46.416667,-10.583333,"Flor creme.; Árvore 5m.; Campo limpo úmido","Persea splendens Meisn.",NA,"original coordinates OK","GBIF"
"12",NA,NA,"SPSF","30151","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","J.B.Baitello","2011-05-24",NA,"7023",NA,"R.J.V.Alves",2001,6,28,"brazil","Minas Gerais","Tiradentes","Serra de São José",-44.155269,-21.116918,"COLETA: XLS: SPSFAntigo&nf;Campo Rupestre, entre afloramentos de quartzito.&nf;Arvoreta 1,8m altura; frutos maduros nigrescentes.; GEOGRAFIA: Cachoeira do Mangue, crista Oeste. &nf;Ex-R;","Persea splendens Meisn.",NA,"centroide mpo OK","GBIF"
"13",NA,NA,"RB","RB00161435","Persea splendens Meisn.",NA,"Lauraceae","Persea","splendens",NA,"Meisn.","L. C. S. Assis","2004-06-21",NA,"168",NA,"P. Fiaschi; J. R. Pirani, L. R. Lima e J. P. Cometti",2000,3,22,"brazil","Minas Gerais","Grão Mogol","Trilha para o topo da Serra do Barão.",-42.916667,-16.533333,"Arbustos ca. 1,8m alt. entre blocos rochosos. Flores alvas.","Persea splendens Meisn.",NA,"original coordinates OK","GBIF"
