"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UEFS","HUEFS","198007","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"1186","Simon, M.F.",2011,3,25,"Brazil","Rondônia","Porto Velho","Ao longo da BR - 364, 8 km a oeste de Jaci Paraná. Ramal em direção á linha de transmição, 500m ao sul, fazenda Carvalho.",-64.479722,-9.274167,"Floresta Ombrófila Aberta de terra firme.","BRA:UEFS:HUEFS:0000198007",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"2","2017-10-18T23:21:01.000+0000","JBRJ","RB","RB00825354","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"15904","G. Pereira-Silva; et al.",2011,4,4,"Brazil","Rondônia","Porto Velho","Ramal de FURNAS.",-64.691667,-9.338055,"Árvore com ca. 7 m de altura. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:825354",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","250952","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"15904",NA,2011,4,4,"Brazil","Rondônia",NA,"Ramal de FURNAS.",-64.69,-9.338056,NA,"urn:catalog:inpa:herbarium:232137",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","244889","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"15605",NA,2010,8,12,"Brazil","Rondônia",NA,"UHE Jirau, Canteiro de obra da UHE Jirau, em frente ao escritório da LEME.",-64.61,-9.257222,NA,"urn:catalog:inpa:herbarium:227579",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"5",NA,"NY","NY","02447417","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"15605","G. Pereira-Silva",2010,8,12,"Brazil","Rondônia",NA,"Canteiro de obra da UHE Jirau, em frente ao escritório da LEME.",-64.6119,-9.2572,NA,"d6fcc12c-9f8b-48df-9b5a-7f00e23373c4",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"6",NA,"Universidade Federal de Mato Grosso (UFMT)","CNMT","3244","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"15605","Silva, G.P.; Santos, A.A.; Moreira, G.A.; Pereira, J.B.",2010,8,12,"Brazil","Rondônia","Porto Velho","Canteiro de obra da Usina Hidroelétrica Jirau. Filadélfia - Babaçulândia, próxima à foz do rio Tranqueira.",-55.649167,-11.848056,"Ocasional, Fruto: Imaturos verdes.","BRA:UFMT:CNMT:0000003244",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"7","2017-10-18T11:29:08.000+0000","JBRJ","RB","RB00131876","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"42","Juan G. Soler A.; Ernane Fontes Barbosa",2004,2,18,"Brazil","Roraima","Caracaraí","próximo ´a Vila de Caicubi.",-62.089167,-1.028611,"Base com pequenas sapopemas de 40 cm. Ritidoma preto, com presença de lenticelas em linhas horizontais. Casca morta preto. Casca viva alaranjado. Alburno creme. Fruto cor verde.","urn:catalog:JBRJ:RB:131876",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191072","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"520","Assun̤̣o, PACL",1997,6,11,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10765",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"9",NA,"Instituto de Botânica, IBT","SP","318402","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Mamede, MCH","2017-12-01T00:00:00.000+0000","PARATYPE","520","Assunção, PACL; Pereira, EC; Silva, CF",1997,6,11,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000318402",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"10",NA,"Instituto de Botânica, IBT","SP","314909","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Mamede, MCH","2017-12-01T00:00:00.000+0000","PARATYPE","418","Assunção, PACL; et al.",1996,10,25,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000314909",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","177346","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"823","Vicentini, A",1995,2,1,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Por trilha a direita do km 1.1 da estrada alojamento-torre.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201517",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"12","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15231","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Werff, H.H. van der","1992-01-01T00:00:00.000+0000",NA,"6767","Rodrigues, WA",1964,12,1,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Q-19",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:161753",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"13",NA,"W","Herbarium W","2006-0017016","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Ocotea nigrescens Vicentini",NA,NA,NA
