"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","fieldNumber","comments"
"1",NA,"NY","NY","01203232","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","A. Vicentini","1998-01-01T00:00:00.000+0000",NA,"133","C. Dick",1992,6,9,"Brazil","Amazonas",NA,"Ca. 90 Km N de Manaus. Distrito Agropecuário da SUFRAMA, Rodovia BR-174, Km 64, depois 21 Km L na ZF3. Fazenda Porto Alegre",-59.904816,-2.434182,NA,"7e0da4c1-0a35-4010-a512-d4536b040352",NA,"Ocotea ligulata subsp. van-der Werff",NA,NA,NA
"2",NA,"NY","NY","01155317","Ocotea ligulata subsp. van-der Werff","Lauraceae","Ocotea","ligulata","van-der","subsp. van-der Werff","H. H. van der Werff","2000-01-01T00:00:00.000+0000",NA,"20574","S. A. Mori",1989,7,9,"Brazil","Amazonas",NA,"Distrito AgropecuÃ¡ria, Reserva 1501 ( Km 41 ) of the WWF/INPA MCS Project",-59.75,-2.416667,NA,"52a8b938-1cfd-4c7a-abab-279f685d34fc",NA,"Ocotea ligulata subsp. van-der Werff",NA,NA,NA
