"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","254111","Assis, RL de"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","206770","Souza, MC de"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","206660","Souza, MAD de"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","194204","Brocki, E"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","203427",NA
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","202692","Co̻lho, LF"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","201566","Miranda, IS"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","205404","Jesus, NG"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","205414","Orge, MDR"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","202238","Lemos, MC"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","202225","Lemos, MC"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","202236","Lemos, MC"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","199956","F̩lix, LP"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","197063","Mac̻do, M"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","197057","Mac̻do, M"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","190552","Flores Ar̩valo, M"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","183026","Flores Ar̩valo, M"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","183139","Flores Ar̩valo, M"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","182082","Ferreira, CAC"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","182124","Ferreira, CAC"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","190646","Setz, EZP"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","159043","Wilde, L"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","198850","Cunha, NML da"
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","198873",NA
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","198871","Cunha, NML da"
"38","Instituto Nacional de Pesquisas da Amazônia (INPA)","163784","Sanaiotti, TM"
"39","Instituto Nacional de Pesquisas da Amazônia (INPA)","161745","Soares, E"
"40","Instituto Nacional de Pesquisas da Amazônia (INPA)","153411","Ferreira, CAC"
"41","Instituto Nacional de Pesquisas da Amazônia (INPA)","158084","Maas, PJM"
"42","Instituto Nacional de Pesquisas da Amazônia (INPA)","157218","Rodrigues, WA"
"43","Instituto Nacional de Pesquisas da Amazônia (INPA)","181595","Lima, HC de"
"44","Instituto Nacional de Pesquisas da Amazônia (INPA)","181691","Lima, HC de"
"45","Instituto Nacional de Pesquisas da Amazônia (INPA)","195868","Silva, ES da"
"46","Instituto Nacional de Pesquisas da Amazônia (INPA)","160673","Silva, JAC da"
"47","Instituto Nacional de Pesquisas da Amazônia (INPA)","153071","Ferreira, CAC"
"48","Instituto Nacional de Pesquisas da Amazônia (INPA)","161854","Rodrigues, WA"
"49","Instituto Nacional de Pesquisas da Amazônia (INPA)","162040","Rodrigues, WA"
"50","Instituto Nacional de Pesquisas da Amazônia (INPA)","161960","Rodrigues, WA"
"51","Instituto Nacional de Pesquisas da Amazônia (INPA)","162039","Rodrigues, WA"
"52","Instituto Nacional de Pesquisas da Amazônia (INPA)","161961","Rodrigues, WA"
"53","Instituto Nacional de Pesquisas da Amazônia (INPA)","161957","Rodrigues, WA"
"54","Instituto Nacional de Pesquisas da Amazônia (INPA)","135593","Silva, MG da"
"55","Instituto Nacional de Pesquisas da Amazônia (INPA)","136451","Silva, MFF da"
"56","Instituto Nacional de Pesquisas da Amazônia (INPA)","135597","Silva, MG da"
"57","Instituto Nacional de Pesquisas da Amazônia (INPA)","134630","Silva, MFF da"
"58","Instituto Nacional de Pesquisas da Amazônia (INPA)","154181","Zarucchi, JL"
