"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"38",NA,"NY","NY","00917965","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. S. Chanderbali",NA,NA,"17122","H. S. Irwin",1966,6,14,"Brazil","Mato Grosso",NA,"Ca. 78 km. S. of Xavantina.  Drainage of the Upper Rio Araguaia.",-52.23,-15.33,NA,"4841d100-dad4-4d96-9e06-a8c2ba1133b9",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"39",NA,"UnB","UB","92499","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Incógnito",NA,NA,"16777","Irwin, HS",1966,6,8,"Brazil","Mato Grosso","Nova Xavantina","Nova Xavantina",-52.35,-14.666667,NA,"BRA:UnB:UB:0000092499",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"42","2008-05-27T22:02:00.000+0000","MO","MO","1560188","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000",NA,"Irwin 17122","Howard S. Irwin|et al.",1966,6,14,"Brazil","Mato Grosso",NA,"Drainage of the upper Rio Araguaia. Ca. 78 km S of Xavantina.",NA,NA,NA,"urn:catalog:MO:Tropicos:1560188","http://www.tropicos.org/Specimen/1560188","Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"45","2008-05-27T22:02:00.000+0000","MO","MO","1560187","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000",NA,"Irwin 17291","Howard S. Irwin|et al.",1966,6,16,"Brazil","Mato Grosso",NA,"Drainage of the upper Rio Araguaia. Ca. 78 km S. of Xavantina.",NA,NA,NA,"urn:catalog:MO:Tropicos:1560187","http://www.tropicos.org/Specimen/1560187","Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"46","2008-05-27T22:02:00.000+0000","MO","MO","1560186","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000",NA,"Irwin 16993","Howard S. Irwin|et al.",1966,6,11,"Brazil","Mato Grosso",NA,"Drainage of the upper Rio Araguaía. Ca. 30 km S. of Xavantina.",NA,NA,NA,"urn:catalog:MO:Tropicos:1560186","http://www.tropicos.org/Specimen/1560186","Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"47","2008-05-27T22:02:00.000+0000","MO","MO","1560191","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000",NA,"Irwin 16777","Howard S. Irwin|et al.",1966,6,8,"Brazil","Mato Grosso",NA,"Drainage of the upper Rio Araguaia. Xavantina.",NA,NA,NA,"urn:catalog:MO:Tropicos:1560191","http://www.tropicos.org/Specimen/1560191","Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"49",NA,"NY","NY","00917968","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. S. Chanderbali",NA,NA,"6007","D. R. Hunt",1966,6,15,"Brazil","Mato Grosso",NA,"Barra do Garcas- Xavantina road, 77 km. from Barra do Garcas",-52.2574555819269,-15.894010798681,NA,"3bc1cd87-9da6-4f6f-b0cf-d23e1d6eea6d",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"52","2017-10-21T20:53:47.000+0000","JBRJ","RB","RB00523548","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Chanderbali","2001-01-01T00:00:00.000+0000",NA,"56091","B. Maguire; J. Murca Pires, C. K. Maguire & N. T. Silva",1963,8,11,"Brazil","Goiás","Goiás","Araguaina. Gaucho Camp",NA,NA,"Tree 3 m high, 5 cm diameter, cupule brown-red.","urn:catalog:JBRJ:RB:523548",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"53",NA,"NY","NY","00917960","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. S. Chanderbali",NA,NA,"56091","B. Maguire",1963,8,11,"Brazil","Tocantins",NA,"Agucho Camp, AraguaÃ­na.",-48.2073762199716,-7.19461241606009,NA,"a0114d78-a0ab-4fde-9152-10503b1cfcaf",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"54","2008-05-27T22:02:00.000+0000","MO","MO","1560189","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Chanderbali (MO)","2001-01-01T00:00:00.000+0000",NA,"Maguire 56091","Bassett Maguire|et al.",1963,8,11,"Brazil","Goiás",NA,"Gaucho Camp, Araguaina.",NA,NA,NA,"urn:catalog:MO:Tropicos:1560189","http://www.tropicos.org/Specimen/1560189","Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"55","2017-10-18T23:41:25.000+0000","JBRJ","RB","RB00523643","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. Chanderbali","2001-01-01T00:00:00.000+0000",NA,NA,"Basset Maguire; J. Murça Pires, Celia K. Maguire & Nilo T. Silva",1963,8,11,"Brazil","Goiás","Goiás","Gaucho Camp, Araguaina.",NA,NA,"Tree 3 m high, 5 cm diam, cupule brown-red, frequent in gallery forest, margin savanna.","urn:catalog:JBRJ:RB:523643",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"56",NA,NA,"Botany","U.1359589","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,NA,"Krukoff BA",1933,8,4,"Brazil","Acre",NA,"Basin of Rio Purus",-69,-9.333333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1359589",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"59","2010-12-20T21:59:00.000+0000","MO","MO","1560192","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,"Silva Manso 3817","A. Silva Manso|J. Lhotsky",1830,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:1560192","http://www.tropicos.org/Specimen/1560192","Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"60",NA,"G","Geneva Herbarium – De Candolle's Prodromus (G-DC)","G-DC-157514/1","Goeppertia chrysophylla Meisn.","Lauraceae","Endlicheria","chrysophylla","Meisn.","CAT.HERB.PRODR. (2008)",NA,"ISOTYPE",NA,"Silva Manso, A. L. da (Coll. HERBIER DE CANDOLLE)",NA,NA,NA,"Brazil",NA,NA,"Mato Grosso - Prov. Cujaba/Estado de Mato Grosso",-55.92333,-13.40083,NA,NA,NA,"Goeppertia chrysophylla Meisn.",NA,NA,NA,NA
"62",NA,"NY","NY","99493","Ocotea lhotzkii Nees","Lauraceae","Endlicheria","lhotzkii","Nees","Unspecified Determiner",NA,"ISOLECTOTYPE","80","A. L. P. d. S. Manso",NA,NA,NA,"Brazil","Mato Grosso",NA,"Cujuba",-56.0977014111779,-15.5997895735814,"The 05/11/1862 on the inner packet on this sheet does not correspond to a collection date. The species Ocotea Lhotzkii was named in 1836.","bcf2a4c7-f4db-4093-b865-88cf6f0595ec",NA,"Ocotea lhotzkii Nees",NA,NA,NA,NA
"63",NA,"B","FMNH-B-Types","3817","Ocotea lhotzkii Nees","Lauraceae","Endlicheria","lhotzkii","Nees",NA,NA,"LECTOTYPE","84","A. L. P. da Silva Manso & J. Lhotsky",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Ocotea lhotzkii Nees",NA,NA,NA,NA
"64",NA,NA,"Botany","U.1359819","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Chanderbali A",NA,NA,NA,"Ramos J; Souza R",NA,NA,NA,"Brazil","Mato Grosso",NA,NA,-51.866667,-12.9,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1359819",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"65",NA,"NY","NY","00917977","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. S. Chanderbali",NA,NA,"518","S. L. M. Moore",NA,NA,NA,"Brazil","Mato Grosso",NA,"""Iter Matogrossense""",0,0,NA,"f63bd81a-9bf9-4e45-8a38-bdc118adb5e5",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"68",NA,"NY","NY","00917976","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. S. Chanderbali",NA,NA,"R.&S.68","J. Ramos",NA,NA,NA,"Brazil","Mato Grosso",NA,"Collected near the base camp of the expedition (c. 270 km. N of Xavantina)",-51.87,-12.9,NA,"1642600e-e4eb-4701-85e3-eb8997534643",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"69",NA,"IF","SPSF","43138","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","J.B.Baitello","2010-04-13T00:00:00.000+0000",NA,"6387","M.A.Silva & L.A.Dambrós & S.S.Silva & J.D.A.Pereira",NA,NA,NA,"Brazil","Go","Montes Claros de Goiás","margem do Rio Caiapó",-51.833889,-15.850278,"COLETA: Borda de Floresta de Galeria Inundável (paludosa).&nf;Árvore 5m; frutos imaturos verdes, maduros pretos, pedúnculos alaranjados.; GEOGRAFIA: Ponto 49;","BRA:IF:SPSF:0000043138",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
