"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Setz, EZP"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Azambuja, CAP"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Prance, GT"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Ribeiro, JELS"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Miralha, JMS"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Rodrigues, WA"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Amaral, IL do"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vicentini, A"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Souza, MAD de"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Cavalcante, PB"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Vieira, MGG"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Nascimento, JR"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","161716","Soares, E"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","140937","Ferreira, CAC"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","115220","Revilla, J"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","96058","Ferreira, CAC"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","95989","Ferreira, CAC"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","125334","Santos, MR dos"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","39554","Loureiro, AA"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","39482","Loureiro, AA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","41053","Prance, GT"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","18161","Allen, CK"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","9866","Rodrigues, WA"
