"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"1",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","62533","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","L.C.S. Assis","2013-06-01T00:00:00.000+0000",NA,"511",NA,"D.S. Santiago",2013,3,30,"Brazil","Minas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária localizada a 1.800 - 2.000 m de altitude.",0,0,"Árvore, ca. 10 m, frutos passados.","BRA:UFJF:CESJ:0000062533",NA,"Persea splendens Meisn.",NA,NA
"2",NA,"UEFS","HUEFS","183002","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","P.Moraes",NA,NA,"663",NA,"Matos, E.N.de",2011,10,10,"Brazil","Bahia","Maraú","Cassange, comunidade Saleiro.",-38.961667,-14.013056,"Floresta.","BRA:UEFS:HUEFS:0000183002",NA,"Persea splendens Meisn.",NA,NA
"3",NA,"MBM","MBM","401287","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.",NA,NA,NA,"663",NA,"Matos, EN de; Fernandes, M; Vidal, M",2011,10,10,"Brazil","Minas Gerais","Maraú","Cassange, Comunidade Saleiro",-38.961667,-14.013056,"Árvore, cerca de 15m de altura; folhas discolores, face abaxial tomentosa e ferrugínea, as novas com tricoma pulvurulento; flores pardacentas; LA 527.; Floresta.","BRA:MBM:MBM:0000401287",NA,"Persea splendens Meisn.",NA,NA
"4",NA,"USP","SPF","218700","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","Pena, MA","2009-01-01T00:00:00.000+0000",NA,"655",NA,"Pena, MA",2008,1,21,"Brazil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.",-43.510556,-19.246944,"Arbusto ca. 2 m. Folhas discolores com face abaxial reflexiva. Raque castanha. Botões castanho-esverdeados.","BRA:USP:SPF:0000218700",NA,"Persea splendens Meisn.",NA,NA
"5",NA,"NY","NY","02103745","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","H. H. van der Werff","2012-01-01T00:00:00.000+0000",NA,"6707",NA,"A. M. Amorim",2007,1,20,"Brazil","Bahia",NA,"Serra do Peito-de-MoÃ§a. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca com entrada no Assentamento Santo Antonio. RPPN ""Caminho das Pedras"".",-39.3417,-15.1736,NA,"c5456c62-6753-446e-b766-bb170ca3b182",NA,"Persea splendens Meisn.",NA,NA
"6",NA,"USP","SPF","218394","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","Assis, LCS","2008-01-01T00:00:00.000+0000",NA,"591",NA,"Pena, MA",2007,11,12,"Brazil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.",-43.510556,-19.246944,"Arbusto. Folhas discolores com face abaxial dourado-claro.","BRA:USP:SPF:0000218394",NA,"Persea splendens Meisn.",NA,NA
"7","2008-05-27T22:02:00.000+0000","MO","MO","3137836","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","H.v.d. Werff","2004-01-01T00:00:00.000+0000",NA,"Fonseca 2568",NA,"Marina L. Fonseca",2001,4,24,"Brazil","Goiás",NA,"Municipio Campos Belos. Estrada de chão para Pouso Alto. Vegetacão: Vereda. Solo arenoso. Relevo: plano/ondulado.",-46.43055,-12.99833,NA,"urn:catalog:MO:Tropicos:3137836","http://www.tropicos.org/Specimen/3137836","Persea splendens Meisn.",NA,NA
"8","2008-05-27T22:02:00.000+0000","MO","MO","3137618","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","H.v.d. Werff","2004-01-01T00:00:00.000+0000",NA,"Fonseca 2704",NA,"Marina L. Fonseca",2001,5,15,"Brazil","Bahia",NA,"Mpio. de Cocos. Fazenda Trijuncão. Ponto 3. Relevo: Plano.",-45.94583,-14.77694,NA,"urn:catalog:MO:Tropicos:3137618","http://www.tropicos.org/Specimen/3137618","Persea splendens Meisn.",NA,NA
"9",NA,"UnB","UB","133362","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","Moraes, PLR","2004-01-01T00:00:00.000+0000",NA,"478",NA,"Sampaio, AB",2001,5,7,"Brazil","Tocantins","Mateiros","Região do Jalapão",-46.133333,-10.55,"Flor creme.; Árvore 3m.; Borda de mata de galeria","BRA:UnB:UB:0000133362",NA,"Persea splendens Meisn.",NA,NA
"10",NA,"UEFS","HUEFS","177580","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","H.L.Ribeiro","2016-10-01T00:00:00.000+0000",NA,"2704",NA,"Fonseca, M.L.",2001,5,15,"Brazil","Bahia","Cocos","Fazenda Trijunção. Ponto 3.",-45.945833,-14.776944,"Vereda ocasional.","BRA:UEFS:HUEFS:0000177580",NA,"Persea splendens Meisn.",NA,NA
"11",NA,"UnB","UB","133361","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","Moraes, PLR","2004-01-01T00:00:00.000+0000",NA,"374",NA,"Sampaio, AB",2001,5,3,"Brazil","Tocantins","Mateiros","Região do Jalapão",-46.416667,-10.583333,"Flor creme.; Árvore 5m.; Campo limpo úmido","BRA:UnB:UB:0000133361",NA,"Persea splendens Meisn.",NA,NA
"12",NA,"UFG","UFG","26748","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","Sampaio, A.B.","2001-01-01T00:00:00.000+0000",NA,"478",NA,"Sampaio, A.B.; et al.",2001,5,7,"Brazil","Tocantins","Mateiros","Região do Jalapão; estrada entre a cidade de Mateiros e a Bahia; borda de mata de galeria inundável.",-46.133333,-10.55,NA,"BRA:UFG:UFG:0000026748",NA,"Persea splendens Meisn.",NA,NA
"13",NA,"UEFS","HUEFS","173697","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","H.L.Ribeiro","2016-10-01T00:00:00.000+0000",NA,"2704",NA,"Fonseca, M.L.",2001,5,15,"Brazil","Tocantins","Cocos","Fazenda Trijunção. Ponto 3.",-45.945833,-14.776944,"Vereda.","BRA:UEFS:HUEFS:0000173697",NA,"Persea splendens Meisn.",NA,NA
"14",NA,"IF","SPSF","30151","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","J.B.Baitello","2011-05-24T00:00:00.000+0000",NA,"7023",NA,"R.J.V.Alves",2001,6,28,"Brazil","Mg","Tiradentes","Serra de São José",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Campo Rupestre, entre afloramentos de quartzito.&nf;Arvoreta 1,8m altura; frutos maduros nigrescentes.; GEOGRAFIA: Cachoeira do Mangue, crista Oeste. &nf;Ex-R;","BRA:IF:SPSF:0000030151",NA,"Persea splendens Meisn.",NA,NA
"15","2013-06-11T21:00:12.000+0000","JBRJ","RB","RB00161435","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","L. C. S. Assis","2004-06-21T00:00:00.000+0000",NA,"168",NA,"P. Fiaschi; J. R. Pirani, L. R. Lima e J. P. Cometti",2000,3,22,"Brazil","Minas Gerais","Grão Mogol","Trilha para o topo da Serra do Barão.",-42.916667,-16.533333,"Arbustos ca. 1,8m alt. entre blocos rochosos. Flores alvas.","urn:catalog:JBRJ:RB:161435",NA,"Persea splendens Meisn.",NA,NA
"16",NA,"IF","SPSF","44216","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","J.B.Baitello","2010-11-29T00:00:00.000+0000",NA,"4364",NA,"B.M.T.Walter & J.B.Pereira & G.P. da Silva",1999,6,24,"Brazil","Go","Colinas do Sul","Serra da Mesa",-48.122222,-13.897222,"COLETA: Mata de Galeria não inundável, em encosta.&nf;Árvore 8m altura; frutos imaturos verdes.; GEOGRAFIA: Estrada de terra entre Colinas e Serra da Mesa, a 41km de Colinas.;","BRA:IF:SPSF:0000044216",NA,"Persea splendens Meisn.",NA,NA
"17",NA,"IF","SPSF","43086","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","J.B.Baitello","2011-05-24T00:00:00.000+0000",NA,"1076",NA,"R.C.Oliveira & C.Munhoz & M.M.R.Cunha",1998,5,2,"Brazil","Go","Alto Paraíso","fazenda Água Fria",-47.509167,-14.091111,"COLETA: Borda de Cerrado Rupestre.&nf;Arvoreta 3m; inflorescência ferrugínea.; GEOGRAFIA: Relevo plano.;","BRA:IF:SPSF:0000043086",NA,"Persea splendens Meisn.",NA,NA
"18",NA,"MBM","MBM","272990","Persea splendens Meisn.","Lauraceae","Persea","splendens",NA,"Meisn.","Assis, LCS",NA,NA,"1076",NA,"Oliveira, RC; et al.",1998,5,2,"Brazil","Goiás","Alto Paraíso","Fazenda Água Fria",0,0,NA,"BRA:MBM:MBM:0000272990",NA,"Persea splendens Meisn.",NA,NA
