"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Werff, H.H. van der",NA,NA,"1288",NA,"Mike Hopkins",1998,NA,NA,"Brazil","Amazonas",NA,"Campus da Universidade Federal do Amazonas, próximo ao mini-campus.",NA,NA,NA,"urn:catalog:inpa:herbarium:201990",NA,"Paraia bracteata subsp. der Werff"
"2",NA,"NY","NY","01203245","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. H. van der Werff","1997-01-01T00:00:00.000+0000",NA,"7550",NA,"C. A. Cid Ferreira",1986,7,12,"Brazil","Amazonas",NA,"Canteiro de obras da Usina Hidrelétrica de Balbina.",-59.4767,-1.9192,NA,"682213c6-8e7b-4a33-ac66-6871cb1c7521",NA,"Paraia bracteata subsp. der Werff"
"3",NA,"NY","NY","01203425","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","A. Vicentini","1998-04-01T00:00:00.000+0000",NA,"8550",NA,"J. Revilla",1983,10,5,"Brazil","Pará",NA,"PA-149, área de desmatamento, ramal da massa fálida",-49.673567,-3.764569,NA,"60322084-8e81-4ad9-85ae-84b8c1656178",NA,"Paraia bracteata subsp. der Werff"
"4",NA,"NY","NY","01203247","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. H. van der Werff","1987-01-01T00:00:00.000+0000",NA,"1890",NA,"C. A. Cid Ferreira",1980,7,29,"Brazil","ParÃ¡",NA,"Rio Trombetas, margem direita, Porto Trombetas, estrada da MineraÃ§Ã£o Rio - Norte, km 60, atrÃ¡s da Mina de Bauxita.",-55.8670510493777,-1.76890432610243,NA,"e61eed1a-dcbd-49c7-bd87-e7dc0caaa4fb",NA,"Paraia bracteata subsp. der Werff"
"5",NA,"US","Botany","3196050","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,"ISOTYPE","1890",NA,"C. A. Cid Ferreira, J. F. Ramos, C. D. Mota & N. Rosas",1980,8,29,"Brazil","Pará",NA,"Rio Trombetas, margem direita, Porto Trombetas, estrada da Mineracao Rio Norte km 60, atras de Mina de Bauxita.",NA,NA,NA,"http://n2t.net/ark:/65665/36c4187ff-95bb-4b77-bb05-da3baefa8465",NA,"Paraia bracteata subsp. der Werff"
"6",NA,"NY","NY","01203262","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","H. H. van der Werff","1997-01-01T00:00:00.000+0000",NA,"72",NA,"A. S. L. da Silva",1977,10,18,"Brazil","Pará",NA,"13 Km from AMZA headquarters, road to sawmill, Serra dos Carajás",-50.158714,-6.071994,NA,"808bc612-44f5-4bae-8764-67f2a09ce62a",NA,"Paraia bracteata subsp. der Werff"
"7",NA,NA,"Botany","U.1400809","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff",NA,NA,NA,NA,NA,"Prance GT; Campbell DG; Ongley JC; Ramos JF",1974,4,6,"Brazil","Amazonas",NA,"Plants of Brazilian Amazonia. State of Amazonas. Rio Cuieiras-Manaus trail, Km. 1.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1400809",NA,"Paraia bracteata subsp. der Werff"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","41053","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","Vicentini, A.","1998-04-01T00:00:00.000+0000",NA,"17749",NA,"Mike Hopkins",1973,9,11,"Brazil","Amazonas",NA,"2 km below mouth of Rio Brancinho",NA,NA,NA,"urn:catalog:inpa:herbarium:141197",NA,"Paraia bracteata subsp. der Werff"
"9",NA,"NY","NY","01203250","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"2402",NA,"M. B. Silva",1969,8,24,"Brazil","ParÃ¡",NA,"Km 35 da estrada do PalhÃ£o, arredores do Acampamento do IgarapÃ© Curupira.",-47,-0.9539,NA,"00581e73-5b2b-467a-88c3-337af15a6618",NA,"Paraia bracteata subsp. der Werff"
"10",NA,"NY","NY","01203252","Paraia bracteata subsp. der Werff","Lauraceae","Paraia","bracteata","der","subsp. der Werff","J. G. Rohwer","1991-01-01T00:00:00.000+0000",NA,"2402",NA,"M. B. Silva",1969,8,24,"Brazil","ParÃ¡",NA,"Km 35 da estrada do PalhÃ£o, arredores do Acampamento do IgarapÃ© Curupira.",-47,-0.9539,NA,"7ebd732a-ba12-4845-b4a9-b5970e2eb160",NA,"Paraia bracteata subsp. der Werff"
