"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"50",NA,"NY","NY","01202829","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","A. Vicentini","2000-01-01T00:00:00.000+0000",NA,"6173","M. T. Madison",1978,10,12,"Brazil","Amazonas",NA,NA,0,0,NA,"b3eea2f6-577b-48e9-9890-edaa99256daa",NA,"Ocotea nigrescens Vicentini"
"51","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","64685","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2003-11-01T00:00:00.000+0000",NA,"541","Mike Hopkins",1977,1,24,"Brazil","Mato Grosso",NA,"Inventário Florestal, 1a. área Q-1-7-3",NA,NA,NA,"urn:catalog:inpa:herbarium:62061",NA,"Ocotea nigrescens Vicentini"
"52","2016-11-23T11:17:00.000+0000","JBRJ","RB","RB00133782","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","HENRIQUE LAUAND RIBEIRO",NA,NA,"2195","N. A . Rosa; M. R. Santos",1977,6,29,"Brazil","Mato Grosso","Mato Grosso","margem direita do R. Juruena, Arredores do Campo de Aviação, .",NA,NA,"Árv. de 16m por 80cm de circum., madeira escura dura, fr. verdes imaturos","urn:catalog:JBRJ:RB:133782",NA,"Ocotea nigrescens Vicentini"
"53","2015-04-02T21:52:00.000+0000","MO","MO","1514866","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Rosa 2195","Nelson A. Rosa|M.R. dos Santos",1977,6,29,"Brazil","Mato Grosso",NA,"margen direíta do R. Juruena.",NA,NA,NA,"urn:catalog:MO:Tropicos:1514866","http://www.tropicos.org/Specimen/1514866","Ocotea nigrescens Vicentini"
"54","2008-05-27T22:02:00.000+0000","MO","MO","1514838","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Prance 25445","Ghillean T. Prance|et al.",1977,11,15,"Brazil","Pará",NA,"BR 163, Cuiabá-Santarém Highway. BR 163, km 1131; vicinity of Igarapé Natal.",NA,NA,NA,"urn:catalog:MO:Tropicos:1514838","http://www.tropicos.org/Specimen/1514838","Ocotea nigrescens Vicentini"
"55",NA,"NY","NY","01202826","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","A. Vicentini","2000-01-01T00:00:00.000+0000",NA,"25445","G. T. Prance",1977,11,15,"Brazil","ParÃ¡",NA,"BR 163; km 1131.  Vicinity of IgarapÃ© Natal",-55.479262,-6.731695,NA,"1d770171-31e5-4e57-b20a-3bd3e4d5bd4f",NA,"Ocotea nigrescens Vicentini"
"56",NA,"MA","MA","804824-1","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"s.n.","G.T. Prance, A.S. Silva, M.J. Balick, C.C. Berg, A.J. Henderson & al.",1977,11,15,"Brazil",NA,NA,"State of Pará; Cuiabá-Santarem Highway BR 163; km 1131; vicinity of Igarapé Natal",NA,NA,"tree 20m x 30cm diam; flowers white. forest on terra firme",NA,NA,"Ocotea nigrescens Vicentini"
"57","2016-11-23T11:17:02.000+0000","JBRJ","RB","RB00133186","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","HENRIQUE LAUAND RIBEIRO",NA,NA,NA,"G.T. Prance; A.S. Silva, M.J. Balick, C.C. Berg, A.J. Henderson, B.W. Nelson, R.P. Bahia, M.R. dos Santos",1977,11,15,"Brazil","Pará","Pará","BR 163; Km 1131; vicinity of Igarapé Natal.",NA,NA,"Tree 20m x 30cm diam.; flowers white.","urn:catalog:JBRJ:RB:133186",NA,"Ocotea nigrescens Vicentini"
"58","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","61918","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2004-03-01T00:00:00.000+0000",NA,"INPA61918","Mike Hopkins",1976,9,30,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Esrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:189528",NA,"Ocotea nigrescens Vicentini"
"59","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","58620","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2003-10-01T00:00:00.000+0000",NA,"INPA58620","Mike Hopkins",1976,9,9,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:116675",NA,"Ocotea nigrescens Vicentini"
"60",NA,"NY","NY","01202828","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","A. S. Chanderbali","2000-01-01T00:00:00.000+0000",NA,"2546","M. B. Silva",1969,9,10,"Brazil","ParÃ¡",NA,NA,0,0,NA,"893ca283-584f-4d7b-9b5d-81aa1a1c3ee9",NA,"Ocotea nigrescens Vicentini"
"61","2014-05-12T05:09:00.000+0000","MO","MO","1514842","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Silva 2546","M. Silva|R. Souza",1969,9,10,"Brazil","Pará",NA,"Santarém, Km 70 da estrada do Palhão, Ramal do Caetetu.",NA,NA,NA,"urn:catalog:MO:Tropicos:1514842","http://www.tropicos.org/Specimen/1514842","Ocotea nigrescens Vicentini"
"62",NA,"Instituto de Botânica, IBT","SP","491612","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Chanderbali, A","2000-01-01T00:00:00.000+0000","PARATYPE","2546","Silva, M; Souza, R",1969,9,10,"Brazil","Pará","Santarém","km 70 da estrada do Palhão, Ramal do Caetetu",0,0,NA,"BRA:IBt:SP:0000491612",NA,"Ocotea nigrescens Vicentini"
"63",NA,"NY","NY","579352","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,"ISOTYPE","6767","W. A. Rodrigues",1964,12,2,"Brazil","Amazonas",NA,"Reserva Florestal Ducke",-59.928188,-2.95487,NA,"47b93c83-0341-41b9-8f52-f3dde962b0ae",NA,"Ocotea nigrescens Vicentini"
"64","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","15231","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Werff, H.H. van der","1992-01-01T00:00:00.000+0000",NA,"6767","Mike Hopkins",1964,12,1,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, Q-19",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:161753",NA,"Ocotea nigrescens Vicentini"
"65",NA,"W","Herbarium W","2005-0017611","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Ocotea nigrescens Vicentini"
"66",NA,"MBM","MBM","229180","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A",NA,NA,"823","Vicentini, A; et al.",NA,NA,NA,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke",0,0,NA,"BRA:MBM:MBM:0000229180",NA,"Ocotea nigrescens Vicentini"
"67",NA,"W","Herbarium W","2006-0017016","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Ocotea nigrescens Vicentini"
"68",NA,"NY","NY","03231894","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"82e03e2a-4cb3-4ec1-93dd-91fdd5180655",NA,"Ocotea nigrescens Vicentini"
"69","2008-05-27T22:02:00.000+0000","MO","MO","1514843","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Aluisio 240","J. Aluisio",NA,NA,NA,"Brazil","Amazonas",NA,"Reserva Florestal Ducke.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:1514843","http://www.tropicos.org/Specimen/1514843","Ocotea nigrescens Vicentini"
"70",NA,"NY","NY","03330567","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"bf9d7cf0-ffe6-4f56-9de6-dafbcc71650e",NA,"Ocotea nigrescens Vicentini"
"71",NA,"Herbario Amazónico Colombiano","COAH","25151","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.",NA,NA,"1820","Córdoba, M.",NA,NA,NA,"Colombia",NA,"San José del Guaviare",NA,-71.19028,2.17806,NA,"13447",NA,"Ocotea nigrescens Vicentini"
