"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"22","2/06/17 16:15","INPA","INPA","18161","Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Manaus-Itacoatiara highway. ColÃ´nia Santo AntÃ´nio 8 km",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"23","2/06/17 16:15","INPA","INPA","39482","Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Rio Negro, Araras, acampamento da Siderama",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"24","2/06/17 16:15","INPA","INPA","39554","Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Rio Negro, Araras, acampamento da Siderama",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"25","2/06/17 16:15","INPA","INPA","41053","Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"2 km below mouth of Rio Brancinho",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"26","2/06/17 16:15","INPA","INPA","95989","Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÃ¡",NA,"Rio Trombetas, Rio Trombetas, margem esquerda, terra firme adjacente ao lago Moura",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"27","2/06/17 16:15","INPA","INPA","96058","Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,"isotype",NA,NA,NA,NA,NA,NA,"Brasil","ParÃ¡",NA,"Rio Trombetas, Rio Trombetas, margem direita, Porto Trombetas, estrada da MineraÃ§Ã£o rio Norte, km 60, atrÃ¡s da Mina de Bauxita",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"28","2/06/17 16:15","INPA","INPA","9866","Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"BR174, Km 19, Estrada Manaus-CaracaraÃ_, km 19",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"29","2/06/17 16:15","INPA","INPA",NA,"Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campus da Universidade Federal do Amazonas, prÃ_ximo ao mini-campus.",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"30","2/06/17 16:15","INPA","INPA",NA,"Paraia bracteata","Lauraceae","Paraia",NA,NA,"Rohwer, H.G.Richt. & van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campus da Universidade Federal do Amazonas, prÃ_ximo ao mini-campus.",NA,NA,NA,NA,NA,"Paraia bracteata Rohwer, H.G.Richt. & van der Werff"
"31","2/06/17 16:22","INPA","INPA",NA,"Parkia bahiae","Leguminosae-Mim","Parkia",NA,NA,"H.C.Hopkins","Hopkins, MJG",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Parque Nacional de LenÃ§Ã_is, BA, PrÃ_x. ao sÃ_tio Miramar, BA.",NA,NA,NA,NA,NA,"Parkia bahiae H.C.Hopkins"
"32","2/06/17 16:22","INPA","INPA",NA,"Parkia bahiae","Leguminosae-Mim","Parkia",NA,NA,"H.C.Hopkins","Hopkins, MJG",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Parque Nacional de LenÃ§Ã_is, BA, PrÃ_x. ao sÃ_tio Miramar, BA.",NA,NA,NA,NA,NA,"Parkia bahiae H.C.Hopkins"
"33","2/06/17 15:48","INPA","INPA",NA,"Rauvolfia pentaphylla","Apocynaceae","Rauvolfia",NA,NA,"Ducke","Koch, I",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","ParÃ¡",NA,"Estrada do Rio Branco.",NA,NA,NA,NA,NA,"Rauvolfia pentaphylla Ducke"
"34","2/06/17 15:41","INPA","INPA",NA,"Sterculia excelsa","Sterculiaceae","Sterculia",NA,NA,"Mart.","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","RondÃ´nia",NA,"MineraÃ§Ã£o JacundÃ¡, Vila Caneco-MineraÃ§Ã£o JacundÃ¡ a 106 Km de Porto Velho BR 164. Mata de terra firme, solo argilo-arenoso.",NA,NA,NA,NA,NA,"Sterculia excelsa Mart."
"35","2/06/17 16:13","INPA","INPA",NA,"Talisia ghilleana","Sapindaceae","Talisia",NA,NA,"Acev.-Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campina que fica no fim da picada da fenologia na Reserva Experimental",NA,NA,NA,NA,NA,"Talisia ghilleana Acev.-Rodr."
"36","2/06/17 16:13","INPA","INPA",NA,"Talisia ghilleana","Sapindaceae","Talisia",NA,NA,"Acev.-Rodr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Campina que fica no fim da picada da fenologia na Reserva Experimental",NA,NA,NA,NA,NA,"Talisia ghilleana Acev.-Rodr."
