"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2003-12-03T00:00:00.000+0000","RMCA-Metafro-Infosys","Xylarium","S07986","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mezilaurus duckei subsp. van-der Werff"
"2",NA,"ICN","COL","267721","Mezilaurus duckei subsp. van-der Werff","Lauraceae","Mezilaurus","duckei","van-der","subsp. van-der Werff","H. van der Werff","1988-01-01T00:00:00.000+0000","PARATYPE","8203","SIN",NA,NA,NA,NA,NA,NA,".",NA,NA,NA,"5ed9dfd2-25e7-11e3-add6-000c29c9b582",NA,"Mezilaurus duckei subsp. van-der Werff"
"3","2/06/17 16:15","INPA","INPA","15496","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, km 138., Estrada Manaus-Itacoatiara, km 138",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"4","2/06/17 16:15","INPA","INPA","15701","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"AM 010, Km 73., Estrada Manaus-Itacoatiara, km 73",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"5","2/06/17 16:15","INPA","INPA","159031","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, na estaÃ§Ã£o meteorolÃ_gica",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"6","2/06/17 16:15","INPA","INPA","162455","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Lafo TefÃ©",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"7","2/06/17 16:15","INPA","INPA","17233","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"8","2/06/17 16:15","INPA","INPA","174326","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Distrito AgropecuÃ¡rio, ZF3., Distrito AgropecuÃ¡rio da SUFRAMA Rodovia BR-174, km 72 depois 6 km Leste na ZF3, Fazenda Porto Alegre, Reserva No. 2206 do projeto DinÃ¢mica BiolÃ_gica de Fragmento Florestais. Arv. No.736. Mata de terra firme sobre latosol",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"9","2/06/17 16:15","INPA","INPA","17590","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"10","2/06/17 16:15","INPA","INPA","177327","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Por trilha a direita do km 0.35 estrada alojamento-torre.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"11","2/06/17 16:15","INPA","INPA","181931","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Trilha E-W que sai atrÃ¡s do alojamento.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"12","2/06/17 16:15","INPA","INPA","191075","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"13","2/06/17 16:15","INPA","INPA","191094","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Vicentini, A",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"14","2/06/17 16:15","INPA","INPA","21164","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"15","2/06/17 16:15","INPA","INPA","21374","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Silva, MF da",NA,"isotype",NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"16","2/06/17 16:15","INPA","INPA","215814","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. PlatÃ´. PrÃ_ximo Ã  EstaÃ§Ã£o MeteorolÃ_gica.",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"17","2/06/17 16:15","INPA","INPA","261509","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - SÃ_tio amostral Cabo Frio - Reserva 3402 - Parcela 3402-6 - Quadrante 142",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
"18","2/06/17 16:15","INPA","INPA","261546","Mezilaurus duckei","Lauraceae","Mezilaurus",NA,NA,"van der Werff","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - SÃ_tio amostral Cabo Frio - Reserva 3402 - Parcela 3402-3 - Quadrante 70",NA,NA,NA,NA,NA,"Mezilaurus duckei van der Werff"
