"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UnB","UB","92505","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Ivanauskas, NM",NA,NA,"4276","Ivanauskas, NM",2000,2,17,"Brazil","Mato Grosso","Gaúcha do Norte","Gaúcha do Norte, Beira do Rio Pacuneiro",-53.0797,-13.2422,NA,"BRA:UnB:UB:0000092505",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"2",NA,"UNICAMP","UEC","123022","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Ivanauskas, N.M.","2000-07-01T00:00:00.000+0000",NA,"4276","Ivanauskas, N.M.",2000,2,17,"Brazil","Mato Grosso","Gaúcha do Norte","Beira do Rio Pacuneiro.",-53.366667,-13.2,"Árvore de 3 m, em área inundável. Flores em botão.; Contato Floresta Ombrófila/Savana.","BRA:UNICAMP:UEC:0000123022",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"3",NA,"UnB","UB","92501","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Teixeira, BC",NA,NA,"840","Ratter, JA",1968,4,NA,"Brazil","Mato Grosso",NA,"Base Camp",0,0,NA,"BRA:UnB:UB:0000092501",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"4",NA,"NY","NY","00917975","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. S. Chanderbali",NA,NA,"R1278","J. A. Ratter",1968,5,4,"Brazil","Mato Grosso",NA,"6 km S of the Base Camp of the Expedition. (Base camp, c. 270 km N of Xavantina)",-51.87,-12.9,NA,"008902df-1b06-4cc9-9421-4ef6db4e33b0",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"5",NA,NA,"Botany","U.1359818","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Chanderbali A",NA,NA,NA,"Ratter JA; Santos RR de; Souza R; Castro RA de",1968,6,25,"Brazil","Mato Grosso",NA,NA,-51.866667,-12.9,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1359818",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"6",NA,NA,"Botany","U.1359816","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Chanderbali A",NA,NA,NA,"Argent GCG",1968,8,29,"Brazil","Mato Grosso",NA,NA,-51.766667,-12.816667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1359816",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"7",NA,"NY","NY","00917970","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","A. S. Chanderbali",NA,NA,"6712","G. C. G. Argent",1968,8,29,"Brazil","Mato Grosso",NA,"R 3, c. 4 km S of Base Camp.",-51.77,-12.82,NA,"cd654ef9-c68a-4a8f-87b9-2d7960e1fcca",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"8","2017-10-10T14:16:24.000+0000","JBRJ","RB","RB00129057","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Pedro Moraes",NA,NA,"6712","G. C. G. Argent; Richards",1968,8,29,"Brazil","Mato Grosso","Mato Grosso",NA,-51.766667,-12.816667,"Shrub, ca. 2,5m high. cf. fruit green on bright red receptacle.","urn:catalog:JBRJ:RB:129057",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"9",NA,"UnB","UB","92496","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Teixeira, BC",NA,NA,"16993","Irwin, HS",1966,6,11,"Brazil","Mato Grosso",NA,"30km ao S de Nova Xavantina",0,0,NA,"BRA:UnB:UB:0000092496",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
"10",NA,"UnB","UB","92498","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Incógnito",NA,NA,"17122","Irwin, HS",1966,6,14,"Brazil","Mato Grosso",NA,"78km ao S de Nova Xavantina",0,0,NA,"BRA:UnB:UB:0000092498",NA,"Endlicheria lhotzkyi Mez",NA,NA,NA,NA
