"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"12",NA,"UEFS","HUEFS","200612","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"15904","Pereira-Silva, G.",2011,4,4,"Brazil","Rondônia","Porto Velho","Ramal de FURNAS.",-64.691667,-9.338056,"Floresta Ombrófila.","BRA:UEFS:HUEFS:0000200612",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"15",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15072","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Marra, D.M.","2011-09-15T00:00:00.000+0000",NA,"689","Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,9,15,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.289864,-2.429794,"árvore, DAP = 17.5 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015072",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"16",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15103","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Marra, D.M.","2011-09-16T00:00:00.000+0000",NA,"720","Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,9,16,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.2884,-2.432417,"árvore, DAP = 11.2 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015103",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"17",NA,"UNEMAT","HERBAM","6794","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Apóstolo, P","2012-06-06T00:00:00.000+0000",NA,"Amarelo 104079","Soares, CRA; Rodrigues, C; Rodrigues, DS; Oliveira, SB",2011,10,5,"Brazil","Mato Grosso","Paranaíta","Terra Firme.",-56.788889,-9.323333,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000006794",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"18","2017-10-19T06:12:05.000+0000","JBRJ","RB","RB00825338","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"15605","G. Pereira-Silva; A.J.B. Santos & G.A. Moreira",2010,8,12,"Brazil","Rondônia","Porto Velho","Canteiro de obra da UHE Jirau, em frente ao escritório da LEME.",-64.611944,-9.257222,"Árvore com ca. de 6 m de altura. Frutos imaturos verdes.","urn:catalog:JBRJ:RB:825338",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"22","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","242873","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2008-10-01T00:00:00.000+0000",NA,"284","Stancik, JF",2008,3,27,"Brazil","Amazonas",NA,"Rebio Uatumã., grade do PPBio.",-59,-1,NA,"urn:catalog:inpa:herbarium:226209",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"23","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","236733","Ocotea nigrescens Vicentini","cf.","Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2009-03-06T00:00:00.000+0000",NA,"749",NA,2008,10,21,"Brazil","Amazonas",NA,"Arquipélago de Mariuá, entre as comunidades Dom Pedro II e Cauburis, porém na margem oposta (esquerda) do Rio Negro.",-62.38,-1.0725,NA,"urn:catalog:inpa:herbarium:218621",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"24","2017-10-18T11:29:07.000+0000","JBRJ","RB","RB00131867","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"280","Juan G. Soler A.; Ernane Fontes Barbosa",2004,2,23,"Brazil","Roraima","Caracaraí","próximo a Vila de Caicubi.",-62.089167,-1.028611,"Base reta, ritidoma marrom escuro, com lenticelas, casca morta preta, casca viva alaranjada. Alburno amarelo.","urn:catalog:JBRJ:RB:131867",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"25","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","213876","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Assunção, P.A.C.L.","2004-03-01T00:00:00.000+0000",NA,"42","Alarc�_n, JGS",2004,2,18,"Brazil","Roraima",NA,"Comunidade Caicubi. Parcela N° 73. Mata de terra firme.",-2.09,-1.029722,NA,"urn:catalog:inpa:herbarium:2131",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"27","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","217495","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","""Mello, A.T.; Azevedo, A.B. de""","2004-01-01T00:00:00.000+0000",NA,"230","Oliveira, ACA",2004,7,28,"Brazil","Amazonas",NA,"Reserva ZF-3, BR 174, Km 64. Floresta primária de platô. Área do Projeto TEAM. Parcela do Km 37 da ZF-3, sub parcela 05, indivíduo nº 121.",NA,NA,NA,"urn:catalog:inpa:herbarium:117318",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"28","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","260275","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2000-01-01T00:00:00.000+0000",NA,"12021127","Equipe Fito",2004,7,9,"Brazil","Amazonas",NA,"ARIE-PDBFF - Estrada ZF-3 - Fazenda Esteio, Sítio amostral Colosso - Reserva 1202 - Parcela 1202-12 - Quadrante 49",-59.87,-2.40456,NA,"urn:catalog:inpa:herbarium:249243",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"29","2017-10-18T11:29:06.000+0000","JBRJ","RB","RB00131857","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","A. Vicentini",NA,NA,"100","Juan G. Soler; Ernane Fontes Barbosa",2003,11,24,"Brazil","Roraima","Caracaraí","próximo a Vila de Caicubi.",-62.089167,-1.028611,"Base com sapopemas, ritidoma escuro em linhas horizontais, casca morta marrom fina, casca viva amarelada, alburno amarelo claro.","urn:catalog:JBRJ:RB:131857",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"30",NA,"UNICAMP","UEC","113017","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"520","Assunção, P.A.C.L.; Pereira, E.C.; Silva, C.F.",1997,6,11,"Brazil","Amazonas",NA,"Reserva Florestal, Manaus-Itacoatiara, km 26.",-59.966667,-2.883333,"Árvore, dosse, 25 cm DAP. Tronco circular de base reta. Ritidoma verrugoso, marcado por lenticelas salientes grossas, não espocadas, elípticas, horizontais, porém dispersas, próximas e densamente pelo tronco, de diferentes tamanhos e l","BRA:UNICAMP:UEC:0000113017",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"33","2014-04-05T06:07:00.000+0000","MO","MO","1514835","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Assunção 520","P. A. Costa Lima Assunção|et al.",1997,6,11,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:1514835","http://www.tropicos.org/Specimen/1514835","Ocotea nigrescens Vicentini",NA,NA,NA
"34","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","189733","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"418","Assun̤̣o, PACL",1996,10,25,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10662",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"36","2014-04-05T06:07:00.000+0000","MO","MO","1514836","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Assunção 418","P. A. Costa Lima Assunção|et al.",1996,10,25,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:1514836","http://www.tropicos.org/Specimen/1514836","Ocotea nigrescens Vicentini",NA,NA,NA
"37",NA,"Instituto de Botânica, IBT","SP","277017","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Mamede, MCH","2017-12-01T00:00:00.000+0000","PARATYPE","823","Vicentini, A; Nicolau, SA; Silva, CF",1995,2,1,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26, por trilha a direita do km 1.1 da estrada alojamento-torre",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000277017",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"39","2014-04-05T06:07:00.000+0000","MO","MO","1514834","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Vicentini 823","Alberto Vicentini|S.A. Nicolau|C. Fernandes da Silva",1995,2,1,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.f",NA,NA,NA,"urn:catalog:MO:Tropicos:1514834","http://www.tropicos.org/Specimen/1514834","Ocotea nigrescens Vicentini",NA,NA,NA
"40","2008-05-27T22:02:00.000+0000","MO","MO","1514852","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Miller 666","Miller",1989,9,3,"Brazil","Amazonas",NA,"Mun. of Novo Airão. Area Indigena Waimirí Atroari, Rio Camanaú. Vicinity of Aldeia Maré.",-61.25,-1.75,NA,"urn:catalog:MO:Tropicos:1514852","http://www.tropicos.org/Specimen/1514852","Ocotea nigrescens Vicentini",NA,NA,NA
"41","2008-05-27T22:02:00.000+0000","MO","MO","1514869","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Boom 8698","Brian M. Boom|et al.",1988,12,2,"Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA MCS Project.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:1514869","http://www.tropicos.org/Specimen/1514869","Ocotea nigrescens Vicentini",NA,NA,NA
"42","2008-05-27T22:02:00.000+0000","MO","MO","1514837","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Mori 20203","Scott A. Mori",1988,12,7,"Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA MCS Project.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:1514837","http://www.tropicos.org/Specimen/1514837","Ocotea nigrescens Vicentini",NA,NA,NA
"43","2008-05-27T22:02:00.000+0000","MO","MO","1514849","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Boom 8528","Brian M. Boom|et al.",1988,NA,NA,"Brazil","Amazonas",NA,"Distrito Agropeucuário, Reserva 1501.",-59.72777,-2.40722,NA,"urn:catalog:MO:Tropicos:1514849","http://www.tropicos.org/Specimen/1514849","Ocotea nigrescens Vicentini",NA,NA,NA
"44","2008-05-27T22:02:00.000+0000","MO","MO","1514832","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Nee 34940","Michael H. Nee",1987,4,19,"Brazil","Rondônia",NA,"Above Corrego Raiz, at hwy. BR 364, 20 km. ENE of junction with hwy. BR 325, 22 km. (by air) E of Abuna, Mun. Porto Velho.",-65.16666,-9.71666,NA,"urn:catalog:MO:Tropicos:1514832","http://www.tropicos.org/Specimen/1514832","Ocotea nigrescens Vicentini",NA,NA,NA
"45","2008-05-27T22:02:00.000+0000","MO","MO","1514845","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"MARS INPA/WWF 3304.159","MARS",1984,3,10,"Brazil","Amazonas",NA,"Mun. de Manaus, Distrito Agropecuario da SUFRAMA Rodovia BR 174, Km 64 depois 7 km Leste na ZF3, Fazenda Porto Alegre.",-59.95,-2.36666,NA,"urn:catalog:MO:Tropicos:1514845","http://www.tropicos.org/Specimen/1514845","Ocotea nigrescens Vicentini",NA,NA,NA
"46","2016-11-18T11:00:50.000+0000","JBRJ","RB","RB00134286","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","HENRIQUE LAUAND RIBEIRO",NA,NA,"792","I.L.AMARAL; N.SILVA, J;LIMA & O.P.MONTEIRO",1983,4,14,"Brazil","Pará","Itaituba","EST.ANTARÉM-CUIABA, BR 163, KM 1115.",-55.5,-6.833333,"ÁRVORE DE CA. 22 M DE ALT. FRUTOS IMATUROS","urn:catalog:JBRJ:RB:134286",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"47",NA,"NY","NY","01202827","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","H. H. van der Werff","2000-01-01T00:00:00.000+0000",NA,"792","I. L. do Amaral",1983,4,14,"Brazil","ParÃ¡",NA,"Estrada SantarÃ©m-CuiabÃ¡, BR 163, km 1115",-55.5,-6.83,NA,"302f355e-998c-463b-960d-ac1bce63ec86",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"48","2014-04-08T05:36:00.000+0000","MO","MO","1514839","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Amaral 792","Ieda L. do Amaral|et al.",1983,4,14,"Brazil","Pará",NA,"Mun. de Itaituba, estrada Santarém-Cuiabá, BR 1763, km 1115.",-55.5,-6.83333,NA,"urn:catalog:MO:Tropicos:1514839","http://www.tropicos.org/Specimen/1514839","Ocotea nigrescens Vicentini",NA,NA,NA
"49",NA,"NY","NY","01202829","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","A. Vicentini","2000-01-01T00:00:00.000+0000",NA,"6173","M. T. Madison",1978,10,12,"Brazil","Amazonas",NA,NA,0,0,NA,"b3eea2f6-577b-48e9-9890-edaa99256daa",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"50","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","64685","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2003-11-01T00:00:00.000+0000",NA,"541","Gomes, M",1977,1,24,"Brazil","Mato Grosso",NA,"Inventário Florestal, 1a. área Q-1-7-3",NA,NA,NA,"urn:catalog:inpa:herbarium:62061",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"51","2016-11-23T11:17:00.000+0000","JBRJ","RB","RB00133782","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","HENRIQUE LAUAND RIBEIRO",NA,NA,"2195","N. A . Rosa; M. R. Santos",1977,6,29,"Brazil","Mato Grosso","Mato Grosso","margem direita do R. Juruena, Arredores do Campo de Aviação, .",NA,NA,"Árv. de 16m por 80cm de circum., madeira escura dura, fr. verdes imaturos","urn:catalog:JBRJ:RB:133782",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"52","2015-04-02T21:52:00.000+0000","MO","MO","1514866","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Rosa 2195","Nelson A. Rosa|M.R. dos Santos",1977,6,29,"Brazil","Mato Grosso",NA,"margen direíta do R. Juruena.",NA,NA,NA,"urn:catalog:MO:Tropicos:1514866","http://www.tropicos.org/Specimen/1514866","Ocotea nigrescens Vicentini",NA,NA,NA
"53","2008-05-27T22:02:00.000+0000","MO","MO","1514838","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Alberto Vicentini (MO)","2000-01-01T00:00:00.000+0000",NA,"Prance 25445","Ghillean T. Prance|et al.",1977,11,15,"Brazil","Pará",NA,"BR 163, Cuiabá-Santarém Highway. BR 163, km 1131; vicinity of Igarapé Natal.",NA,NA,NA,"urn:catalog:MO:Tropicos:1514838","http://www.tropicos.org/Specimen/1514838","Ocotea nigrescens Vicentini",NA,NA,NA
"54",NA,"NY","NY","01202826","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","A. Vicentini","2000-01-01T00:00:00.000+0000",NA,"25445","G. T. Prance",1977,11,15,"Brazil","ParÃ¡",NA,"BR 163; km 1131.  Vicinity of IgarapÃ© Natal",-55.479262,-6.731695,NA,"1d770171-31e5-4e57-b20a-3bd3e4d5bd4f",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"55",NA,"MA","MA","804824-1","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini",NA,NA,NA,"s.n.","G.T. Prance, A.S. Silva, M.J. Balick, C.C. Berg, A.J. Henderson & al.",1977,11,15,"Brazil",NA,NA,"State of Pará; Cuiabá-Santarem Highway BR 163; km 1131; vicinity of Igarapé Natal",NA,NA,"tree 20m x 30cm diam; flowers white. forest on terra firme",NA,NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"56","2016-11-23T11:17:02.000+0000","JBRJ","RB","RB00133186","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","HENRIQUE LAUAND RIBEIRO",NA,NA,NA,"G.T. Prance; A.S. Silva, M.J. Balick, C.C. Berg, A.J. Henderson, B.W. Nelson, R.P. Bahia, M.R. dos Santos",1977,11,15,"Brazil","Pará","Pará","BR 163; Km 1131; vicinity of Igarapé Natal.",NA,NA,"Tree 20m x 30cm diam.; flowers white.","urn:catalog:JBRJ:RB:133186",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"57","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","61918","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2004-03-01T00:00:00.000+0000",NA,"INPA61918","Souza, JA de",1976,9,30,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Esrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:189528",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
"58","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","58620","Ocotea nigrescens Vicentini",NA,"Lauraceae","Ocotea","nigrescens","Vicentini","Vicentini, A.","2003-10-01T00:00:00.000+0000",NA,"INPA58620","Oliveira, AR de",1976,9,9,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:116675",NA,"Ocotea nigrescens Vicentini",NA,NA,NA
