"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","CGMS","69908","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","Flávio M. Alves","2017-09-12","","17444","","A. Pott","2017","9","8","brazil","Mato Grosso do Sul","Campo Grande","Rancho WN.","-54.511239","-20.561611","HABITAT:Vereda herbáceo-arbustiva com Mauritia flexuosa. Solo hidromórfico com afloramento do lençol freático. Relevo vale.;CULT:Fruto para fauna.;HABITO:Arvoreta. 3,00 m de altura. Esparsa.;FLOR:Flor ausente.;FRUTO:Fruto preto.;","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"2","","","CGMS","59490","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","F.M. Alves","2015-11-12","","68","","G.P.Freitas","2015","11","12","brazil","Mato Grosso do Sul","Jateí","Parque Estadual Várzeas do Ivinhema.","-53.663081","-22.898619","HABITAT:Floresta Estacional Semi decidual, em ambiente de várzea.; HABITO:Árvore.;","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"3","","","JPB","57666","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","Nusbaumer, L","2013-07-01","","3816","","Groupo Pedra Talhada","2013","5","2","brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.435255","-9.235856","tree, 23 m, 21 cm DBH; light green capsule, dark green cupule, good scent; on the 1-ha plot sample number H, tree number H0897; specimen photgraphed in situ; duplicates dried with hot air; Submontane tropical moist forest (plain)","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"4","","","CGMS","66306","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","F. Macedo Alves","2013-11-27","","604","","F. Macedo Alves","2013","11","27","brazil","Mato Grosso do Sul","Campo Grande","Campus da UFMS, Próximo a Psicultura","-54.613333","-20.499167","Material com flores secas HABITAT:Cerrado.; HABITO:Árvore cerca de 7m de altura.;","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"5","","","CGMS","37979","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","","","","336","","S.N.Moreira","2010","8","13","brazil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte. Área de Varjão proximo à ferrovia.","-54.789889","-20.556694","HABITAT:Caapão em campo úmido de Veredas com buriti em domínio de Cerrado.; HABITO:Árvore.; FRUTO:Fruto negro.;","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"6","","","CGMS","37980","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","D.O. Domingos","","","337","","S.N.Moreira","2010","8","13","brazil","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte. Área de Varjão proximo à ferrovia.","-54.789889","-20.556694","HABITAT:Caapão em campo úmido de Veredas com buriti em domínio de Cerrado.; HABITO:Árvore.;","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"7","","","RB","RB00727819","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","A. Guinel","","","478","","Daneu, L.; L.C. Gomes, A.O. Moraes, H. Gava","2010","12","1","brazil","Minas Gerais","Espera Feliz","Serra da Marcieira (área do ICMBIO), Topo da Serra.","-41.821389","-20.040833","Árvore, ca. 14m alt. Folhas verde-escura com a face inferior mais clara. Inflorescência com flores creme","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"8","","","CGMS","18566","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","F.M. Alves","2009-07-09","","4797","","G.A. Damasceno-Junior","2007","4","25","brazil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.363","-20.655917","4 m de alt.HABITAT:mata de galeria inundável. Solo argiloso. plano ondulado.; HABITO:arvoreta.;FLOR:Flor creme.;","Nectandra gardneri Meisn.","","original coordinates","GBIF"
"9","","","MBM","318363","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","Alves, FM","2009-11-11","","4828","","Silva, JM; Barbosa, E","2006","6","10","brazil","Mato Grosso do Sul","Antônio João","Fazenda Cervo","-55.969546","-22.205782","Árvore, 4m, flor creme. Capão","Nectandra gardneri Meisn.","","centroide mpo (0)","GBIF"
"10","","","MO","3434447","Nectandra gardneri Meisn.","","Lauraceae","Nectandra","gardneri","","Meisn.","H. van der Werff","2008-01-01","","Silva 4828","","J.M. Silva","2006","6","10","brazil","Mato Grosso do Sul","","Fazenda Cervo (Mun. Antônio João). Capão.","","","","Nectandra gardneri Meisn.","","","GBIF"
