"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","4556","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","F.M. Alves","2006-03-30T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UFMS:CGMS:0000004556",NA,"Nectandra gardneri Meisn."
"2","2/06/17 16:15","INPA","INPA","126772","Nectandra gardneri",NA,"Lauraceae","Nectandra",NA,NA,"Meisn.","Werff, HH van der",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Rio Brilhante, Rio Santa Luzia",NA,NA,NA,NA,NA,"Nectandra gardneri Meisn."
