"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNEMAT","HERBAM","7475","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Silva, DR","2012-07-05T00:00:00.000+0000",NA,"Preto 725006","Soares, CRA; Piva, JH; Matos, DL; Zanin, HRW",2012,1,5,"Brazil","Mato Grosso","Paranaíta","Floresta Ombrófila Aberta.",-56.814722,-9.336944,"UHE Teles Pires","BRA:UNEMAT:HERBAM:0000007475",NA,"Endlicheria lhotzkyi Mez"
"2",NA,"NY","NY","02584021","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","H. H. van der Werff","2015-01-01T00:00:00.000+0000",NA,"655","B. M. Torke",2009,6,2,"Bolivia, Plurinational State of","La Paz",NA,"""Pampas del Madidi"" area of the middle reaches of the Rio Madidi basin: ""Campamento Malanoche"" on the N shore of the Rio Enatahua (Rio Inambari according to one guide), ca. 3.5 linear km NE of the confluence of the Enatahua with the Rio Madidi, 1.5-3 km inland from camp",-67.78825,-12.92681,NA,"0ce360f1-ed05-4a8d-876b-fdb16b769f82",NA,"Endlicheria lhotzkyi Mez"
"3","2015-08-20T14:04:00.000+0000","MO","MO","100851391","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","H. van der Werff (MO)","2015-01-01T00:00:00.000+0000",NA,"Torke 655","Benjamin M. Torke|L. Guzmán|Santos Palomeque",2009,6,2,"Bolivia, Plurinational State of","La Paz",NA,"""Pampas del Madidi"" area of the middle reaches of the Rio Madidi basin: ""Campamento Malanoche"" on the N shore of the Rio Enatahua (Rio Inambari according to one guide), ca. 3.5 linear km NE of the confluence of the Enatahua with the Rio Madidi,1.5-3 km inland from camp.",-67.78825,-12.926806,NA,"urn:catalog:MO:Tropicos:100851391","http://www.tropicos.org/Specimen/100851391","Endlicheria lhotzkyi Mez"
"4",NA,"Cenargen","CEN","99087","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","J. B. Bringel",NA,NA,"13730","Glocimar Pereira-Silva",2008,9,4,"Brazil","To","BARRA DO OURO","Fazenda Santa Rosa, córrego Bacabal.",-47.704444,-7.732222,"Mata ciliar de pequeno curso d'água.","BRA:Cenargen:CEN:0000099087",NA,"Endlicheria lhotzkyi Mez"
"5",NA,"IF","SPSF","42934","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","J.B.Baitello","2010-03-29T00:00:00.000+0000",NA,"521","D.Stefanello & C.Fernandes-Bulhão",2004,10,9,"Brazil","Mt","Nova Araguarina","Fazenda Nova Canaã",NA,NA,"COLETA: Campo úmido próximo à beira de rio.&nf;Árvore 7m altura; casca lisa, entrecasca branco amarelada com cheiro forte de canela, frutos jovens verdes, com base vermelha.; GEOGRAFIA: Mata Ciliar do Rio Pindaíba.;","BRA:IF:SPSF:0000042934",NA,"Endlicheria lhotzkyi Mez"
"6",NA,"Universidade Estadual Paulista, UNESP","HRCB","36337","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Ivanauskas, N.M.","2000-07-01T00:00:00.000+0000",NA,"4276","Ivanauskas, N.M.",2000,2,17,"Brazil","Mato Grosso","Gaúcha do Norte","Beira do Rio Pacuneiro",-53.366667,-13.2,"Árvore de 3m, em área inundável. Flores em botão.","BRA:UNESPRC:HRCB:0000036337",NA,"Endlicheria lhotzkyi Mez"
"7",NA,"UnB","UB","92505","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Ivanauskas, NM",NA,NA,"4276","Ivanauskas, NM",2000,2,17,"Brazil","Mato Grosso","Gaúcha do Norte","Gaúcha do Norte, Beira do Rio Pacuneiro",-53.0797,-13.2422,NA,"BRA:UnB:UB:0000092505",NA,"Endlicheria lhotzkyi Mez"
"8",NA,"UNICAMP","UEC","123022","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Ivanauskas, N.M.","2000-07-01T00:00:00.000+0000",NA,"4276","Ivanauskas, N.M.",2000,2,17,"Brazil","Mato Grosso","Gaúcha do Norte","Beira do Rio Pacuneiro.",-53.366667,-13.2,"Árvore de 3 m, em área inundável. Flores em botão.; Contato Floresta Ombrófila/Savana.","BRA:UNICAMP:UEC:0000123022",NA,"Endlicheria lhotzkyi Mez"
"9",NA,"UnB","UB","150049","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Moraes, PLR","2004-01-01T00:00:00.000+0000",NA,"621","Soares, EA",2000,3,23,"Brazil","Tocantins","Porto Nacional","Região do Ribeirão Areias",0,0,"Arborea, pétalas creme, estames amarelos, lotões verdes, aprox. 3,5m; Cerrado em margem de mata ciliar","BRA:UnB:UB:0000150049",NA,"Endlicheria lhotzkyi Mez"
"10",NA,"UnB","UB","150048","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Moraes, PLR","2004-01-01T00:00:00.000+0000",NA,"6601","Árbocz, GF",1999,2,5,"Brazil","Tocantins","Miracema do Tocantins","Acesso à Fazenda do Sérgio, saindo à direita na estrada que vai do córrego Santa Luzia a Barrolândia",0,0,"Árvore 2,5m, folhas discolores com verso dourado, flores esverdeadas; Mata de galeria, com pequeno corrego no meio","BRA:UnB:UB:0000150048",NA,"Endlicheria lhotzkyi Mez"
"11",NA,"IF","SPSF","42938","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","J.B.Baitello","2010-03-29T00:00:00.000+0000",NA,"BS-221","B.S.Marimon",1999,3,11,"Brazil","Mt","Nova Xavantina","Estação Biológica Mario Viana",-52.359444,-14.72,"COLETA: Mata de Galeria&nf;Solo argiloso e úmido com grande ocorrencia de raizes. &nf;Arbusto 4m; quase deitado sobre rochas de quartzito.Corola cor creme.; GEOGRAFIA: Margem do Córrego Bacaba, 150m em direção à cachoeira.&nf;.;","BRA:IF:SPSF:0000042938",NA,"Endlicheria lhotzkyi Mez"
"12",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA071223","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Baitello, J.B.",NA,NA,"4073b","Ivanauskas, N.M.",1999,8,13,"Brazil","Mato Grosso","Gaúcha do Norte",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA071223",NA,"Endlicheria lhotzkyi Mez"
"13",NA,"MA","MA","639140-1","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,"MJM2855","M.J.Macía, H.Romero & comunidad Huaorani de Tiputini",1998,3,17,"Ecuador",NA,NA,"Provincia de Orellana, Parque Nacional Yasuní. Plano inundable Km. 32,4.  76°27.476´ W;  0°36.296´ S.",NA,NA,". Arbol DAP= 8. Alt.= 12 m..",NA,NA,"Endlicheria lhotzkyi Mez"
"14","2011-04-22T17:06:00.000+0000","MO","MO","1528408","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","det. A. Chanderbali (MO)","1998-01-01T00:00:00.000+0000",NA,"Macía 2855","Manuel J. Macía|H. Romero|Comunidad Huaorani de Tiputini",1998,3,17,"Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 32,4. Plot # 10.",-76.457778,-0.604722,NA,"urn:catalog:MO:Tropicos:1528408","http://www.tropicos.org/Specimen/1528408","Endlicheria lhotzkyi Mez"
"15",NA,"UnB","UB","150047","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","Moraes, PLR","2004-01-01T00:00:00.000+0000",NA,"6028","Árbocz, GF",1998,8,12,"Brazil","Tocantins","Ipueiras","Pantano do Papagaio, Fazenda Coal, margem da lagoa da Palha",0,0,"Árvore 4m, flolhas com verso prateado, frutos imaturos verdes com cúpula vermelha; Mata ciliar","BRA:UnB:UB:0000150047",NA,"Endlicheria lhotzkyi Mez"
"16","2011-04-22T14:50:00.000+0000","MO","MO","1528391","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez","det. A. Chanderbali (MO)","1998-01-01T00:00:00.000+0000",NA,"Macía 1787","Manuel J. Macía|Romel Montúfar|Comunidad Huaorani de Tiputini",1997,10,8,"Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 32,4. Plot # 12.",-76.455833,-0.6,NA,"urn:catalog:MO:Tropicos:1528391","http://www.tropicos.org/Specimen/1528391","Endlicheria lhotzkyi Mez"
"17",NA,"MA","MA","638653-1","Endlicheria lhotzkyi Mez","Lauraceae","Endlicheria","lhotzkyi","Mez",NA,NA,NA,"MJM1787","M.J.Macía, R.Montúfar & comunidad Huaorani de Tiputini",1997,10,8,"Ecuador",NA,NA,"Provincia de Orellana, Parque Nacional Yasuní. Plano inundable Km. 32,4.  76°27.358´ W;  0°36.008´ S.",NA,NA,". Arbol DAP= 7,4. Alt.= 9 m..",NA,NA,"Endlicheria lhotzkyi Mez"
