"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"MBM","MBM","409884","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Brotto, ML","2017-11-05T00:00:00.000+0000",NA,"2522","Brotto, ML",2017,11,5,"Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos",-48.97,-25.87,"Árvore com 18 metros de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000409884",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"2",NA,"Universidade Federal do Paraná, UFPR","EFC","15143","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Brotto, M.L.","2016-02-24T00:00:00.000+0000",NA,"132","Bizarro, O.M.R.; Brotto, M.L.",2016,2,24,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas",-48.708723,-24.851448,"Árvore 28m alt., dossel da floresta, botões florais.","BRA:UFPR:EFC:0000015143",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"3",NA,"IF","SPSF","50391","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","M.Brotto","2017-02-10T00:00:00.000+0000",NA,"458","E.H.P. Barretto & R.J.F.Garcia & O.S.Anjos Neto",2015,4,7,"Brazil","Sp","São Paulo","Parelheiros, Estrada do Massao, Sitio Nakao.",NA,NA,"COLETA: Árvore de 18m de altura com casca com liquens; flores maculinas amareladas com galhas. DAP=60cm.; GEOGRAFIA: Mata.;","BRA:IF:SPSF:0000050391",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"4",NA,"MBM","MBM","392462","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Brotto, ML","2014-11-13T00:00:00.000+0000",NA,"1821","Brotto, ML; Prado, S",2014,11,4,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas",-48.712286,-24.853839,"Árvore de 20m de altura, frutos imaturos verdes.; Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000392462",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"5","2017-10-14T04:20:30.000+0000","JBRJ","RB","RB01004324","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","M.L. Brotto","2014-11-13T00:00:00.000+0000",NA,"1816","M.L. Brotto; S. Prado",2014,11,4,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.",-48.711667,-24.854167,"Árvore de 18m de altura, frutos imaturos verdes","urn:catalog:JBRJ:RB:1004324",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"6",NA,"MBM","MBM","392460","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Brotto, ML","2014-11-13T00:00:00.000+0000",NA,"1819","Brotto, ML; Prado, S",2014,11,4,"Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas",-48.7125,-24.854464,"Árvore de 23m de altura, frutos imaturos verdes e maduros pretos.; Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000392460",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"7",NA,"IF","SPSF","49815","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","M.L.Brotto","2014-11-13T00:00:00.000+0000",NA,"1821","M.L.Brotto & S.Prado",2014,11,4,"Brazil","Pr","Adrianópolis","parque das Lauráceas",-48.712222,-24.853889,"COLETA: Árvore de 20m de altura, frutos imaturos verdes. Flores Ombrófila Densa Montana.;","BRA:IF:SPSF:0000049815",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"10",NA,"IF","SPSF","49818","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","M.L.Brotto","2014-11-13T00:00:00.000+0000",NA,"1816","M.L.Brotto",2014,11,4,"Brazil","Pr","Adrianópolis","parque das Lauráceas",-48.711667,-24.854167,"COLETA: Árvore de 18m de ltura, frutos imaturos verdes. Floresta Ombrófila Densa Montana.;","BRA:IF:SPSF:0000049818",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"11",NA,"IF","SPSF","44633","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","M.L.Brotto","2011-01-08T00:00:00.000+0000",NA,"567","M.L.Brotto",2011,1,8,"Brazil","Pr","Guaratuba","Serra de Araçatuba",-48.973333,-25.895556,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 7m altura; frutos maduros roxos.&nf;Coletada da mesma árvore do holótipo.; GEOGRAFIA: Morro dos Perdidos;","BRA:IF:SPSF:0000044633",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"12",NA,"UEM","HUEM","25783","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos",NA,NA,NA,"567","Brotto, M.L.",2011,1,8,"Brazil","Paraná","Guaratuba","Morro dos Perdidos, serra de Araçatuba",0,0,"Árvore, 7m de altura, frutos maduros roxos, FOD. Doado HUPG 18701.","BRA:UEM:HUEM:0000025783",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"14",NA,"UNICAMP","UEC","166992","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Barbosa, T.D.M.","2011-10-01T00:00:00.000+0000",NA,"236","Stefani, E.J.F.; Belinello, R.; Galvão, J.C.",2011,6,29,"Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.",-45.541667,-23.589722,"Árvore com 12 m.; Mata atlântica.","BRA:UNICAMP:UEC:0000166992",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"15",NA,"UNICAMP","UEC","166979","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Barbosa, T.D.M.","2011-10-01T00:00:00.000+0000",NA,"215","Stefani, E.J.F.; Belinello, R.; Galvão, J.C.",2011,6,29,"Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.",-45.538889,-23.588889,"Árvore com 9 m.; Floresta Atlântica.","BRA:UNICAMP:UEC:0000166979",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"17",NA,"UNICAMP","UEC","200181","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Brotto, M.L.","2018-09-01T00:00:00.000+0000",NA,"M1164","Padgurschi, M.C.G.; Belinello, R.",2009,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar",-45.183333,-23.4,"Parcela M - Projeto Biota-FAPESP. Árvore com 8 metros de altura. Frequência da espécie na parcela: n=6","BRA:UNICAMP:UEC:0000200181",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"18",NA,"UNICAMP","UEC","200126","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Brotto, M.L.","2018-09-01T00:00:00.000+0000",NA,"M74","Padgurschi, M.C.G.; Belinello, R.",2009,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar",-45.183333,-23.4,"Parcela M - Projeto Biota-FAPESP. Árvore com 20 metros de altura. Frequência da espécie na parcela: n=2","BRA:UNICAMP:UEC:0000200126",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"19",NA,"UNICAMP","UEC","166732","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Tamashiro, J.Y.","2009-01-01T00:00:00.000+0000",NA,"88","Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.",2008,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.",-45.067778,-23.325556,"K0094 Árvore, ca. 15 m, sem flores ou frutos. Abundância: 1 ind ha-1.","BRA:UNICAMP:UEC:0000166732",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"20",NA,"UNICAMP","UEC","166807","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Barbosa, T.D.M.","2009-01-01T00:00:00.000+0000",NA,"252","Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.",2008,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Núcleo Santa Virgínia, Núcleo Santa Virgínia. &nf;Parcela K.",-45.068333,-23.325278,"K0284 Árvore, ca. 13 m, sem flores ou frutos. Abundância: 2 ind ha(-1).; Floresta Ombrófila Densa Montana.","BRA:UNICAMP:UEC:0000166807",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
"21",NA,"MBM","MBM","358545","Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos","Lauraceae","Ocotea","paranaensis","Brotto, Baitello, Cervi & E.P.Santos","Brotto, ML","2010-05-24T00:00:00.000+0000",NA,"1184","Santos, EP; et al.",2007,5,7,"Brazil","Paraná","Guaratuba","Morro dos Perdidos. Serra de Araçatuba",0,0,"Árvore, ca. 7m, flor esverdeada. Interior de floresta ombrófila densa montana. Flor feminina.","BRA:MBM:MBM:0000358545",NA,"Ocotea paranaensis Brotto, Baitello, Cervi & E.P.Santos"
