"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","16659","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Gomes, A.C.S.","2017-10-14T00:00:00.000+0000",NA,"21","Antonio, A da S; Silva, J.A.C. da",2017,6,6,"Brazil","Amazonas","Manaus","ARIE-PDBFF Estrada ZF-3 Sítio amostral Km 37 Parce",-59.790083,-2.447028,"DAP 54 mm; Terra Firme ; HA","BRA:IFAM - CMZL:EAFM:0000016659",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"2",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","16679","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Gomes, A.C.S.","2017-10-14T00:00:00.000+0000",NA,"41","Antonio, A da S; Silva, J.A.C. da",2017,6,8,"Brazil","Amazonas","Manaus","ARIE-PDBFF Estrada ZF-3 Sítio amostral Km 37 Parce",-59.789778,-2.45,"DAP 41 mm; Terra Firme ; HA","BRA:IFAM - CMZL:EAFM:0000016679",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","16678","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Gomes, A.C.S.","2017-10-14T00:00:00.000+0000",NA,"40","Antonio, A da S; Silva, J.A.C. da",2017,6,8,"Brazil","Amazonas","Manaus","ARIE-PDBFF Estrada ZF-3 Sítio amostral Km 37 Parce",-59.790111,-2.449722,"DAP 27 mm; Terra Firme ; HA","BRA:IFAM - CMZL:EAFM:0000016678",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"4",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14806","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Marra, D.M.","2011-05-25T00:00:00.000+0000",NA,"423","Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,5,25,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.300514,-2.420975,"árvore, DAP = 10.5 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014806",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"5",NA,"NY","NY","01202494","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","A. Vicentini","1998-05-01T00:00:00.000+0000",NA,"21","L. G. Lohmann",1995,7,14,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.  Floresta de Vertente.",0,0,NA,"c3d1f27e-439d-4b38-b2b9-9fd202d7d729",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"6",NA,"Instituto de Botânica, IBT","SP","299037B","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Vicentini, A","1998-05-01T00:00:00.000+0000",NA,"21","Lohmann, LG; Silva, CF",1995,7,14,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:000299037B",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"7","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","185565","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Vicentini, A.","1998-05-01T00:00:00.000+0000",NA,"21","Mike Hopkins",1995,7,14,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:86388",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"8","2017-10-18T16:52:39.000+0000","JBRJ","RB","RB01371095","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","A. Vicentini",NA,NA,"21","L.G. Lohmann; C.F. Silva",1995,7,14,"Brazil","Amazonas","Itacoatiara","Reserva Florestal Ducke. Km 26.",-59.966667,-2.883333,NA,"urn:catalog:JBRJ:RB:1371095",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"9","2008-05-27T22:02:00.000+0000","MO","MO","1442417","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","H. van der Werff (MO)","1998-01-01T00:00:00.000+0000",NA,"Lohmann 21","Lúcia G. Lohmann",1995,7,14,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manauw-Itacoatiara, km 26. Floresta de Platô.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:1442417","http://www.tropicos.org/Specimen/1442417","Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"10",NA,NA,"Botany","U.1415880","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Vicentini A","1998-05-01T00:00:00.000+0000",NA,NA,"Lohmann LG",1995,7,14,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1415880",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"11","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","153582","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","Vicentini, A.","1998-01-01T00:00:00.000+0000",NA,"8928","Mike Hopkins",1987,4,25,"Brazil","Rondônia",NA,"Estrada da Mineração Metalcom a 13 Km da sede da Vila Campo Novo",-63.65,-10.583333,NA,"urn:catalog:inpa:herbarium:53045",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"12","2008-05-27T22:02:00.000+0000","MO","MO","1442416","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","H. van der Werff (MO)","1998-01-01T00:00:00.000+0000",NA,"Cid Ferreira 8928","C.A. Cid Ferreira",1987,4,25,"Brazil","Rondônia",NA,"Mun. Porto Velho. Estrada da Mineração Metalcom a 13 km da sede da Vila Campo Novo. Mata alta de terra firme, solo areno pedregoso com afloramentos rochosos.",-63.65,-10.58333,NA,"urn:catalog:MO:Tropicos:1442416","http://www.tropicos.org/Specimen/1442416","Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
"13",NA,"NY","NY","01202493","Ocotea douradensis Vattimo-Gil","Lauraceae","Ocotea","douradensis","Vattimo-Gil","H. H. van der Werff","1998-01-01T00:00:00.000+0000",NA,"8928","C. A. Cid Ferreira",1987,4,25,"Brazil","RondÃ´nia",NA,"Estrada da MineraÃ§Ã£o Metalcom a 13 Km da sede da Vila Campo Novo",-63.65,-10.583333,NA,"3104b89f-32a1-4522-b7a4-6bf750c40126",NA,"Ocotea douradensis Vattimo-Gil",NA,NA,NA,NA
