"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","HERBAM","4220","Paraia bracteata Rohwer & al.","","Lauraceae","Paraia","bracteata","","Rohwer & al.","Soares, CRA; Assunção, PACL; Amorim Neto, L","2008-10-01","","1809","","Soares, CRA; Piva, JH; Rocha Filho, JA; Rodrigues, L; Melo, JAM; Cabral, FF","2008","10","15","brazil","Mato Grosso","Paranaíta","UHE São Manoel","-57.041667","-9.113889","UHE São Manoel (EIA)","Paraia bracteata Rohwer & al.","","original coordinates","GBIF"
"2","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","Werff, H.H. van der","","","1288","","Setz, EZP","1998","","","brazil","Amazonas","","Campus da Universidade Federal do Amazonas, próximo ao mini-campus.","","","","Paraia bracteata subsp. der Werff","","","GBIF"
"3","","","MO","1502923","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","H. van der Werff","1998-01-01","","Vicentini 1288","","Alberto Vicentini|H. van der Werff","1988","4","30","brazil","Amazonas","","Manaus, Campus da Universidade Federal do Amazonas. Próximo ao mini-campus. Floresta de Platô.","","","","Paraia bracteata subsp. der Werff","","","GBIF"
"4","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","161716","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","Werff, H.H. van der","1998-01-01","","283","","Soares, E","1987","7","25","brazil","Pará","","Mineração Rio do Norte - Porto trombetas. Serra do papagaio em cima do platô","","","","Paraia bracteata subsp. der Werff","","","GBIF"
"5","","","MO","1839143","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","H. van der Werff (MO)","1997-01-01","","Cid Ferreira 7550","","C.A. Cid Ferreira","1986","6","12","brazil","Amazonas","","Município de Presidente Figueredo, Canteiro de obras da Usina Hidrelétrica de Balbina. Mata de terra firme, solo argiloso.","","","","Paraia bracteata subsp. der Werff","","","GBIF"
"6","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","140937","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","Ramos, J.F.","2014-09-15","","7550","","Ferreira, CAC","1986","6","12","brazil","Amazonas","","Canteiro de obras da Usina Hidrelétrica de Balbina. Mata de terra firme, solo argiloso.","","","","Paraia bracteata subsp. der Werff","","","GBIF"
"7","","","MO","50617","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","H. van der Werff (MO)","1990-01-01","","Gentry 48956","","Alwyn H. Gentry","1984","11","13","brazil","Pará","","MOCAMBO: Embrapa Forest Reserve, ca. 10 km from Belem, alt. near sea level. Transect 1","-47.98333","-1.5","","Paraia bracteata subsp. der Werff","","original coordinates","GBIF"
"8","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","115220","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","Vicentini, A.","1998-04-01","","8550","","Revilla, J","1983","10","5","brazil","Pará","","PA-149, área de desmatamento, ramal da massa fálida","","","","Paraia bracteata subsp. der Werff","","","GBIF"
"9","","","NY","01203246","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","J. G. Rohwer","1987-01-01","","1890","","C. A. Cid Ferreira","1980","7","29","brazil","ParÃ¡","","Rio Trombetas, margem direita, Porto Trombetas, estrada da MineraÃ§Ã£o Rio - Norte, km 60, atrÃ¡s da Mina de Bauxita.","-55.8670510493777","-1.76890432610243","","Paraia bracteata subsp. der Werff","","original coordinates","GBIF"
"10","","","HBGSpermatophyta - Herbarium Hamburgense","HBG509965","Paraia bracteata Rohwer & al.","","Lauraceae","Paraia","bracteata","","Rohwer & al.","Rohwer, J.G.","1989-01-01","","","","Cid, C.A. et al.","1980","8","29","brazil","","","Pará. Município de Oriximiná, rio Trombetas, margem direita, Porto Trombetas, estrada da Mineraçao rio Norte km 60, atrás da Mina de Bauxita, Mata alta de terra firme, solo argiloso.","","","","Paraia bracteata Rohwer & al.","","no coordinates, municipality or state provided","GBIF"
"11","","","MO","1809080","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","H. van der Werff","1990-01-01","","Cid Ferreira 96058","","C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","1980","8","29","brazil","","","Município de Oriximiná, rio Trombetas, margem direita, Porto Trombetas, estrada da Minearacão rio Norte km 60, atrás da Mina da Bauxita. Mata alta de terra firme, solo argiloso.","","","","Paraia bracteata subsp. der Werff","","no coordinates, municipality or state provided","GBIF"
"12","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","96058","Paraia bracteata subsp. der Werff","","Lauraceae","Paraia","bracteata","","subsp. der Werff","Werff, H.H. van der","1998-04-01","","1890","","Ferreira, CAC","1980","8","29","brazil","Pará","","Rio Trombetas, margem direita, Porto Trombetas, estrada da Mineração rio Norte, km 60, atrás da Mina de Bauxita","","","","Paraia bracteata subsp. der Werff","","","GBIF"
