"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15095","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Marra, D.M.","2011-09-16T00:00:00.000+0000",NA,"712","Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,9,16,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.288767,-2.431758,"árvore, DAP = 10.1 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015095",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"2","2011-02-10T17:12:00.000+0000","MO","MO","1703223","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Santiago Madriñán (GH)","1996-01-01T00:00:00.000+0000",NA,"Vicentini 816","Alberto Vicentini|S.A. Nicolau|J.R. Nascimento",1995,1,30,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.96666,-2.88333,NA,"urn:catalog:MO:Tropicos:1703223","http://www.tropicos.org/Specimen/1703223","Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"3",NA,"Instituto de Botânica, IBT","SP","277015","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Madriñán, S","2004-01-01T00:00:00.000+0000","PARATYPE","816","Vicentini, A; et al.",1995,1,30,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26, na bordadura da floresta, na entrada da Reserva próximo a guarita",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000277015",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","177343","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Madriñán, S.R.",NA,NA,"816","Vicentini, A",1995,1,30,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Na bordadura da floresta, na entrada da Reserva próximo a guarita.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201510",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"5",NA,"NY","NY","01203277","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","S. R. MadriÃ±Ã¡n","1996-01-01T00:00:00.000+0000",NA,"816","A. Vicentini",1995,1,30,"Brazil","Amazonas",NA,"Na bordadura da floresta, na entrada da Reserva prÃ³ximo a guarita.",-59.966667,-2.883333,NA,"8de3c319-eab9-4e4b-ab6b-cf4aa4b06de4",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"6",NA,"UNICAMP","UEC","102041","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Madriñán, S.","1996-01-01T00:00:00.000+0000",NA,"628","Vicentini, A.; Assunção, P.A.C.L.; Nascimento, J.R.",1994,6,19,"Brazil","Amazonas",NA,"Reserva Florestal de Ducke. Manaus Itacoatiara, km 26.&nf;Na bordadura da floresta, na entrada ra Reserva próximo a guarita.",0,0,"Árvore, 10 m de altura, 20 cm DAP. Ritidoma microescamoso, apenas em certas partes, senão micro-fissurados. Ao corte casca morta fina, casca viva bege, de 4 mm, odor suave, pouco constratante com o alburno.&nf;Flores femininas. Botões ve","BRA:UNICAMP:UEC:0000102041",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"7",NA,"Instituto de Botânica, IBT","SP","276990","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Madriñán, S","2004-01-01T00:00:00.000+0000","PARATYPE","628","Vicentini, A; et al.",1994,7,19,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26, na bordadura da floresta, na entrada da Reserva próximo a guarita",0,0,NA,"BRA:IBt:SP:0000276990",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","177320","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Madriñán, S.R.","1996-01-01T00:00:00.000+0000",NA,"628","Vicentini, A",1994,7,19,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke, Na bordadura da floresta, na entrada da Reserva próximo a guarita.",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:201318",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"9",NA,"NY","NY","01203276","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","S. R. MadriÃ±Ã¡n","1996-01-01T00:00:00.000+0000",NA,"628","A. Vicentini",1994,7,19,"Brazil","Amazonas",NA,"Na bordadura da floresta, na entrada da Reserva prÃ³ximo a guarita.",-59.966667,-2.883333,NA,"bc350629-e5df-4228-b2ac-92c11a9d5f0b",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
"10",NA,NA,"Botany","U.1417972","Rhodostemonodaphne negrensis Madriñán","Lauraceae","Rhodostemonodaphne","negrensis","Madriñán","Madriñán S",NA,NA,NA,"Vicentini A",1994,7,19,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1417972",NA,"Rhodostemonodaphne negrensis Madriñán",NA,NA,NA,NA
