"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","246800","Ramos, JF"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","232264","Pereira, E da C."
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","191836","Assun̤̣o, PACL"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","202222","Lemos, MC"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","178640","Vicentini, A"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","177303","Vicentini, A"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","177273","Ramos, JF"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","156493","Setz, EZP"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","159027","Wilde, L"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","161959","Rodrigues, WA"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","121031","Ferreira, CAC"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","96756","Kurz, H"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","90324","Kurz, H"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","72888","Oliveira, AR de"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","46251","Campbell, DG"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","45572","Prance, GT"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","27825","Co̻lho, LF"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","21424","Souza, JA de"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","15671","Rodrigues, WA"
