"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-10T14:25:47.000+0000","JBRJ","RB","RB00129219","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini, A.",NA,NA,"1215",NA,"Vicentini A.; & Silva, C.F. da; Assunção, P.A.C.L.",1997,6,25,"Brazil","Amazonas","Manaus",NA,-59.966667,-2.883333,"Floresta de Platô, árvore, solo argiloso. 12 m x 10cm com DAP. Tronco Circular de base reta, ritidomacinza escuro, verrugoso lindo, flores tépalas amarelo-esverdeadas, estames negros com valvas amarelas, infl. terminal, odor levemente adocicado 12 horas","urn:catalog:JBRJ:RB:129219",NA,"Licaria rodriguesii H.Kurz"
"2",NA,"Instituto de Botânica, IBT","SP","318413","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini, A","1997-09-01T00:00:00.000+0000",NA,"1215",NA,"Vicentini, A; et al.",1997,6,25,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000318413",NA,"Licaria rodriguesii H.Kurz"
"3",NA,"NY","NY","01171959","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","A. Vicentini","1997-09-01T00:00:00.000+0000",NA,"1215",NA,"A. Vicentini",1997,6,25,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.  Floresta de Vertente.",0,0,NA,"1ae2d476-6a46-4c6b-9086-f9e816b2560b",NA,"Licaria rodriguesii H.Kurz"
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191126","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini, A.","1997-09-01T00:00:00.000+0000",NA,"670",NA,"Mike Hopkins",1997,9,21,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10913",NA,"Licaria rodriguesii H.Kurz"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191085","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini, A.","1997-09-01T00:00:00.000+0000",NA,"654",NA,"Mike Hopkins",1997,9,12,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:10897",NA,"Licaria rodriguesii H.Kurz"
"6",NA,"Faculdade São Lucas (FSL)","HFSL","2243","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini, A.","1997-09-01T00:00:00.000+0000",NA,"654",NA,"Assunção, P.A.C.L.; Silva, C.F. da & Manoel",1997,9,12,"Brazil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Duke - Itacoatiara, km 26. Floresta de Vertente.",-59.966667,-2.883333,"Arvoreta. Solo argiloso, sub-bosque. 6 m de altura, tronco circular de base acanalada. Ritidoma liso com linhas transversais proeminentes, acinzentado. Ao corte casca morta fina. Casca viva bege, camada externa alaranjada (1 mm). Alburno não diferenc; DE","BRA:FSL:HFSL:0000002243",NA,"Licaria rodriguesii H.Kurz"
"7",NA,"Instituto de Botânica, IBT","SP","318391","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini, A","1997-09-01T00:00:00.000+0000",NA,"654",NA,"Assunção, PACL; et al.",1997,9,12,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000318391",NA,"Licaria rodriguesii H.Kurz"
"8","2014-07-22T07:58:20.000+0000","JBRJ","RB","RB00129199","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini, A.",NA,NA,"654",NA,"Assunção, P.A.C.L.; & Silva, C.F. da; Manoel",1997,9,12,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",-59.966667,-2.883333,"Floresta de Vertente, arvoreta, solo argiloso, sub-bosque, 6m de alt., tronco circular de base acanalada, Ritidoma liso com  linhas transversais proeminentes, acizentado. Ao corte casca morta fina, casca viva bege, camada externa alaranjada 1mm, alburno não deferencial, odor forte, frutos imaturos verde-amarelados","urn:catalog:JBRJ:RB:129199",NA,"Licaria rodriguesii H.Kurz"
"9",NA,NA,"Botany","U.1407277","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Vicentini A","1997-09-01T00:00:00.000+0000",NA,NA,NA,"Assunção PACL; Silva CF da",1997,9,12,"Brazil","Amazonas",NA,NA,-59.966667,-2.883333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1407277",NA,"Licaria rodriguesii H.Kurz"
"10","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","43643","Licaria rodriguesii H.Kurz",NA,"Lauraceae","Licaria","rodriguesii","H.Kurz","Kurz, H.","1979-01-01T00:00:00.000+0000",NA,"9449",NA,"Mike Hopkins",1974,7,10,"Brazil","Amazonas",NA,"AM10, Km 133., Estrada Manaus-Itacoatiara, km 133.",NA,NA,NA,"urn:catalog:inpa:herbarium:164150",NA,"Licaria rodriguesii H.Kurz"
