"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"1",NA,"UFPR","UPCB","86615","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Alves, F.M.","2005-01-01T00:00:00.000+0000",NA,"14",NA,"Alves, F.M.",2005,5,14,"Brazil","Mato Grosso do Sul","Campo Grande",NA,NA,NA,"Árvore, flor creme-amarelada, fruto. Solo argiloso, relevo plano..","BRA:UFPR:UPCB:0000086615",NA,"Nectandra gardneri Meisn.",NA
"2",NA,"UnB","UB","150068","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Moraes, PLR","2004-01-01T00:00:00.000+0000",NA,"373",NA,"Sampaio, AB",2001,5,3,"Brazil","Tocantins","Mateiros","Região do Jalapão, proximidades do ri Preto",0,0,"Dentro dos capões de Buritis; Árvore 7m, pétalas e estames amarelos; Campo limpo úmido com capões de Mauritia flexuosa, solo hidromórfico, relevo plano","BRA:UnB:UB:0000150068",NA,"Nectandra gardneri Meisn.",NA
"3",NA,"UEFS","HUEFS","177576","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","H.L.Ribeiro","2016-10-01T00:00:00.000+0000",NA,"2783",NA,"Fonseca, M.L.",2001,5,17,"Brazil","Bahia","Cocos","Fazenda Trijunção. Próximo a sede Santa Luzia.",-45.922222,-14.965,"Barranco de riacho em vereda.","BRA:UEFS:HUEFS:0000177576",NA,"Nectandra gardneri Meisn.",NA
"4",NA,"MBM","MBM","308482","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Alves, FM","2009-11-11T00:00:00.000+0000",NA,"22",NA,"Cação, KN; et al.",1992,5,18,"Brazil","Mato Grosso do Sul","Campo Grande","Campus universitário",0,0,"Terrestre. Filotaxia alterna","BRA:MBM:MBM:0000308482",NA,"Nectandra gardneri Meisn.",NA
"5",NA,"MBM","MBM","308491","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Alves, FM","2009-11-11T00:00:00.000+0000",NA,"93",NA,"Resende, UM; et al.",1990,4,30,"Brazil","Mato Grosso do Sul","Campo Grande","Res. Biol. (L.N.) FUFMS/CG",0,0,"Arbusto de 2-3m de altura, flores amarelo ferrugíneo exalando cheiro agradável em área seca. terrestre.","BRA:MBM:MBM:0000308491",NA,"Nectandra gardneri Meisn.",NA
"6",NA,"UFPR","UPCB","32085","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Baitello, J.B.","1989-02-01T00:00:00.000+0000",NA,"126",NA,"Silva, W.G.da",1988,4,18,"Brazil","Mato Grosso do Sul","Campo Grande","Próximo à Proplam - Campus da UFMS",NA,NA,"Árvore pequena, flor amarela..","BRA:UFPR:UPCB:0000032085",NA,"Nectandra gardneri Meisn.",NA
"7",NA,"MBM","MBM","308481","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Alves, FM","2009-11-11T00:00:00.000+0000",NA,"126",NA,"Silva, WG da",1988,4,18,"Brazil","Mato Grosso do Sul","Campo Grande","Próximo a Proplan, Campus da UFMS",0,0,"Pequena árvore, Flores amarelas. Terrestre. Filotaxia alternas.","BRA:MBM:MBM:0000308481",NA,"Nectandra gardneri Meisn.",NA
"8",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","84","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","F. Macedo-Alves","2005-07-18T00:00:00.000+0000",NA,NA,NA,"Maria do Carmo",1988,6,8,"Brazil","Mato Grosso do Sul","Campo Grande","Reserva Biológica - UFMS.",NA,NA,"HABITAT:Terrestre.; HABITO:Arbóreo.;FLOR:Flor bege.;","BRA:UFMS:CGMS:0000000084",NA,"Nectandra gardneri Meisn.",NA
"9",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","172","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","J.B. Baitello","1989-02-01T00:00:00.000+0000",NA,"126",NA,"W.G. da Silva",1988,9,15,"Brazil","Mato Grosso do Sul","Campo Grande","Câmpus UFMS. Perto da PROPLAN.",NA,NA,"HABITAT:Terrestre.; HABITO:Árvore.;","BRA:UFMS:CGMS:0000000172",NA,"Nectandra gardneri Meisn.",NA
"10",NA,"USP","SPF","45555","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Alves, FM","2007-04-01T00:00:00.000+0000",NA,"3848",NA,"Thomas, WW",1985,9,18,"Brazil","Mato Grosso","Sinop",NA,-55.533333,-12.3,NA,"BRA:USP:SPF:0000045555",NA,"Nectandra gardneri Meisn.",NA
