"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","245238",NA
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","250952",NA
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","244889",NA
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","242873","Stancik, JF"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","236733",NA
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","213876","Alarc�_n, JGS"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","217495","Oliveira, ACA"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","260275","Equipe Fito"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","191072","Assun̤̣o, PACL"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","189733","Assun̤̣o, PACL"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","177346","Vicentini, A"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","64685","Gomes, M"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","61918","Souza, JA de"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","58620","Oliveira, AR de"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","15231","Rodrigues, WA"
